scan_kind,x_axis,y_axis,x_index,y_index,rabi_ratio,sideband_2pi_khz,fcl_2pi_khz,gg,ee,eg,ge,score
heatmap,rabi,fcl,18,24,1.0266666666666666,0,1.0666666666666667,0.96087271264910312,0.028687699311897505,0.0052197940194996994,0.0052197940194996994,0.028687699311897505
heatmap,rabi,fcl,19,24,1.04,0,1.0666666666666667,0.95980928032447543,0.028933355383798789,0.0056286821458628586,0.0056286821458628586,0.028933355383798789
heatmap,rabi,fcl,20,24,1.0533333333333332,0,1.0666666666666667,0.95869691518323508,0.029202791983905092,0.0060501464164298621,0.0060501464164298621,0.029202791983905092
heatmap,rabi,fcl,21,24,1.0666666666666667,0,1.0666666666666667,0.95753582450564312,0.029496655681927973,0.0064837599062144095,0.0064837599062144095,0.029496655681927973
heatmap,rabi,fcl,22,24,1.0800000000000001,0,1.0666666666666667,0.95632615905660534,0.029815551551391074,0.0069291446960018663,0.0069291446960018663,0.029815551551391074
heatmap,rabi,fcl,23,24,1.0933333333333333,0,1.0666666666666667,0.95506801601082036,0.030160047409299857,0.0073859682899399433,0.0073859682899399433,0.030160047409299857
heatmap,rabi,fcl,24,24,1.1066666666666667,0,1.0666666666666667,0.95376144178959665,0.030530678222829403,0.0078539399937870395,0.0078539399937870395,0.030530678222829403
heatmap,rabi,fcl,25,24,1.1200000000000001,0,1.0666666666666667,0.95240643651878965,0.030927950044721299,0.0083328067182445072,0.0083328067182445072,0.030927950044721299
heatmap,rabi,fcl,26,24,1.1333333333333333,0,1.0666666666666667,0.95100295747075458,0.031352344734518457,0.0088223488973634741,0.0088223488973634741,0.031352344734518457
heatmap,rabi,fcl,27,24,1.1466666666666667,0,1.0666666666666667,0.94955092331420998,0.031804323874744661,0.0093223764055226799,0.0093223764055226799,0.031804323874744661
heatmap,rabi,fcl,28,24,1.1599999999999999,0,1.0666666666666667,0.94805021836351322,0.032284333575089488,0.0098327240306986512,0.0098327240306986512,0.032284333575089488
heatmap,rabi,fcl,29,24,1.1733333333333333,0,1.0666666666666667,0.94650069725109698,0.032792808192920964,0.010353247277990999,0.010353247277990999,0.032792808192920964
heatmap,rabi,fcl,30,24,1.1866666666666668,0,1.0666666666666667,0.94490218925112024,0.033330173934306276,0.010883818407286751,0.010883818407286751,0.033330173934306276
heatmap,rabi,fcl,31,24,1.2,0,1.0666666666666667,0.94325450208515937,0.033896853731006982,0.011424322091916831,0.011424322091916831,0.033896853731006982
heatmap,rabi,fcl,1,25,0.80000000000000004,0,1.2,0.99496534454512886,0.0033991876319242119,0.00081773391147350058,0.00081773391147350058,0.0033991876319242119
heatmap,rabi,fcl,2,25,0.81333333333333335,0,1.2,0.99515514010106787,0.0032033035539945041,0.00082077817246874836,0.00082077817246874836,0.0032033035539945041
heatmap,rabi,fcl,3,25,0.82666666666666666,0,1.2,0.99530309788566473,0.0030241408307526809,0.00083638064179129606,0.00083638064179129606,0.0030241408307526809
heatmap,rabi,fcl,4,25,0.83999999999999997,0,1.2,0.99541089835016072,0.0028619926238255601,0.0008635545130068153,0.0008635545130068153,0.0028619926238255601
heatmap,rabi,fcl,5,25,0.85333333333333339,0,1.2,0.9954801076515325,0.0027169908275268065,0.00090145076047039199,0.00090145076047039199,0.0027169908275268065
heatmap,rabi,fcl,6,25,0.8666666666666667,0,1.2,0.99551216917697327,0.0025891127910696032,0.00094935901597858314,0.00094935901597858314,0.0025891127910696032
heatmap,rabi,fcl,7,25,0.88,0,1.2,0.99550839847890038,0.0024781896559776624,0.0010067059325610166,0.0010067059325610166,0.0024781896559776624
heatmap,rabi,fcl,8,25,0.89333333333333331,0,1.2,0.9954699810544495,0.0023839161613484236,0.0010730513921010511,0.0010730513921010511,0.0023839161613484236
heatmap,rabi,fcl,9,25,0.90666666666666662,0,1.2,0.99539797281415976,0.0023058616372680901,0.001148082774286084,0.001148082774286084,0.0023058616372680901
heatmap,rabi,fcl,10,25,0.92000000000000004,0,1.2,0.99529330298562357,0.0022434818326690239,0.0012316075908536948,0.0012316075908536948,0.0022434818326690239
heatmap,rabi,fcl,11,25,0.93333333333333335,0,1.2,0.99515677847003448,0.0021961318127606201,0.0013235448586024997,0.0013235448586024997,0.0021961318127606201
heatmap,rabi,fcl,12,25,0.94666666666666666,0,1.2,0.99498909003723734,0.0021630792680788573,0.0014239153473418703,0.0014239153473418703,0.0021630792680788573
heatmap,rabi,fcl,13,25,0.95999999999999996,0,1.2,0.99479081969316374,0.0021435183228198929,0.0015328309920081449,0.0015328309920081449,0.0021435183228198929
heatmap,rabi,fcl,14,25,0.97333333333333338,0,1.2,0.99456244881113054,0.0021365835784976903,0.0016504838051859066,0.0016504838051859066,0.0021365835784976903
heatmap,rabi,fcl,15,25,0.98666666666666669,0,1.2,0.99430436698129276,0.002141364347420808,0.0017771343356432334,0.0017771343356432334,0.002141364347420808
heatmap,rabi,fcl,16,25,1,0,1.2,0.99401688110283348,0.0021569187358390571,0.0019131000806637689,0.0019131000806637689,0.0021569187358390571
heatmap,rabi,fcl,17,25,1.0133333333333334,0,1.2,0.99370022481586318,0.0021822876204624989,0.0020587437818370838,0.0020587437818370838,0.0021822876204624989
heatmap,rabi,fcl,18,25,1.0266666666666666,0,1.2,0.99335456776985509,0.0022165082768383438,0.0022144619766533021,0.0022144619766533021,0.0022165082768383438
heatmap,rabi,fcl,19,25,1.04,0,1.2,0.99298002446109657,0.0022586277097723451,0.0023806739145655629,0.0023806739145655629,0.0022586277097723451
heatmap,rabi,fcl,20,25,1.0533333333333332,0,1.2,0.99257666315323589,0.0023077152363050416,0.0025578108052295135,0.0025578108052295135,0.0023077152363050416
heatmap,rabi,fcl,21,25,1.0666666666666667,0,1.2,0.99214451390129987,0.0023628746528703117,0.0027463057229149038,0.0027463057229149038,0.0023628746528703117
heatmap,rabi,fcl,22,25,1.0800000000000001,0,1.2,0.99168357600960766,0.0024232558639614627,0.0029465840632154367,0.0029465840632154367,0.0024232558639614627
heatmap,rabi,fcl,23,25,1.0933333333333333,0,1.2,0.99119382533834521,0.0024880652454567402,0.003159054708098945,0.003159054708098945,0.0024880652454567402
heatmap,rabi,fcl,24,25,1.1066666666666667,0,1.2,0.99067522014173159,0.0025565757843011359,0.0033841020369836483,0.0033841020369836483,0.0025565757843011359
heatmap,rabi,fcl,25,25,1.1200000000000001,0,1.2,0.99012770590972921,0.0026281363554388317,0.0036220788674159433,0.0036220788674159433,0.0026281363554388317
heatmap,rabi,fcl,26,25,1.1333333333333333,0,1.2,0.98955122129495443,0.0027021793633323328,0.003873299670856568,0.003873299670856568,0.0027021793633323328
heatmap,rabi,fcl,27,25,1.1466666666666667,0,1.2,0.98894570077828126,0.0027782287792235722,0.0041380352212475853,0.0041380352212475853,0.0027782287792235722
heatmap,rabi,fcl,28,25,1.1599999999999999,0,1.2,0.98831107804627671,0.0028559058783743417,0.0044165080376745228,0.0044165080376745228,0.0028559058783743417
heatmap,rabi,fcl,29,25,1.1733333333333333,0,1.2,0.9876472884401214,0.0029349352129008589,0.0047088881734887811,0.0047088881734887811,0.0029349352129008589
heatmap,rabi,fcl,30,25,1.1866666666666668,0,1.2,0.9869542703684564,0.0030151489430307403,0.0050152903442564102,0.0050152903442564102,0.0030151489430307403
heatmap,rabi,fcl,31,25,1.2,0,1.2,0.98623196589147089,0.0030964905814371731,0.0053357717635458789,0.0053357717635458789,0.0030964905814371731
heatmap,rabi,fcl,1,26,0.80000000000000004,0,1.3333333333333333,0.99520340902288851,0.003623923780214801,0.00058633359844838869,0.00058633359844838869,0.003623923780214801
heatmap,rabi,fcl,2,26,0.81333333333333335,0,1.3333333333333333,0.99456514742255342,0.0041328587882100854,0.00065099689461818198,0.00065099689461818198,0.0041328587882100854
heatmap,rabi,fcl,3,26,0.82666666666666666,0,1.3333333333333333,0.99385635617363577,0.0046772993549495084,0.00073317223570738713,0.00073317223570738713,0.0046772993549495084
heatmap,rabi,fcl,4,26,0.83999999999999997,0,1.3333333333333333,0.99307724363629923,0.0052540570362421312,0.00083434966372928146,0.00083434966372928146,0.0052540570362421312
heatmap,rabi,fcl,5,26,0.85333333333333339,0,1.3333333333333333,0.99222794644719969,0.0058596735735875535,0.00095618998960640537,0.00095618998960640537,0.0058596735735875535
heatmap,rabi,fcl,6,26,0.8666666666666667,0,1.3333333333333333,0.99130856499514841,0.0064904588710809905,0.0011004880668852195,0.0011004880668852195,0.0064904588710809905
heatmap,rabi,fcl,7,26,0.88,0,1.3333333333333333,0.99031920025693398,0.0071425294714560772,0.0012691351358050497,0.0012691351358050497,0.0071425294714560772
heatmap,rabi,fcl,8,26,0.89333333333333331,0,1.3333333333333333,0.98925999114757457,0.0078118469995747354,0.0014640809264254233,0.0014640809264254233,0.0078118469995747354
heatmap,rabi,fcl,9,26,0.90666666666666662,0,1.3333333333333333,0.98813115138384078,0.0084942565112277029,0.001687296052465757,0.001687296052465757,0.0084942565112277029
heatmap,rabi,fcl,10,26,0.92000000000000004,0,1.3333333333333333,0.98693300494879288,0.0091855248657894614,0.0019407350927088548,0.0019407350927088548,0.0091855248657894614
heatmap,rabi,fcl,11,26,0.93333333333333335,0,1.3333333333333333,0.98566602084577637,0.0098813769318888169,0.0022263011111673717,0.0022263011111673717,0.0098813769318888169
heatmap,rabi,fcl,12,26,0.94666666666666666,0,1.3333333333333333,0.9843308447006297,0.010577532034449897,0.0025458116324601626,0.0025458116324601626,0.010577532034449897
heatmap,rabi,fcl,13,26,0.95999999999999996,0,1.3333333333333333,0.98292832838464261,0.011269738112630616,0.0029009667513633969,0.0029009667513633969,0.011269738112630616
heatmap,rabi,fcl,14,26,0.97333333333333338,0,1.3333333333333333,0.98145955663910078,0.011953804347979253,0.0032933195064599151,0.0032933195064599151,0.011953804347979253
heatmap,rabi,fcl,15,26,0.98666666666666669,0,1.3333333333333333,0.97992587033041645,0.012625632096122046,0.0037242487867307494,0.0037242487867307494,0.012625632096122046
heatmap,rabi,fcl,16,26,1,0,1.3333333333333333,0.97832888578087629,0.013281244197122235,0.0041949350110006608,0.0041949350110006608,0.013281244197122235
heatmap,rabi,fcl,17,26,1.0133333333333334,0,1.3333333333333333,0.97667051166654117,0.013916811011897833,0.0047063386607805145,0.0047063386607805145,0.013916811011897833
heatmap,rabi,fcl,18,26,1.0266666666666666,0,1.3333333333333333,0.97495296020552047,0.014528675827150448,0.005259181983664549,0.005259181983664549,0.014528675827150448
heatmap,rabi,fcl,19,26,1.04,0,1.3333333333333333,0.97317875652507213,0.015113376412953211,0.0058539335309873777,0.0058539335309873777,0.015113376412953211
heatmap,rabi,fcl,20,26,1.0533333333333332,0,1.3333333333333333,0.97135074215613193,0.015667665913555937,0.0064907959651560859,0.0064907959651560859,0.015667665913555937
heatmap,rabi,fcl,21,26,1.0666666666666667,0,1.3333333333333333,0.96947207693125559,0.016188528820856897,0.0071696971239436748,0.0071696971239436748,0.016188528820856897
heatmap,rabi,fcl,22,26,1.0800000000000001,0,1.3333333333333333,0.96754623410711571,0.016673198567798208,0.0078902836625430288,0.0078902836625430288,0.016673198567798208
heatmap,rabi,fcl,23,26,1.0933333333333333,0,1.3333333333333333,0.96557699532824981,0.017119167683219926,0.0086519184942650956,0.0086519184942650956,0.017119167683219926
heatmap,rabi,fcl,24,26,1.1066666666666667,0,1.3333333333333333,0.96356843905069578,0.017524200280532299,0.0094536803343860335,0.0094536803343860335,0.017524200280532299
heatmap,rabi,fcl,25,26,1.1200000000000001,0,1.3333333333333333,0.96152492704429848,0.017886339801155914,0.010294366577272838,0.010294366577272838,0.017886339801155914
heatmap,rabi,fcl,26,26,1.1333333333333333,0,1.3333333333333333,0.95945108783519628,0.018203914552769172,0.01117249880601731,0.01117249880601731,0.018203914552769172
heatmap,rabi,fcl,27,26,1.1466666666666667,0,1.3333333333333333,0.95735179723179176,0.018475542007109193,0.012086330380549492,0.012086330380549492,0.018475542007109193
heatmap,rabi,fcl,28,26,1.1599999999999999,0,1.3333333333333333,0.9552321550490861,0.018700130514428842,0.013033857218242495,0.013033857218242495,0.018700130514428842
heatmap,rabi,fcl,29,26,1.1733333333333333,0,1.3333333333333333,0.95309746113781779,0.018876879323034307,0.01401282976957398,0.01401282976957398,0.018876879323034307
heatmap,rabi,fcl,30,26,1.1866666666666668,0,1.3333333333333333,0.95095318778783411,0.019005276192172519,0.015020768009996665,0.015020768009996665,0.019005276192172519
heatmap,rabi,fcl,31,26,1.2,0,1.3333333333333333,0.94880495246945307,0.019085093535614227,0.016054976997466393,0.016054976997466393,0.019085093535614227
heatmap,rabi,fcl,1,27,0.80000000000000004,0,1.4666666666666666,0.99007360768532038,0.007552432828734473,0.0011869797429726158,0.0011869797429726158,0.007552432828734473
heatmap,rabi,fcl,2,27,0.81333333333333335,0,1.4666666666666666,0.98860670295858444,0.0085315874400658485,0.0014308548006748828,0.0014308548006748828,0.0085315874400658485
heatmap,rabi,fcl,3,27,0.82666666666666666,0,1.4666666666666666,0.98701845250410736,0.0095528782388139086,0.0017143346285393444,0.0017143346285393444,0.0095528782388139086
heatmap,rabi,fcl,4,27,0.83999999999999997,0,1.4666666666666666,0.98530618086871524,0.010610836850780981,0.0020414911402519211,0.0020414911402519211,0.010610836850780981
heatmap,rabi,fcl,5,27,0.85333333333333339,0,1.4666666666666666,0.98346740464534699,0.011699738099690373,0.0024164286274814071,0.0024164286274814071,0.011699738099690373
heatmap,rabi,fcl,6,27,0.8666666666666667,0,1.4666666666666666,0.98149990945569876,0.01281365819564099,0.0028432161743301267,0.0028432161743301267,0.01281365819564099
heatmap,rabi,fcl,7,27,0.88,0,1.4666666666666666,0.97940182353642724,0.013946532344690225,0.0033258220594413138,0.0033258220594413138,0.013946532344690225
heatmap,rabi,fcl,8,27,0.89333333333333331,0,1.4666666666666666,0.97717168856403691,0.015092209988089515,0.003868050723936727,0.003868050723936727,0.015092209988089515
