pulse_name,pulse_label,source,scan_kind,scan_name,x_axis,y_axis,sample_index,x_index,y_index,rabi_ratio,phase_pi,sideband_2pi_khz,fcl_2pi_khz,gg,ee,eg,ge,odd,balance,nominal_gg,nominal_ee,score,score_infidelity,log10_score_infidelity,fock_cutoff,abstol,reltol
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,390,17,12,1.0133333333333334,0,-0.53333333333333333,0,0.38558706979182106,0.35680328940440975,0.1288048204018846,0.1288048204018846,0.25760964080376919,0.028783780387411306,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,391,18,12,1.0266666666666666,0,-0.53333333333333333,0,0.38015542308177808,0.352269256576349,0.13378766017093649,0.13378766017093649,0.26757532034187298,0.027886166505429077,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,392,19,12,1.04,0,-0.53333333333333333,0,0.37386533071248745,0.3475357814608665,0.13929944391332305,0.13929944391332305,0.2785988878266461,0.026329549251620954,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,393,20,12,1.0533333333333332,0,-0.53333333333333333,0,0.36694636775466372,0.34269560344346323,0.14517901440093656,0.14517901440093656,0.29035802880187311,0.02425076431120049,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,394,21,12,1.0666666666666667,0,-0.53333333333333333,0,0.35966554307025428,0.33787949327019856,0.15122748182977361,0.15122748182977361,0.30245496365954722,0.021786049800055718,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,395,22,12,1.0800000000000001,0,-0.53333333333333333,0,0.3523183856392979,0.33325120820320564,0.15721520307874823,0.15721520307874823,0.31443040615749646,0.019067177436092264,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,396,23,12,1.0933333333333333,0,-0.53333333333333333,0,0.34521778162510108,0.3289998066876495,0.16289120584362465,0.16289120584362465,0.32578241168724931,0.016217974937451585,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,397,24,12,1.1066666666666667,0,-0.53333333333333333,0,0.33868108396259305,0.32532970512797393,0.16799460545471651,0.16799460545471651,0.33598921090943301,0.013351378834619121,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,398,25,12,1.1200000000000001,0,-0.53333333333333333,0,0.33301608611708639,0.32244912510323731,0.17226739438983815,0.17226739438983815,0.3445347887796763,0.010566961013849074,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,399,26,12,1.1333333333333333,0,-0.53333333333333333,0,0.3285066655643592,0.3205575919709443,0.1754678712323483,0.1754678712323483,0.35093574246469661,0.0079490735934149015,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,400,27,12,1.1466666666666667,0,-0.53333333333333333,0,0.32539885694666537,0.31983330173365437,0.17738392065984013,0.17738392065984013,0.35476784131968025,0.0055655552130109975,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,401,28,12,1.1599999999999999,0,-0.53333333333333333,0,0.32388815856825576,0.32042117584187907,0.17784533279493264,0.17784533279493264,0.35569066558986528,0.0034669827263766884,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
