scan_kind,x_axis,y_axis,x_index,y_index,rabi_ratio,sideband_2pi_khz,fcl_2pi_khz,gg,ee,eg,ge,score
heatmap,rabi,sideband,16,6,1,-1.3333333333333333,0,0.43652724305717699,0.33817215436534337,0.11265030128873985,0.11265030128873985,0.33817215436534337
heatmap,rabi,sideband,17,6,1.0133333333333334,-1.3333333333333333,0,0.44174909349929098,0.35533399794107506,0.10145845427981699,0.10145845427981699,0.35533399794107506
heatmap,rabi,sideband,18,6,1.0266666666666666,-1.3333333333333333,0,0.44650072677692049,0.37300002684474987,0.090249623189164796,0.090249623189164796,0.37300002684474987
heatmap,rabi,sideband,19,6,1.04,-1.3333333333333333,0,0.45047839751717839,0.39079383289770897,0.079363884792556294,0.079363884792556294,0.39079383289770897
heatmap,rabi,sideband,20,6,1.0533333333333332,-1.3333333333333333,0,0.45340267576650428,0.40835452102246528,0.069121401605515234,0.069121401605515234,0.40835452102246528
heatmap,rabi,sideband,21,6,1.0666666666666667,-1.3333333333333333,0,0.455031186384388,0.42535034266721006,0.059809235474201014,0.059809235474201014,0.42535034266721006
heatmap,rabi,sideband,22,6,1.0800000000000001,-1.3333333333333333,0,0.45516895807335511,0.44149003801212811,0.051670501957258426,0.051670501957258426,0.44149003801212811
heatmap,rabi,sideband,23,6,1.0933333333333333,-1.3333333333333333,0,0.45367594755486068,0.4565314105403494,0.044896320952394972,0.044896320952394972,0.4565314105403494
heatmap,rabi,sideband,24,6,1.1066666666666667,-1.3333333333333333,0,0.4504714996466731,0.47028689963976095,0.039620800356782962,0.039620800356782962,0.47028689963976095
heatmap,rabi,sideband,25,6,1.1200000000000001,-1.3333333333333333,0,0.44553569856090802,0.48262608441227317,0.035919108513409341,0.035919108513409341,0.48262608441227317
heatmap,rabi,sideband,26,6,1.1333333333333333,-1.3333333333333333,0,0.43890775220146289,0.49347523459652087,0.03380850660100812,0.03380850660100812,0.49347523459652087
heatmap,rabi,sideband,27,6,1.1466666666666667,-1.3333333333333333,0,0.43068170395995448,0.50281420262859122,0.033252046705727158,0.033252046705727158,0.50281420262859122
heatmap,rabi,sideband,28,6,1.1599999999999999,-1.3333333333333333,0,0.42099989549555716,0.5106710546118608,0.034164524946291019,0.034164524946291019,0.5106710546118608
heatmap,rabi,sideband,29,6,1.1733333333333333,-1.3333333333333333,0,0.41004469926963544,0.5171149424183481,0.03642017915600828,0.03642017915600828,0.5171149424183481
heatmap,rabi,sideband,30,6,1.1866666666666668,-1.3333333333333333,0,0.39802907946105354,0.52224777233482311,0.039861574102061668,0.039861574102061668,0.52224777233482311
heatmap,rabi,sideband,31,6,1.2,-1.3333333333333333,0,0.38518656735774914,0.5261952362603376,0.044309098190956693,0.044309098190956693,0.5261952362603376
heatmap,rabi,sideband,1,7,0.80000000000000004,-1.2,0,0.39099080703836758,0.37833297995028992,0.11533810650567126,0.11533810650567126,0.37833297995028992
heatmap,rabi,sideband,2,7,0.81333333333333335,-1.2,0,0.38741171958900861,0.37655204591108216,0.1180181172499546,0.1180181172499546,0.37655204591108216
heatmap,rabi,sideband,3,7,0.82666666666666666,-1.2,0,0.38301002738134277,0.37450093175485921,0.12124452043189898,0.12124452043189898,0.37450093175485921
heatmap,rabi,sideband,4,7,0.83999999999999997,-1.2,0,0.37781831256196791,0.37225734906336239,0.1249621691873349,0.1249621691873349,0.37225734906336239
heatmap,rabi,sideband,5,7,0.85333333333333339,-1.2,0,0.37189577911981797,0.36992202670329999,0.12909109708844102,0.12909109708844102,0.36992202670329999
heatmap,rabi,sideband,6,7,0.8666666666666667,-1.2,0,0.36532767813616318,0.36761723246841366,0.13352754469771153,0.13352754469771153,0.36761723246841366
heatmap,rabi,sideband,7,7,0.88,-1.2,0,0.35822322365094794,0.36548380072175379,0.13814648781364913,0.13814648781364913,0.36548380072175379
heatmap,rabi,sideband,8,7,0.89333333333333331,-1.2,0,0.35071205142455769,0.36367673445026727,0.14280560706258758,0.14280560706258758,0.36367673445026727
heatmap,rabi,sideband,9,7,0.90666666666666662,-1.2,0,0.34293939423228459,0.36235957954713294,0.14735051311029129,0.14735051311029129,0.36235957954713294
heatmap,rabi,sideband,10,7,0.92000000000000004,-1.2,0,0.33506025768380449,0.36169785966067936,0.15162094132775805,0.15162094132775805,0.36169785966067936
heatmap,rabi,sideband,11,7,0.93333333333333335,-1.2,0,0.32723292576129692,0.36185192531326021,0.1554575744627214,0.1554575744627214,0.36185192531326021
heatmap,rabi,sideband,12,7,0.94666666666666666,-1.2,0,0.31961220444141614,0.36296962478682088,0.15870908538588147,0.15870908538588147,0.36296962478682088
heatmap,rabi,sideband,13,7,0.95999999999999996,-1.2,0,0.3123427992818113,0.36517922106937312,0.16123898982440779,0.16123898982440779,0.36517922106937312
heatmap,rabi,sideband,14,7,0.97333333333333338,-1.2,0,0.30555322982212452,0.36858294501280031,0.16293191258253759,0.16293191258253759,0.36858294501280031
heatmap,rabi,sideband,15,7,0.98666666666666669,-1.2,0,0.29935061820655862,0.37325159057899981,0.16369889560722081,0.16369889560722081,0.37325159057899981
heatmap,rabi,sideband,16,7,1,-1.2,0,0.2938166827066408,0.37922037536695685,0.1634814709632012,0.1634814709632012,0.37922037536695685
heatmap,rabi,sideband,17,7,1.0133333333333334,-1.2,0,0.28900509417209247,0.38648636103125561,0.16225427239832602,0.16225427239832602,0.38648636103125561
heatmap,rabi,sideband,18,7,1.0266666666666666,-1.2,0,0.28494035834494902,0.39500749931797779,0.16002607116853662,0.16002607116853662,0.39500749931797779
heatmap,rabi,sideband,19,7,1.04,-1.2,0,0.28161821923152203,0.40470335945968761,0.15683921065439513,0.15683921065439513,0.40470335945968761
heatmap,rabi,sideband,20,7,1.0533333333333332,-1.2,0,0.27900754231196101,0.41545745486203173,0.15276750141300366,0.15276750141300366,0.41545745486203173
heatmap,rabi,sideband,21,7,1.0666666666666667,-1.2,0,0.27705348823242648,0.42712101403169278,0.14791274886794042,0.14791274886794042,0.42712101403169278
heatmap,rabi,sideband,22,7,1.0800000000000001,-1.2,0,0.27568180996733993,0.43951797857029568,0.14240010573118214,0.14240010573118214,0.43951797857029568
