pulse_name,pulse_label,source,scan_kind,scan_name,x_axis,y_axis,sample_index,x_index,y_index,rabi_ratio,phase_pi,sideband_2pi_khz,fcl_2pi_khz,gg,ee,eg,ge,odd,balance,nominal_gg,nominal_ee,score,score_infidelity,log10_score_infidelity,fock_cutoff,abstol,reltol
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,1009,24,28,1.1066666666666667,0,0,1.6000000000000001,0.88777518785661302,0.015366108908749017,0.048429351617318935,0.048429351617318935,0.096858703234637869,0.87240907894786401,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,1010,25,28,1.1200000000000001,0,0,1.6000000000000001,0.87829602335128809,0.015296131591532631,0.053203922528589583,0.053203922528589583,0.10640784505717917,0.86299989175975544,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,1011,26,28,1.1333333333333333,0,0,1.6000000000000001,0.86913785887832484,0.015095198888856659,0.057883471116409256,0.057883471116409256,0.11576694223281851,0.85404265998946816,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,1012,27,28,1.1466666666666667,0,0,1.6000000000000001,0.86047783606152972,0.014778536675601372,0.062371813631434452,0.062371813631434452,0.1247436272628689,0.84569929938592836,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,1013,28,28,1.1599999999999999,0,0,1.6000000000000001,0.85249372854256944,0.014363867626610769,0.066571201915409939,0.066571201915409939,0.13314240383081988,0.83812986091595865,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,1014,29,28,1.1733333333333333,0,0,1.6000000000000001,0.84535855722046804,0.013870474397570071,0.070385484190980938,0.070385484190980938,0.14077096838196188,0.83148808282289799,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,1015,30,28,1.1866666666666668,0,0,1.6000000000000001,0.83923502502441583,0.013318231682977386,0.073723371646303465,0.073723371646303465,0.14744674329260693,0.82591679334143842,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,1016,31,28,1.2,0,0,1.6000000000000001,0.83426998554003773,0.012726655071231368,0.076501679694365415,0.076501679694365415,0.15300335938873083,0.82154333046880634,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,1017,1,29,0.80000000000000004,0,0,1.7333333333333334,0.99169580183891126,0.006965995119687555,0.00066910152070058103,0.00066910152070058103,0.0013382030414011621,0.98472980671922372,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,1018,2,29,0.81333333333333335,0,0,1.7333333333333334,0.99216521111938483,0.006275441064308363,0.00077967390815344843,0.00077967390815344843,0.0015593478163068969,0.9858897700550765,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,1019,3,29,0.82666666666666666,0,0,1.7333333333333334,0.99255830233162223,0.0055870430654651991,0.00092732730145633161,0.00092732730145633161,0.0018546546029126632,0.98697125926615703,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
