scan_kind,sequence_name,sequence_label,numMS,scan_name,x_axis,y_axis,x_index,y_index,rabi_ratio,phase_pi,sideband_2pi_khz,fcl_2pi_khz,gg,ee,eg,ge,odd,balance,nominal_gg,nominal_ee,score
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,7,2,0.88,-0.46666666666666667,0,0,0.46694673372155737,0.52865725472412406,0.0021980057771592335,0.0021980057771592335,0.004396011554318467,-0.061710521002566687,9.2727763303247752e-05,0.99989549141336287,0.52865725472412406
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,8,2,0.89333333333333331,-0.46666666666666667,0,0,0.46267010649697482,0.5327454769783142,0.0022922082623554863,0.0022922082623554863,0.0045844165247109726,-0.070075370481339383,9.2727763303247752e-05,0.99989549141336287,0.5327454769783142
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,9,2,0.90666666666666662,-0.46666666666666667,0,0,0.45883736181574586,0.53638634718440614,0.0023881454999239676,0.0023881454999239676,0.0047762909998479352,-0.077548985368660284,9.2727763303247752e-05,0.99989549141336287,0.53638634718440614
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,10,2,0.92000000000000004,-0.46666666666666667,0,0,0.45545481777238672,0.53957368159694985,0.0024857503153317378,0.0024857503153317378,0.0049715006306634757,-0.084118863824563128,9.2727763303247752e-05,0.99989549141336287,0.53957368159694985
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,11,2,0.93333333333333335,-0.46666666666666667,0,0,0.45252801221545497,0.54230208459491602,0.0025849515948145078,0.0025849515948145078,0.0051699031896290156,-0.089774072379461056,9.2727763303247752e-05,0.99989549141336287,0.54230208459491602
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,12,2,0.94666666666666666,-0.46666666666666667,0,0,0.4500616960664699,0.54456695555451051,0.0026856741895097966,0.0026856741895097966,0.0053713483790195932,-0.094505259488040616,9.2727763303247752e-05,0.99989549141336287,0.54456695555451051
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,13,2,0.95999999999999996,-0.46666666666666667,0,0,0.44805982384187548,0.54636449775196083,0.0027878392030818129,0.0027878392030818129,0.0055756784061636259,-0.098304673910085349,9.2727763303247752e-05,0.99989549141336287,0.54636449775196083
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,14,2,0.97333333333333338,-0.46666666666666667,0,0,0.44652554896363755,0.54769172414479705,0.0028913634457826943,0.0028913634457826943,0.0057827268915653885,-0.1011661751811595,9.2727763303247752e-05,0.99989549141336287,0.54769172414479705
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,15,2,0.98666666666666669,-0.46666666666666667,0,0,0.44546121922896148,0.54854645996400353,0.0029961604035175443,0.0029961604035175443,0.0059923208070350887,-0.10308524073504205,9.2727763303247752e-05,0.99989549141336287,0.54854645996400353
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,16,2,1,-0.46666666666666667,0,0,0.44486836776694783,0.54892735225401112,0.0031021399895205365,0.0031021399895205365,0.0062042799790410731,-0.1040589844870633,9.2727763303247752e-05,0.99989549141336287,0.54892735225401112
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,17,2,1.0133333333333334,-0.46666666666666667,0,0,0.44474772067147983,0.54883386372775578,0.0032092078003822236,0.0032092078003822236,0.0064184156007644471,-0.10408614305627595,9.2727763303247752e-05,0.99989549141336287,0.54883386372775578
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,18,2,1.0266666666666666,-0.46666666666666667,0,0,0.44509918903781431,0.54826627667139449,0.0033172671453956405,0.0033172671453956405,0.0066345342907912809,-0.10316708763358018,9.2727763303247752e-05,0.99989549141336287,0.54826627667139449
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,19,2,1.04,-0.46666666666666667,0,0,0.44592187342055262,0.54722569400379906,0.0034262162878241813,0.0034262162878241813,0.0068524325756483626,-0.10130382058324644,9.2727763303247752e-05,0.99989549141336287,0.54722569400379906
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,20,2,1.0533333333333332,-0.46666666666666667,0,0,0.44721405872700748,0.54571403690714948,0.0035359521829215327,0.0035359521829215327,0.0070719043658430654,-0.098499978180142,9.2727763303247752e-05,0.99989549141336287,0.54571403690714948
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,21,2,1.0666666666666667,-0.46666666666666667,0,0,0.44897322759686437,0.54373403466570147,0.003646368868717058,0.003646368868717058,0.007292737737434116,-0.094760807068837105,9.2727763303247752e-05,0.99989549141336287,0.54373403466570147
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,22,2,1.0800000000000001,-0.46666666666666667,0,0,0.4511960597855883,0.54128922744702479,0.0037573563836934467,0.0037573563836934467,0.0075147127673868934,-0.090093167661436491,9.2727763303247752e-05,0.99989549141336287,0.54128922744702479
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,23,2,1.0933333333333333,-0.46666666666666667,0,0,0.45387844209101202,0.5383839534513617,0.00386880222881318,0.00386880222881318,0.0077376044576263599,-0.084505511360349672,9.2727763303247752e-05,0.99989549141336287,0.5383839534513617
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,24,2,1.1066666666666667,-0.46666666666666667,0,0,0.45701547038501972,0.53502334614961611,0.0039805917326820083,0.0039805917326820083,0.0079611834653640166,-0.07800787576459639,9.2727763303247752e-05,0.99989549141336287,0.53502334614961611
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,25,2,1.1200000000000001,-0.46666666666666667,0,0,0.46060146495763549,0.53121331913464986,0.0040926079538573324,0.0040926079538573324,0.0081852159077146647,-0.070611854177014377,9.2727763303247752e-05,0.99989549141336287,0.53121331913464986
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,26,2,1.1333333333333333,-0.46666666666666667,0,0,0.46462997666930911,0.52696056190184304,0.0042047307144239213,0.0042047307144239213,0.0084094614288478427,-0.06233058523253393,9.2727763303247752e-05,0.99989549141336287,0.52696056190184304
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,27,2,1.1466666666666667,-0.46666666666666667,0,0,0.4690937982110544,0.52227252400996282,0.0043168388894914466,0.0043168388894914466,0.0086336777789828931,-0.053178725798908422,9.2727763303247752e-05,0.99989549141336287,0.52227252400996282
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,28,2,1.1599999999999999,-0.46666666666666667,0,0,0.47398497927996419,0.51715740218772599,0.0044288092661548643,0.0044288092661548643,0.0088576185323097287,-0.043172422907761798,9.2727763303247752e-05,0.99989549141336287,0.51715740218772599
