n_pts,N_shots,seed,axis,u_proj,Q_obs,sig_obs
50,1000,5,fsb,0.119811,0.713000,0.014470
50,1000,5,fsb,0.101090,0.777000,0.013265
50,1000,5,fsb,-0.162048,0.444000,0.015789
50,1000,6,amp,-0.464692,0.853000,0.011101
50,1000,6,amp,-0.318621,0.788000,0.012601
50,1000,6,amp,0.322144,0.908000,0.009221
50,1000,6,fcl,-0.157430,0.801000,0.013112
50,1000,6,amp,-0.177016,0.938000,0.007958
50,1000,6,fsb,0.262253,0.521000,0.015810
50,1000,6,fsb,0.480191,0.453000,0.015765
50,1000,6,fcl,0.415643,0.270000,0.014073
50,1000,7,amp,0.477199,0.943000,0.008304
50,1000,7,amp,0.244161,0.924000,0.008407
50,1000,7,fsb,-0.133175,0.587000,0.015544
50,1000,7,fcl,-0.062085,0.790000,0.012913
50,1000,7,fsb,-0.078556,0.790000,0.012913
50,1000,7,amp,-0.008337,0.790000,0.012913
50,1000,8,fcl,-0.143499,0.802000,0.012280
50,1000,8,fsb,0.345207,0.508000,0.015811
50,1000,8,amp,0.350460,0.746000,0.013725
50,1000,8,fcl,0.030765,0.795000,0.012206
50,1000,8,fsb,0.094682,0.795000,0.012206
50,1000,8,amp,0.013023,0.795000,0.012206
50,1000,8,fsb,-0.131474,0.579000,0.015650
50,1000,8,fsb,-0.134621,0.575000,0.015684
50,1000,8,amp,0.230919,0.817000,0.012275
50,1000,9,fcl,0.278365,0.499000,0.015799
50,1000,9,fcl,0.185075,0.687000,0.014464
50,1000,9,amp,0.455522,0.949000,0.007401
50,1000,9,amp,0.268262,0.835000,0.011506
50,1000,10,fsb,0.182879,0.590000,0.015537
50,1000,10,amp,0.219590,0.957000,0.007300
50,1000,10,fcl,0.026376,0.898000,0.009137
50,1000,10,fsb,-0.051207,0.898000,0.009137
50,1000,10,amp,0.051723,0.898000,0.009137
50,1000,10,amp,-0.400958,0.827000,0.012223
50,1000,11,amp,-0.340279,0.843000,0.011641
50,1000,11,amp,-0.133017,0.953000,0.007251
50,1000,11,fsb,0.456730,0.490000,0.015769
50,1000,11,fcl,-0.193712,0.524000,0.015783
50,1000,11,fsb,0.329651,0.499000,0.015809
50,1000,11,fsb,-0.148663,0.513000,0.015790
50,1000,12,fcl,0.240864,0.609000,0.015416
50,1000,12,fsb,-0.111153,0.607000,0.015425
50,1000,12,amp,0.113594,0.937000,0.008216
50,1000,12,fcl,0.463306,0.203000,0.012823
50,1000,12,fsb,-0.216854,0.381000,0.015324
50,1000,12,amp,-0.443618,0.905000,0.009527
50,1000,12,fsb,0.498464,0.484000,0.015797
50,1000,13,amp,0.151666,0.980000,0.004804
50,1000,13,fsb,-0.439336,0.445000,0.015752
50,1000,13,amp,-0.406350,0.746000,0.013364
50,1000,13,fcl,-0.031641,0.982000,0.003889
50,1000,13,fsb,0.012521,0.982000,0.003889
50,1000,13,amp,-0.028033,0.982000,0.003889
50,1000,13,fsb,0.113465,0.760000,0.013564
50,1000,14,amp,-0.135896,0.745000,0.013455
50,1000,14,amp,0.423902,0.922000,0.008499
50,1000,14,fcl,0.166259,0.638000,0.015397
50,1000,14,fsb,0.138759,0.705000,0.014458
50,1000,14,fcl,0.494056,0.198000,0.012498
50,1000,14,amp,0.406084,0.897000,0.009963
50,1000,15,fcl,0.021271,0.857000,0.010215
50,1000,15,fsb,0.067461,0.857000,0.010215
50,1000,15,amp,-0.082802,0.857000,0.010215
50,1000,15,fsb,0.257021,0.529000,0.015782
50,1000,15,fcl,-0.033210,0.976000,0.005167
50,1000,15,fsb,-0.025458,0.976000,0.005167
50,1000,15,amp,-0.033993,0.976000,0.005167
50,1000,15,fcl,0.036035,0.837000,0.010988
50,1000,15,fsb,0.076524,0.837000,0.010988
50,1000,15,amp,-0.027293,0.837000,0.010988
50,1000,15,fsb,-0.377090,0.378000,0.015265
50,1000,15,fcl,0.228563,0.635000,0.015468
50,1000,16,amp,0.421616,0.726000,0.014485
50,1000,16,fcl,-0.049252,0.983000,0.004943
50,1000,16,fsb,0.008638,0.983000,0.004943
50,1000,16,amp,-0.006036,0.983000,0.004943
50,1000,16,fcl,0.253724,0.494000,0.015804
50,1000,16,fcl,-0.497900,0.317000,0.014688
50,1000,16,amp,0.233210,0.909000,0.009121
50,1000,17,amp,0.295979,0.881000,0.009914
50,1000,17,fsb,0.270234,0.511000,0.015811
50,1000,17,fcl,0.188990,0.686000,0.014568
50,1000,17,amp,-0.153140,0.945000,0.007459
50,1000,17,amp,0.222271,0.791000,0.013051
50,1000,17,fcl,0.374657,0.283000,0.013886
50,1000,18,amp,0.141167,0.996000,0.002072
50,1000,18,amp,0.429929,0.912000,0.008995
50,1000,18,fsb,-0.160196,0.473000,0.015752
50,1000,18,fcl,-0.496406,0.292000,0.014431
50,1000,18,amp,0.293189,0.851000,0.011262
50,1000,19,amp,0.251757,0.984000,0.003727
50,1000,19,amp,0.307612,0.917000,0.009046
50,1000,19,fcl,-0.462286,0.307000,0.014860
50,1000,19,fcl,0.338744,0.374000,0.015207
50,1000,20,fcl,-0.267160,0.553000,0.015687
50,1000,20,fcl,0.041330,0.921000,0.008316
50,1000,20,fsb,0.051115,0.921000,0.008316
50,1000,20,amp,0.069806,0.921000,0.008316
50,1000,20,fsb,-0.486181,0.447000,0.015774
50,1000,21,fcl,0.440598,0.219000,0.012998
50,1000,21,fsb,0.132952,0.741000,0.014251
50,1000,21,fcl,0.456721,0.198000,0.013047
50,1000,21,fsb,0.336664,0.491000,0.015811
50,1000,21,fcl,-0.099462,0.733000,0.013709
50,1000,21,fsb,-0.070698,0.733000,0.013709
50,1000,21,amp,0.069840,0.733000,0.013709
50,1000,21,fcl,-0.018026,0.967000,0.005832
50,1000,21,fsb,0.030745,0.967000,0.005832
50,1000,21,amp,-0.077962,0.967000,0.005832
50,1000,22,fcl,0.033496,0.976000,0.005751
50,1000,22,fsb,0.031005,0.976000,0.005751
50,1000,22,amp,0.061177,0.976000,0.005751
50,1000,22,fsb,-0.385710,0.401000,0.015597
50,1000,22,fcl,0.485320,0.158000,0.012002
50,1000,22,amp,0.305813,0.923000,0.008839
50,1000,22,fsb,-0.149978,0.509000,0.015811
50,1000,22,fcl,-0.179193,0.733000,0.014007
50,1000,23,amp,-0.387893,0.969000,0.005223
50,1000,23,amp,-0.431964,0.846000,0.011390
50,1000,23,fcl,-0.178053,0.630000,0.015390
50,1000,24,amp,-0.475060,0.891000,0.009510
50,1000,24,amp,-0.256517,0.975000,0.005649
50,1000,24,fcl,0.296623,0.453000,0.015623
50,1000,24,fcl,0.324765,0.365000,0.015382
50,1000,24,amp,0.430992,0.957000,0.006079
50,1000,25,amp,0.173800,0.972000,0.004832
50,1000,25,fcl,0.334962,0.373000,0.015232
50,1000,25,fsb,-0.259121,0.353000,0.014991
50,1000,25,amp,-0.169896,0.915000,0.008677
50,1000,25,fcl,0.148522,0.820000,0.012015
50,1000,25,fcl,0.421882,0.217000,0.013051
50,1000,26,fsb,0.236454,0.534000,0.015789
50,1000,26,fcl,-0.048422,0.848000,0.011093
50,1000,26,fsb,-0.066172,0.848000,0.011093
50,1000,26,amp,-0.041709,0.848000,0.011093
50,1000,26,amp,0.357382,0.730000,0.014043
50,1000,26,amp,-0.444796,0.883000,0.009967
50,1000,26,fcl,-0.030370,0.829000,0.011843
50,1000,26,fsb,-0.077528,0.829000,0.011843
50,1000,26,amp,-0.064691,0.829000,0.011843
50,1000,26,fcl,0.011381,0.906000,0.009089
50,1000,26,fsb,0.060929,0.906000,0.009089
50,1000,26,amp,0.024591,0.906000,0.009089
50,1000,27,amp,0.250247,0.887000,0.010669
50,1000,27,fcl,0.370187,0.285000,0.014543
50,1000,27,fcl,-0.055874,0.816000,0.012101
50,1000,27,fsb,-0.068535,0.816000,0.012101
50,1000,27,amp,0.075439,0.816000,0.012101
50,1000,28,amp,-0.368256,0.901000,0.009279
50,1000,28,fsb,0.373039,0.487000,0.015806
50,1000,28,fcl,0.410513,0.301000,0.014259
50,1000,28,fsb,0.311909,0.509000,0.015794
50,1000,28,fsb,0.402921,0.480000,0.015779
50,1000,28,amp,-0.483501,0.936000,0.007448
50,1000,29,fsb,0.134713,0.714000,0.014205
50,1000,29,fsb,0.366104,0.474000,0.015768
50,1000,29,amp,-0.159049,0.953000,0.006101
50,1000,29,amp,-0.445398,0.952000,0.007306
50,1000,29,amp,-0.422238,0.965000,0.006115
50,1000,29,amp,-0.176293,0.871000,0.010392
50,1000,29,amp,-0.202561,0.765000,0.013201
50,1000,30,fcl,0.278608,0.537000,0.015794
50,1000,30,fcl,-0.118136,0.872000,0.010391
50,1000,30,amp,-0.274331,0.805000,0.012823
50,1000,30,fsb,-0.304245,0.408000,0.015512
50,1000,30,fcl,0.147438,0.747000,0.013669
50,1000,30,fcl,0.457956,0.225000,0.013334
50,1000,31,fcl,-0.421471,0.354000,0.015245
50,1000,31,fcl,-0.217017,0.509000,0.015795
50,1000,31,fsb,0.163768,0.635000,0.014916
50,1000,31,fsb,0.366206,0.481000,0.015801
50,1000,31,amp,-0.478325,0.818000,0.012009
50,1000,31,fsb,0.282679,0.541000,0.015784
50,1000,32,amp,-0.385271,0.928000,0.008085
50,1000,32,fcl,0.320933,0.376000,0.015225
50,1000,33,amp,-0.465806,0.943000,0.007493
50,1000,33,fsb,0.262336,0.512000,0.015796
50,1000,34,fcl,-0.083364,0.725000,0.014516
50,1000,34,fsb,-0.090653,0.725000,0.014516
50,1000,34,amp,0.040343,0.725000,0.014516
50,1000,34,fcl,-0.274471,0.545000,0.015759
50,1000,34,fcl,0.106584,0.630000,0.015254
50,1000,34,amp,-0.386456,0.814000,0.012289
50,1000,34,fcl,-0.440952,0.346000,0.015099
50,1000,35,amp,-0.335963,0.963000,0.006350
50,1000,35,amp,0.468496,0.937000,0.007717
50,1000,35,amp,0.166248,0.930000,0.007987
50,1000,36,amp,0.132448,0.916000,0.008126
50,1000,36,fcl,-0.444279,0.375000,0.015187
50,1000,36,fcl,-0.483884,0.340000,0.014846
50,1000,37,fcl,0.411506,0.271000,0.013848
50,1000,37,fcl,-0.253150,0.579000,0.015625
50,1000,37,amp,0.445484,0.682000,0.014478
50,1000,37,fcl,0.127728,0.872000,0.010897
50,1000,37,fsb,0.351559,0.489000,0.015764
50,1000,38,amp,0.149741,0.867000,0.010783
50,1000,38,amp,0.183575,0.990000,0.002964
50,1000,38,fcl,-0.259580,0.572000,0.015635
50,1000,38,fcl,0.364670,0.297000,0.014412
50,1000,38,fcl,-0.236315,0.455000,0.015790
50,1000,38,amp,-0.310565,0.947000,0.007291
50,1000,38,fcl,0.395604,0.296000,0.014494
50,1000,38,fsb,0.363687,0.477000,0.015783
50,1000,38,fcl,0.026528,0.877000,0.009715
50,1000,38,fsb,-0.057010,0.877000,0.009715
50,1000,38,amp,0.005410,0.877000,0.009715
50,1000,39,amp,0.229030,0.865000,0.010276
50,1000,40,fsb,-0.176416,0.387000,0.015493
50,1000,40,amp,-0.388738,0.946000,0.007528
50,1000,40,amp,-0.294805,0.880000,0.009798
50,1000,40,amp,-0.320907,0.877000,0.009820
50,1000,41,fcl,-0.236583,0.613000,0.015459
50,1000,41,fcl,0.130712,0.839000,0.011086
50,1000,41,fsb,0.401271,0.453000,0.015743
50,1000,41,fcl,-0.162970,0.566000,0.015673
50,1000,41,fcl,-0.357837,0.452000,0.015687
50,1000,42,amp,0.290650,0.943000,0.007899
50,1000,42,amp,0.282539,0.818000,0.012782
50,1000,42,fsb,-0.441289,0.381000,0.015380
50,1000,42,amp,-0.255847,0.857000,0.011021
50,1000,42,fsb,-0.322635,0.351000,0.014923
50,1000,42,fsb,-0.320953,0.383000,0.015256
50,1000,42,fcl,-0.052357,0.949000,0.007026
50,1000,42,fsb,0.032423,0.949000,0.007026
50,1000,42,amp,-0.007455,0.949000,0.007026
50,1000,42,fsb,0.405037,0.448000,0.015774
50,1000,43,fcl,0.300834,0.448000,0.015780
50,1000,43,amp,0.283490,0.898000,0.009898
50,1000,44,fsb,0.230764,0.546000,0.015778
50,1000,44,amp,-0.431370,0.851000,0.011512
50,1000,44,amp,0.352829,0.815000,0.012609
50,1000,44,fcl,-0.473945,0.288000,0.014549
50,1000,45,fsb,-0.223606,0.323000,0.015060
50,1000,45,fsb,-0.406381,0.394000,0.015256
50,1000,45,fsb,-0.335366,0.366000,0.015079
50,1000,45,fsb,0.250223,0.580000,0.015738
50,1000,45,fcl,0.464501,0.229000,0.013036
50,1000,45,fsb,0.353428,0.485000,0.015802
50,1000,46,fcl,-0.358287,0.425000,0.015601
50,1000,46,fsb,0.211525,0.614000,0.015520
50,1000,46,fcl,0.422624,0.222000,0.013701
50,1000,46,fcl,0.467642,0.185000,0.012311
50,1000,46,fsb,-0.314523,0.395000,0.015461
50,1000,47,fsb,0.108330,0.748000,0.013717
50,1000,47,amp,0.209651,0.721000,0.014280
50,1000,47,amp,0.351965,0.862000,0.011320
50,1000,48,fcl,-0.359842,0.396000,0.015497
50,1000,48,amp,0.434546,0.959000,0.006692
50,1000,48,fcl,-0.046542,0.941000,0.007036
50,1000,48,fsb,-0.030873,0.941000,0.007036
50,1000,48,amp,0.050082,0.941000,0.007036
50,1000,49,fcl,0.492385,0.175000,0.011835
50,1000,49,fcl,0.357364,0.332000,0.014960
50,1000,49,amp,0.353398,0.953000,0.007416
50,1000,49,fcl,0.023773,0.998000,0.002350
50,1000,49,fsb,-0.003779,0.998000,0.002350
50,1000,49,amp,0.009051,0.998000,0.002350
50,1000,49,fsb,-0.137513,0.584000,0.015643
50,1000,49,fcl,-0.038050,0.921000,0.008534
50,1000,49,fsb,-0.044450,0.921000,0.008534
50,1000,49,amp,0.072646,0.921000,0.008534
50,1000,50,fsb,-0.463526,0.402000,0.015436
50,1000,50,amp,-0.316850,0.851000,0.011458
50,1000,50,amp,0.189806,0.949000,0.007055
50,1000,50,fsb,0.179478,0.654000,0.015091
50,1000,50,fcl,0.100783,0.842000,0.011222
50,1000,50,fsb,-0.385561,0.431000,0.015625
50,10000,1,fcl,0.482920,0.192200,0.003955
50,10000,1,fcl,0.372212,0.299400,0.004591
50,10000,1,fcl,-0.315745,0.486200,0.004999
50,10000,2,amp,0.189525,0.876400,0.003225
50,10000,2,fcl,0.009185,0.967700,0.001756
50,10000,2,fsb,0.033561,0.967700,0.001756
50,10000,2,amp,0.032783,0.967700,0.001756
50,10000,3,fcl,-0.329325,0.478200,0.004994
50,10000,3,fsb,0.289313,0.533300,0.004987
50,10000,3,fcl,-0.297730,0.432400,0.004961
50,10000,3,fcl,-0.433884,0.337700,0.004725
50,10000,3,fcl,-0.028420,0.970500,0.001705
50,10000,3,fsb,0.025454,0.970500,0.001705
50,10000,3,amp,-0.066298,0.970500,0.001705
50,10000,3,fsb,-0.307825,0.367900,0.004810
50,10000,3,fcl,0.427722,0.217400,0.004156
50,10000,4,fsb,0.426354,0.473300,0.004992
50,10000,4,fcl,-0.242251,0.578500,0.004938
50,10000,4,amp,0.404961,0.582500,0.004933
50,10000,4,fsb,0.239539,0.558900,0.004965
50,10000,4,fcl,0.270013,0.548500,0.004982
50,10000,4,amp,-0.240196,0.929000,0.002572
50,10000,4,fsb,0.335728,0.507700,0.005000
50,10000,5,fsb,0.376846,0.448300,0.004972
50,10000,5,fsb,0.119811,0.706100,0.004576
50,10000,5,fsb,0.101090,0.776100,0.004195
50,10000,5,fsb,-0.162048,0.483700,0.004993
50,10000,6,amp,-0.464692,0.852800,0.003510
50,10000,6,amp,-0.318621,0.802100,0.003985
50,10000,6,amp,0.322144,0.906300,0.002916
50,10000,6,fcl,-0.157430,0.780000,0.004146
50,10000,6,amp,-0.177016,0.931100,0.002516
50,10000,6,fsb,0.262253,0.504200,0.005000
50,10000,6,fsb,0.480191,0.461500,0.004985
50,10000,6,fcl,0.415643,0.275500,0.004450
50,10000,7,amp,0.477199,0.925000,0.002626
50,10000,7,amp,0.244161,0.924900,0.002659
50,10000,7,fsb,-0.133175,0.594700,0.004916
50,10000,7,fcl,-0.062085,0.788000,0.004084
50,10000,7,fsb,-0.078556,0.788000,0.004084
50,10000,7,amp,-0.008337,0.788000,0.004084
50,10000,8,fcl,-0.143499,0.812400,0.003883
50,10000,8,fsb,0.345207,0.508900,0.005000
50,10000,8,amp,0.350460,0.753500,0.004340
50,10000,8,fcl,0.030765,0.816300,0.003860
50,10000,8,fsb,0.094682,0.816300,0.003860
50,10000,8,amp,0.013023,0.816300,0.003860
50,10000,8,fsb,-0.131474,0.572600,0.004949
50,10000,8,fsb,-0.134621,0.557400,0.004960
50,10000,8,amp,0.230919,0.815200,0.003882
50,10000,9,fcl,0.278365,0.517200,0.004996
50,10000,9,fcl,0.185075,0.697900,0.004574
50,10000,9,amp,0.455522,0.945000,0.002340
50,10000,9,amp,0.268262,0.841800,0.003639
50,10000,10,fsb,0.182879,0.595100,0.004913
50,10000,10,amp,0.219590,0.944200,0.002308
50,10000,10,fcl,0.026376,0.908400,0.002889
50,10000,10,fsb,-0.051207,0.908400,0.002889
50,10000,10,amp,0.051723,0.908400,0.002889
50,10000,10,amp,-0.400958,0.815000,0.003865
50,10000,11,amp,-0.340279,0.835400,0.003681
50,10000,11,amp,-0.133017,0.946600,0.002293
50,10000,11,fsb,0.456730,0.458100,0.004987
50,10000,11,fcl,-0.193712,0.532700,0.004991
50,10000,11,fsb,0.329651,0.499400,0.004999
50,10000,11,fsb,-0.148663,0.527400,0.004993
50,10000,12,fcl,0.240864,0.611600,0.004875
50,10000,12,fsb,-0.111153,0.614100,0.004878
50,10000,12,amp,0.113594,0.927500,0.002598
50,10000,12,fcl,0.463306,0.206400,0.004055
50,10000,12,fsb,-0.216854,0.380700,0.004846
50,10000,12,amp,-0.443618,0.898800,0.003013
50,10000,12,fsb,0.498464,0.480800,0.004995
50,10000,13,amp,0.151666,0.975100,0.001519
50,10000,13,fsb,-0.439336,0.458200,0.004981
50,10000,13,amp,-0.406350,0.770000,0.004226
50,10000,13,fcl,-0.031641,0.986200,0.001230
50,10000,13,fsb,0.012521,0.986200,0.001230
50,10000,13,amp,-0.028033,0.986200,0.001230
50,10000,13,fsb,0.113465,0.760200,0.004289
50,10000,14,amp,-0.135896,0.759500,0.004255
50,10000,14,amp,0.423902,0.918400,0.002688
50,10000,14,fcl,0.166259,0.617700,0.004869
50,10000,14,fsb,0.138759,0.701400,0.004572
50,10000,14,fcl,0.494056,0.193900,0.003952
50,10000,14,amp,0.406084,0.891100,0.003151
50,10000,15,fcl,0.021271,0.894500,0.003230
50,10000,15,fsb,0.067461,0.894500,0.003230
50,10000,15,amp,-0.082802,0.894500,0.003230
50,10000,15,fsb,0.257021,0.528300,0.004991
50,10000,15,fcl,-0.033210,0.971200,0.001634
50,10000,15,fsb,-0.025458,0.971200,0.001634
50,10000,15,amp,-0.033993,0.971200,0.001634
50,10000,15,fcl,0.036035,0.862400,0.003475
50,10000,15,fsb,0.076524,0.862400,0.003475
50,10000,15,amp,-0.027293,0.862400,0.003475
50,10000,15,fsb,-0.377090,0.368300,0.004827
50,10000,15,fcl,0.228563,0.601500,0.004891
50,10000,16,amp,0.421616,0.697700,0.004580
50,10000,16,fcl,-0.049252,0.973800,0.001563
50,10000,16,fsb,0.008638,0.973800,0.001563
50,10000,16,amp,-0.006036,0.973800,0.001563
50,10000,16,fcl,0.253724,0.519100,0.004998
50,10000,16,fcl,-0.497900,0.317400,0.004645
50,10000,16,amp,0.233210,0.909800,0.002884
50,10000,17,amp,0.295979,0.890100,0.003135
50,10000,17,fsb,0.270234,0.492400,0.005000
50,10000,17,fcl,0.188990,0.692200,0.004607
50,10000,17,amp,-0.153140,0.941800,0.002359
50,10000,17,amp,0.222271,0.785900,0.004127
50,10000,17,fcl,0.374657,0.254900,0.004391
50,10000,18,amp,0.141167,0.996100,0.000655
50,10000,18,amp,0.429929,0.910300,0.002844
50,10000,18,fsb,-0.160196,0.460300,0.004981
50,10000,18,fcl,-0.496406,0.297600,0.004564
50,10000,18,amp,0.293189,0.851200,0.003561
50,10000,19,amp,0.251757,0.986100,0.001178
50,10000,19,amp,0.307612,0.903000,0.002861
50,10000,19,fcl,-0.462286,0.329700,0.004699
50,10000,19,fcl,0.338744,0.361800,0.004809
50,10000,20,fcl,-0.267160,0.557900,0.004961
50,10000,20,fcl,0.041330,0.924600,0.002630
50,10000,20,fsb,0.051115,0.924600,0.002630
50,10000,20,amp,0.069806,0.924600,0.002630
50,10000,20,fsb,-0.486181,0.458700,0.004988
50,10000,21,fcl,0.440598,0.218600,0.004110
50,10000,21,fsb,0.132952,0.715700,0.004507
50,10000,21,fcl,0.456721,0.213200,0.004126
50,10000,21,fsb,0.336664,0.509600,0.005000
50,10000,21,fcl,-0.099462,0.745700,0.004335
50,10000,21,fsb,-0.070698,0.745700,0.004335
50,10000,21,amp,0.069840,0.745700,0.004335
50,10000,21,fcl,-0.018026,0.964700,0.001844
50,10000,21,fsb,0.030745,0.964700,0.001844
50,10000,21,amp,-0.077962,0.964700,0.001844
50,10000,22,fcl,0.033496,0.966200,0.001818
50,10000,22,fsb,0.031005,0.966200,0.001818
50,10000,22,amp,0.061177,0.966200,0.001818
50,10000,22,fsb,-0.385710,0.408700,0.004932
50,10000,22,fcl,0.485320,0.176100,0.003795
50,10000,22,amp,0.305813,0.910000,0.002795
50,10000,22,fsb,-0.149978,0.506500,0.005000
50,10000,22,fcl,-0.179193,0.727700,0.004429
50,10000,23,amp,-0.387893,0.968900,0.001651
50,10000,23,amp,-0.431964,0.849800,0.003602
50,10000,23,fcl,-0.178053,0.619400,0.004867
50,10000,24,amp,-0.475060,0.896800,0.003007
50,10000,24,amp,-0.256517,0.965900,0.001787
50,10000,24,fcl,0.296623,0.418700,0.004941
50,10000,24,fcl,0.324765,0.382900,0.004864
50,10000,24,amp,0.430992,0.965000,0.001922
50,10000,25,amp,0.173800,0.975600,0.001528
50,10000,25,fcl,0.334962,0.375100,0.004817
50,10000,25,fsb,-0.259121,0.346900,0.004740
50,10000,25,amp,-0.169896,0.914900,0.002744
50,10000,25,fcl,0.148522,0.824700,0.003799
50,10000,25,fcl,0.421882,0.217300,0.004127
50,10000,26,fsb,0.236454,0.525800,0.004993
50,10000,26,fcl,-0.048422,0.859200,0.003508
50,10000,26,fsb,-0.066172,0.859200,0.003508
50,10000,26,amp,-0.041709,0.859200,0.003508
50,10000,26,amp,0.357382,0.729100,0.004441
50,10000,26,amp,-0.444796,0.894800,0.003152
50,10000,26,fcl,-0.030370,0.836700,0.003745
50,10000,26,fsb,-0.077528,0.836700,0.003745
50,10000,26,amp,-0.064691,0.836700,0.003745
50,10000,26,fcl,0.011381,0.911500,0.002874
50,10000,26,fsb,0.060929,0.911500,0.002874
50,10000,26,amp,0.024591,0.911500,0.002874
50,10000,27,amp,0.250247,0.866400,0.003374
50,10000,27,fcl,0.370187,0.307400,0.004599
50,10000,27,fcl,-0.055874,0.826600,0.003827
50,10000,27,fsb,-0.068535,0.826600,0.003827
50,10000,27,amp,0.075439,0.826600,0.003827
50,10000,28,amp,-0.368256,0.905400,0.002934
50,10000,28,fsb,0.373039,0.488900,0.004998
50,10000,28,fcl,0.410513,0.293000,0.004509
50,10000,28,fsb,0.311909,0.516800,0.004995
50,10000,28,fsb,0.402921,0.467200,0.004990
50,10000,28,amp,-0.483501,0.943200,0.002355
50,10000,29,fsb,0.134713,0.716800,0.004492
50,10000,29,fsb,0.366104,0.467300,0.004986
50,10000,29,amp,-0.159049,0.959700,0.001929
50,10000,29,amp,-0.445398,0.944100,0.002310
50,10000,29,amp,-0.422238,0.959900,0.001934
50,10000,29,amp,-0.176293,0.883000,0.003286
50,10000,29,amp,-0.202561,0.775900,0.004174
50,10000,30,fcl,0.278608,0.529500,0.004994
50,10000,30,fcl,-0.118136,0.881400,0.003286
50,10000,30,amp,-0.274331,0.799000,0.004055
50,10000,30,fsb,-0.304245,0.413700,0.004905
50,10000,30,fcl,0.147438,0.745000,0.004323
50,10000,30,fcl,0.457956,0.236400,0.004217
50,10000,31,fcl,-0.421471,0.366900,0.004821
50,10000,31,fcl,-0.217017,0.519400,0.004995
50,10000,31,fsb,0.163768,0.665400,0.004717
50,10000,31,fsb,0.366206,0.478700,0.004997
50,10000,31,amp,-0.478325,0.819400,0.003798
50,10000,31,fsb,0.282679,0.528600,0.004991
50,10000,32,amp,-0.385271,0.925600,0.002557
50,10000,32,fcl,0.320933,0.360800,0.004814
50,10000,33,amp,-0.465806,0.935200,0.002370
50,10000,33,fsb,0.262336,0.526400,0.004995
50,10000,34,fcl,-0.083364,0.692200,0.004591
50,10000,34,fsb,-0.090653,0.692200,0.004591
50,10000,34,amp,0.040343,0.692200,0.004591
50,10000,34,fcl,-0.274471,0.551600,0.004983
50,10000,34,fcl,0.106584,0.630500,0.004824
50,10000,34,amp,-0.386456,0.820700,0.003886
50,10000,34,fcl,-0.440952,0.349700,0.004775
50,10000,35,amp,-0.335963,0.958200,0.002008
50,10000,35,amp,0.468496,0.936100,0.002440
50,10000,35,amp,0.166248,0.933800,0.002526
50,10000,36,amp,0.132448,0.926700,0.002570
50,10000,36,fcl,-0.444279,0.364300,0.004802
50,10000,36,fcl,-0.483884,0.339600,0.004695
50,10000,37,fcl,0.411506,0.257800,0.004379
50,10000,37,fcl,-0.253150,0.577100,0.004941
50,10000,37,amp,0.445484,0.695500,0.004578
50,10000,37,fcl,0.127728,0.858600,0.003446
50,10000,37,fsb,0.351559,0.466200,0.004985
50,10000,38,amp,0.149741,0.868200,0.003410
50,10000,38,amp,0.183575,0.990700,0.000937
50,10000,38,fcl,-0.259580,0.571700,0.004944
50,10000,38,fcl,0.364670,0.297900,0.004558
50,10000,38,fcl,-0.236315,0.470000,0.004993
50,10000,38,amp,-0.310565,0.942800,0.002306
50,10000,38,fcl,0.395604,0.298300,0.004583
50,10000,38,fsb,0.363687,0.462300,0.004991
50,10000,38,fcl,0.026528,0.883800,0.003072
50,10000,38,fsb,-0.057010,0.883800,0.003072
50,10000,38,amp,0.005410,0.883800,0.003072
50,10000,39,amp,0.229030,0.877700,0.003250
50,10000,40,fsb,-0.176416,0.388200,0.004899
50,10000,40,amp,-0.388738,0.942000,0.002381
50,10000,40,amp,-0.294805,0.894200,0.003098
50,10000,40,amp,-0.320907,0.890600,0.003105
50,10000,41,fcl,-0.236583,0.614900,0.004888
50,10000,41,fcl,0.130712,0.854900,0.003506
50,10000,41,fsb,0.401271,0.463200,0.004979
50,10000,41,fcl,-0.162970,0.570400,0.004956
50,10000,41,fcl,-0.357837,0.435700,0.004961
50,10000,42,amp,0.290650,0.931200,0.002498
50,10000,42,amp,0.282539,0.788900,0.004042
50,10000,42,fsb,-0.441289,0.382200,0.004864
50,10000,42,amp,-0.255847,0.854800,0.003485
50,10000,42,fsb,-0.322635,0.330700,0.004719
50,10000,42,fsb,-0.320953,0.372000,0.004824
