u1,u2,u3,Q_jac,Q_det,gg,ee
-0.070000,-0.010000,0.340000,0.887669,0.946866,0.069812,0.817845
-0.065000,-0.010000,0.340000,0.900138,0.953300,0.070217,0.829909
-0.060000,-0.010000,0.340000,0.912173,0.959233,0.070675,0.841486
-0.055000,-0.010000,0.340000,0.923707,0.964676,0.071195,0.852500
-0.050000,-0.010000,0.340000,0.918077,0.969624,0.071779,0.862848
-0.045000,-0.010000,0.340000,0.909111,0.974090,0.072428,0.872463
-0.040000,-0.010000,0.340000,0.901001,0.978087,0.073138,0.881282
-0.035000,-0.010000,0.340000,0.893820,0.981618,0.073898,0.889224
-0.030000,-0.010000,0.340000,0.887606,0.984697,0.074701,0.896240
-0.025000,-0.010000,0.340000,0.882396,0.987337,0.075532,0.902282
-0.020000,-0.010000,0.340000,0.878211,0.989554,0.076378,0.907313
-0.015000,-0.010000,0.340000,0.875079,0.991355,0.077225,0.911292
-0.010000,-0.010000,0.340000,0.873001,0.992761,0.078059,0.914203
-0.005000,-0.010000,0.340000,0.871979,0.993785,0.078868,0.916034
0.000000,-0.010000,0.340000,0.872008,0.994444,0.079640,0.916778
0.005000,-0.010000,0.340000,0.873072,0.994754,0.080369,0.916443
0.010000,-0.010000,0.340000,0.875158,0.994734,0.081051,0.915039
0.015000,-0.010000,0.340000,0.878239,0.994400,0.081685,0.912592
0.020000,-0.010000,0.340000,0.882293,0.993770,0.082275,0.909128
0.025000,-0.010000,0.340000,0.887299,0.992862,0.082830,0.904677
0.030000,-0.010000,0.340000,0.893220,0.991695,0.083363,0.899289
0.035000,-0.010000,0.340000,0.900033,0.990286,0.083892,0.893005
0.040000,-0.010000,0.340000,0.907711,0.988653,0.084439,0.885873
0.045000,-0.010000,0.340000,0.916239,0.986811,0.085032,0.877938
0.050000,-0.010000,0.340000,0.925575,0.984782,0.085699,0.869270
0.055000,-0.010000,0.340000,0.935706,0.982580,0.086475,0.859915
0.060000,-0.010000,0.340000,0.937330,0.980218,0.087398,0.849920
0.065000,-0.010000,0.340000,0.927878,0.977716,0.088504,0.839362
0.070000,-0.010000,0.340000,0.918131,0.975088,0.089835,0.828284
-0.070000,-0.005000,0.340000,0.897578,0.952434,0.081718,0.815848
-0.065000,-0.005000,0.340000,0.909672,0.958619,0.082122,0.827538
-0.060000,-0.005000,0.340000,0.921286,0.964301,0.082549,0.838725
-0.055000,-0.005000,0.340000,0.932360,0.969490,0.083008,0.849340
-0.050000,-0.005000,0.340000,0.933358,0.974183,0.083499,0.859286
-0.045000,-0.005000,0.340000,0.924665,0.978392,0.084023,0.868504
-0.040000,-0.005000,0.340000,0.916788,0.982132,0.084577,0.876934
-0.035000,-0.005000,0.340000,0.909794,0.985404,0.085152,0.884504
-0.030000,-0.005000,0.340000,0.903715,0.988224,0.085738,0.891168
-0.025000,-0.005000,0.340000,0.898585,0.990604,0.086324,0.896885
-0.020000,-0.005000,0.340000,0.894422,0.992561,0.086900,0.901623
-0.015000,-0.005000,0.340000,0.891250,0.994103,0.087450,0.905346
-0.010000,-0.005000,0.340000,0.889070,0.995249,0.087965,0.908041
-0.005000,-0.005000,0.340000,0.887882,0.996015,0.088435,0.909698
0.000000,-0.005000,0.340000,0.887681,0.996416,0.088850,0.910314
0.005000,-0.005000,0.340000,0.888454,0.996470,0.089206,0.909898
0.010000,-0.005000,0.340000,0.890186,0.996194,0.089501,0.908461
0.015000,-0.005000,0.340000,0.892855,0.995606,0.089737,0.906028
0.020000,-0.005000,0.340000,0.896440,0.994725,0.089921,0.902627
0.025000,-0.005000,0.340000,0.900923,0.993566,0.090062,0.898285
0.030000,-0.005000,0.340000,0.906272,0.992151,0.090175,0.893049
0.035000,-0.005000,0.340000,0.912467,0.990496,0.090281,0.886960
0.040000,-0.005000,0.340000,0.919486,0.988619,0.090402,0.880062
0.045000,-0.005000,0.340000,0.927316,0.986536,0.090566,0.872396
0.050000,-0.005000,0.340000,0.935923,0.984268,0.090804,0.864027
0.055000,-0.005000,0.340000,0.945296,0.981830,0.091151,0.855001
0.060000,-0.005000,0.340000,0.937012,0.979235,0.091642,0.845358
0.065000,-0.005000,0.340000,0.927499,0.976504,0.092317,0.835170
0.070000,-0.005000,0.340000,0.917706,0.973649,0.093215,0.824479
-0.070000,0.000000,0.340000,0.906911,0.957392,0.094801,0.812098
-0.065000,0.000000,0.340000,0.918496,0.963319,0.095110,0.823373
-0.060000,0.000000,0.340000,0.929560,0.968742,0.095414,0.834134
-0.055000,0.000000,0.340000,0.940048,0.973669,0.095720,0.844316
-0.050000,0.000000,0.340000,0.949871,0.978099,0.096030,0.853830
-0.045000,0.000000,0.340000,0.942867,0.982046,0.096343,0.862622
-0.040000,0.000000,0.340000,0.935163,0.985520,0.096657,0.870640
-0.035000,0.000000,0.340000,0.928295,0.988528,0.096965,0.877816
-0.030000,0.000000,0.340000,0.922291,0.991083,0.097258,0.884112
-0.025000,0.000000,0.340000,0.917182,0.993199,0.097527,0.889491
-0.020000,0.000000,0.340000,0.912983,0.994892,0.097762,0.893924
-0.015000,0.000000,0.340000,0.909715,0.996171,0.097951,0.897382
-0.010000,0.000000,0.340000,0.907378,0.997055,0.098087,0.899854
-0.005000,0.000000,0.340000,0.905971,0.997560,0.098160,0.901335
0.000000,0.000000,0.340000,0.905490,0.997701,0.098166,0.901821
0.005000,0.000000,0.340000,0.905922,0.997497,0.098101,0.901325
0.010000,0.000000,0.340000,0.907254,0.996964,0.097966,0.899858
0.015000,0.000000,0.340000,0.909466,0.996122,0.097765,0.897445
0.020000,0.000000,0.340000,0.912540,0.994988,0.097506,0.894112
0.025000,0.000000,0.340000,0.916460,0.993580,0.097202,0.889887
0.030000,0.000000,0.340000,0.921199,0.991917,0.096868,0.884815
0.035000,0.000000,0.340000,0.926740,0.990017,0.096526,0.878932
0.040000,0.000000,0.340000,0.933065,0.987898,0.096200,0.872281
0.045000,0.000000,0.340000,0.940165,0.985576,0.095919,0.864900
0.050000,0.000000,0.340000,0.948009,0.983072,0.095713,0.856849
0.055000,0.000000,0.340000,0.943799,0.980401,0.095617,0.848170
0.060000,0.000000,0.340000,0.934581,0.977576,0.095667,0.838901
0.065000,0.000000,0.340000,0.925023,0.974619,0.095903,0.829108
0.070000,0.000000,0.340000,0.915203,0.971541,0.096363,0.818828
-0.070000,0.005000,0.340000,0.915511,0.961750,0.108854,0.806645
-0.065000,0.005000,0.340000,0.926465,0.967413,0.108983,0.817470
-0.060000,0.005000,0.340000,0.936862,0.972568,0.109079,0.827772
-0.055000,0.005000,0.340000,0.946654,0.977228,0.109149,0.837493
-0.050000,0.005000,0.340000,0.955759,0.981389,0.109196,0.846551
-0.045000,0.005000,0.340000,0.963470,0.985066,0.109221,0.854897
-0.040000,0.005000,0.340000,0.955882,0.988272,0.109221,0.862485
-0.035000,0.005000,0.340000,0.949083,0.991010,0.109191,0.869254
-0.030000,0.005000,0.340000,0.943098,0.993297,0.109123,0.875171
-0.025000,0.005000,0.340000,0.937955,0.995145,0.109011,0.880202
-0.020000,0.005000,0.340000,0.933665,0.996570,0.108846,0.884327
-0.015000,0.005000,0.340000,0.930248,0.997583,0.108619,0.887517
-0.010000,0.005000,0.340000,0.927703,0.998203,0.108323,0.889766
-0.005000,0.005000,0.340000,0.926028,0.998445,0.107954,0.891071
0.000000,0.005000,0.340000,0.925220,0.998325,0.107507,0.891432
0.005000,0.005000,0.340000,0.925267,0.997863,0.106982,0.890861
0.010000,0.005000,0.340000,0.926156,0.997073,0.106382,0.889371
0.015000,0.005000,0.340000,0.927872,0.995977,0.105713,0.886987
0.020000,0.005000,0.340000,0.930397,0.994592,0.104985,0.883733
0.025000,0.005000,0.340000,0.933719,0.992934,0.104210,0.879638
0.030000,0.005000,0.340000,0.937813,0.991026,0.103409,0.874742
0.035000,0.005000,0.340000,0.942668,0.988884,0.102603,0.869080
0.040000,0.005000,0.340000,0.948268,0.986526,0.101815,0.862693
0.045000,0.005000,0.340000,0.954606,0.983967,0.101075,0.855614
0.050000,0.005000,0.340000,0.948328,0.981231,0.100415,0.847901
0.055000,0.005000,0.340000,0.939471,0.978331,0.099869,0.839590
0.060000,0.005000,0.340000,0.930202,0.975281,0.099474,0.830717
0.065000,0.005000,0.340000,0.920620,0.972103,0.099267,0.821341
0.070000,0.005000,0.340000,0.910796,0.968808,0.099287,0.811497
-0.070000,0.010000,0.340000,0.923243,0.965521,0.123683,0.799548
-0.065000,0.010000,0.340000,0.933458,0.970912,0.123552,0.809894
-0.060000,0.010000,0.340000,0.943088,0.975795,0.123364,0.819713
-0.055000,0.010000,0.340000,0.952088,0.980180,0.123124,0.828952
-0.050000,0.010000,0.340000,0.960386,0.984068,0.122838,0.837537
-0.045000,0.010000,0.340000,0.967941,0.987472,0.122506,0.845423
-0.040000,0.010000,0.340000,0.974710,0.990403,0.122127,0.852571
-0.035000,0.010000,0.340000,0.971918,0.992869,0.121698,0.858925
-0.030000,0.010000,0.340000,0.965900,0.994884,0.121213,0.864458
-0.025000,0.010000,0.340000,0.960670,0.996462,0.120666,0.869142
-0.020000,0.010000,0.340000,0.956239,0.997617,0.120051,0.872958
-0.015000,0.010000,0.340000,0.952624,0.998364,0.119362,0.875883
-0.010000,0.010000,0.340000,0.949825,0.998718,0.118594,0.877915
-0.005000,0.010000,0.340000,0.947838,0.998696,0.117744,0.879052
0.000000,0.010000,0.340000,0.946660,0.998316,0.116811,0.879296
0.005000,0.010000,0.340000,0.946281,0.997595,0.115796,0.878661
0.010000,0.010000,0.340000,0.946690,0.996550,0.114704,0.877159
0.015000,0.010000,0.340000,0.947873,0.995202,0.113544,0.874817
0.020000,0.010000,0.340000,0.949815,0.993567,0.112326,0.871657
0.025000,0.010000,0.340000,0.952506,0.991663,0.111066,0.867706
0.030000,0.010000,0.340000,0.955926,0.989512,0.109783,0.863003
0.035000,0.010000,0.340000,0.960065,0.987131,0.108499,0.857580
0.040000,0.010000,0.340000,0.958727,0.984537,0.107241,0.851474
0.045000,0.010000,0.340000,0.950765,0.981747,0.106036,0.844717
0.050000,0.010000,0.340000,0.942291,0.978782,0.104917,0.837362
0.055000,0.010000,0.340000,0.933371,0.975659,0.103919,0.829441
0.060000,0.010000,0.340000,0.924072,0.972389,0.103075,0.820985
0.065000,0.010000,0.340000,0.914488,0.968995,0.102425,0.812051
0.070000,0.010000,0.340000,0.904687,0.965489,0.102007,0.802668
-0.070000,0.015000,0.340000,0.929977,0.968709,0.139060,0.790905
-0.065000,0.015000,0.340000,0.939365,0.973823,0.138600,0.800753
-0.060000,0.015000,0.340000,0.948146,0.978428,0.138060,0.810074
-0.055000,0.015000,0.340000,0.956279,0.982537,0.137448,0.818819
-0.050000,0.015000,0.340000,0.963702,0.986148,0.136768,0.826922
-0.045000,0.015000,0.340000,0.970379,0.989275,0.136023,0.834344
-0.040000,0.015000,0.340000,0.976274,0.991931,0.135212,0.841049
-0.035000,0.015000,0.340000,0.981337,0.994122,0.134335,0.846990
-0.030000,0.015000,0.340000,0.985541,0.995864,0.133386,0.852143
-0.025000,0.015000,0.340000,0.985025,0.997171,0.132363,0.856484
-0.020000,0.015000,0.340000,0.980406,0.998057,0.131260,0.859999
-0.015000,0.015000,0.340000,0.976550,0.998536,0.130075,0.862670
-0.010000,0.015000,0.340000,0.973454,0.998626,0.128804,0.864496
-0.005000,0.015000,0.340000,0.971114,0.998342,0.127446,0.865477
0.000000,0.015000,0.340000,0.969530,0.997703,0.126004,0.865619
0.005000,0.015000,0.340000,0.968690,0.996726,0.124479,0.864934
0.010000,0.015000,0.340000,0.968586,0.995428,0.122878,0.863438
0.015000,0.015000,0.340000,0.969205,0.993831,0.121213,0.861153
0.020000,0.015000,0.340000,0.970536,0.991950,0.119495,0.858104
0.025000,0.015000,0.340000,0.972065,0.989804,0.117738,0.854315
0.030000,0.015000,0.340000,0.965802,0.987414,0.115968,0.849823
0.035000,0.015000,0.340000,0.958873,0.984799,0.114203,0.844657
0.040000,0.015000,0.340000,0.951336,0.981975,0.112472,0.838852
0.045000,0.015000,0.340000,0.943250,0.978958,0.110801,0.832437
0.050000,0.015000,0.340000,0.934696,0.975772,0.109225,0.825459
0.055000,0.015000,0.340000,0.925736,0.972431,0.107775,0.817949
0.060000,0.015000,0.340000,0.916432,0.968949,0.106487,0.809933
0.065000,0.015000,0.340000,0.906873,0.965347,0.105399,0.801463
0.070000,0.015000,0.340000,0.897122,0.961638,0.104546,0.792564
-0.070000,0.020000,0.340000,0.916854,0.971330,0.154813,0.780813
-0.065000,0.020000,0.340000,0.927040,0.976163,0.153966,0.790152
-0.060000,0.020000,0.340000,0.936801,0.980489,0.153019,0.798965
-0.055000,0.020000,0.340000,0.946087,0.984317,0.151980,0.807213
-0.050000,0.020000,0.340000,0.954829,0.987649,0.150858,0.814833
-0.045000,0.020000,0.340000,0.962993,0.990498,0.149654,0.821792
-0.040000,0.020000,0.340000,0.970547,0.992877,0.148368,0.828060
-0.035000,0.020000,0.340000,0.977446,0.994794,0.147003,0.833595
-0.030000,0.020000,0.340000,0.983676,0.996263,0.145556,0.838378
-0.025000,0.020000,0.340000,0.986426,0.997299,0.144025,0.842389
-0.020000,0.020000,0.340000,0.988035,0.997916,0.142406,0.845617
-0.015000,0.020000,0.340000,0.988760,0.998130,0.140700,0.848049
-0.010000,0.020000,0.340000,0.988602,0.997957,0.138905,0.849685
-0.005000,0.020000,0.340000,0.987561,0.997414,0.137021,0.850528
0.000000,0.020000,0.340000,0.985651,0.996518,0.135054,0.850586
0.005000,0.020000,0.340000,0.982890,0.995289,0.133007,0.849871
0.010000,0.020000,0.340000,0.979298,0.993741,0.130888,0.848398
0.015000,0.020000,0.340000,0.974914,0.991898,0.128710,0.846191
0.020000,0.020000,0.340000,0.969772,0.989776,0.126487,0.843273
0.025000,0.020000,0.340000,0.963910,0.987393,0.124233,0.839665
0.030000,0.020000,0.340000,0.957389,0.984771,0.121973,0.835404
0.035000,0.020000,0.340000,0.950257,0.981926,0.119729,0.830516
0.040000,0.020000,0.340000,0.942571,0.978879,0.117527,0.825032
0.045000,0.020000,0.340000,0.934384,0.975642,0.115394,0.818979
0.050000,0.020000,0.340000,0.925775,0.972242,0.113364,0.812399
0.055000,0.020000,0.340000,0.916802,0.968691,0.111470,0.805320
0.060000,0.020000,0.340000,0.907520,0.965002,0.109743,0.797765
0.065000,0.020000,0.340000,0.898015,0.961200,0.108223,0.789780
0.070000,0.020000,0.340000,0.888343,0.957296,0.106945,0.781387
-0.070000,0.025000,0.340000,0.889439,0.973403,0.170792,0.769377
-0.065000,0.025000,0.340000,0.899547,0.977953,0.169508,0.778201
-0.060000,0.025000,0.340000,0.909254,0.981996,0.168108,0.786508
-0.055000,0.025000,0.340000,0.918514,0.985543,0.166601,0.794260
-0.050000,0.025000,0.340000,0.927262,0.988594,0.164996,0.801403
-0.045000,0.025000,0.340000,0.935466,0.991165,0.163297,0.807908
-0.040000,0.025000,0.340000,0.943102,0.993267,0.161504,0.813751
-0.035000,0.025000,0.340000,0.950126,0.994909,0.159623,0.818894
-0.030000,0.025000,0.340000,0.956525,0.996106,0.157652,0.823322
-0.025000,0.025000,0.340000,0.962285,0.996872,0.155590,0.827021
-0.020000,0.025000,0.340000,0.967400,0.997223,0.153436,0.829982
-0.015000,0.025000,0.340000,0.971855,0.997173,0.151193,0.832194
-0.010000,0.025000,0.340000,0.975654,0.996740,0.148862,0.833661
-0.005000,0.025000,0.340000,0.978802,0.995940,0.146442,0.834389
0.000000,0.025000,0.340000,0.978338,0.994792,0.143942,0.834384
0.005000,0.025000,0.340000,0.975042,0.993314,0.141369,0.833661
0.010000,0.025000,0.340000,0.970975,0.991521,0.138729,0.832234
0.015000,0.025000,0.340000,0.966178,0.989438,0.136038,0.830127
0.020000,0.025000,0.340000,0.960684,0.987080,0.133311,0.827361
0.025000,0.025000,0.340000,0.954531,0.984465,0.130562,0.823957
0.030000,0.025000,0.340000,0.947778,0.981617,0.127818,0.819948
0.035000,0.025000,0.340000,0.940470,0.978550,0.125099,0.815359
0.040000,0.025000,0.340000,0.932661,0.975285,0.122433,0.810217
0.045000,0.025000,0.340000,0.924402,0.971837,0.119844,0.804546
0.050000,0.025000,0.340000,0.915766,0.968229,0.117370,0.798385
0.055000,0.025000,0.340000,0.906807,0.964476,0.115039,0.791757
0.060000,0.025000,0.340000,0.897577,0.960590,0.112883,0.784683
0.065000,0.025000,0.340000,0.888155,0.956596,0.110941,0.777203
0.070000,0.025000,0.340000,0.878594,0.952505,0.109245,0.769336
-0.070000,0.030000,0.340000,0.860785,0.974941,0.186816,0.756747
-0.065000,0.030000,0.340000,0.870860,0.979207,0.185057,0.765063
-0.060000,0.030000,0.340000,0.880555,0.982968,0.183170,0.772870
-0.055000,0.030000,0.340000,0.889831,0.986232,0.181162,0.780139
-0.050000,0.030000,0.340000,0.898626,0.989004,0.179047,0.786819
-0.045000,0.030000,0.340000,0.906913,0.991297,0.176828,0.792887
-0.040000,0.030000,0.340000,0.914670,0.993123,0.174507,0.798323
-0.035000,0.030000,0.340000,0.921857,0.994492,0.172092,0.803095
-0.030000,0.030000,0.340000,0.928464,0.995420,0.169582,0.807191
-0.025000,0.030000,0.340000,0.934476,0.995919,0.166978,0.810600
-0.020000,0.030000,0.340000,0.939892,0.996007,0.164280,0.813318
-0.015000,0.030000,0.340000,0.944696,0.995698,0.161494,0.815336
-0.010000,0.030000,0.340000,0.948892,0.995009,0.158622,0.816660
-0.005000,0.030000,0.340000,0.952486,0.993957,0.155665,0.817296
0.000000,0.030000,0.340000,0.955473,0.992562,0.152635,0.817254
0.005000,0.030000,0.340000,0.957864,0.990840,0.149538,0.816547
0.010000,0.030000,0.340000,0.959664,0.988810,0.146381,0.815191
0.015000,0.030000,0.340000,0.956404,0.986492,0.143184,0.813208
0.020000,0.030000,0.340000,0.950590,0.983906,0.139961,0.810617
0.025000,0.030000,0.340000,0.944176,0.981066,0.136726,0.807439
0.030000,0.030000,0.340000,0.937222,0.977998,0.133507,0.803703
0.035000,0.030000,0.340000,0.929769,0.974718,0.130324,0.799432
0.040000,0.030000,0.340000,0.921869,0.971244,0.127205,0.794652
0.045000,0.030000,0.340000,0.913567,0.967591,0.124173,0.789382
0.050000,0.030000,0.340000,0.904936,0.963785,0.121266,0.783658
0.055000,0.030000,0.340000,0.896022,0.959839,0.118511,0.777500
0.060000,0.030000,0.340000,0.886873,0.955765,0.115938,0.770924
0.065000,0.030000,0.340000,0.877564,0.951589,0.113586,0.763966
0.070000,0.030000,0.340000,0.868141,0.947321,0.111487,0.756643
-0.070000,0.035000,0.340000,0.831138,0.975966,0.202770,0.743054
-0.065000,0.035000,0.340000,0.841217,0.979949,0.200509,0.750872
-0.060000,0.035000,0.340000,0.850940,0.983427,0.198109,0.758195
-0.055000,0.035000,0.340000,0.860272,0.986410,0.195580,0.764997
-0.050000,0.035000,0.340000,0.869153,0.988904,0.192936,0.771234
-0.045000,0.035000,0.340000,0.877560,0.990921,0.190182,0.776888
-0.040000,0.035000,0.340000,0.885475,0.992474,0.187320,0.781941
-0.035000,0.035000,0.340000,0.892860,0.993574,0.184361,0.786366
-0.030000,0.035000,0.340000,0.899707,0.994234,0.181304,0.790157
-0.025000,0.035000,0.340000,0.906004,0.994471,0.178155,0.793304
-0.020000,0.035000,0.340000,0.911749,0.994300,0.174911,0.795806
-0.015000,0.035000,0.340000,0.916929,0.993736,0.171584,0.797658
-0.010000,0.035000,0.340000,0.921547,0.992796,0.168174,0.798867
-0.005000,0.035000,0.340000,0.925609,0.991498,0.164685,0.799440
0.000000,0.035000,0.340000,0.929110,0.989861,0.161131,0.799387
0.005000,0.035000,0.340000,0.932059,0.987903,0.157519,0.798723
0.010000,0.035000,0.340000,0.934462,0.985640,0.153856,0.797463
0.015000,0.035000,0.340000,0.936318,0.983096,0.150164,0.795628
0.020000,0.035000,0.340000,0.937634,0.980288,0.146456,0.793236
0.025000,0.035000,0.340000,0.933065,0.977232,0.142748,0.790305
0.030000,0.035000,0.340000,0.925944,0.973952,0.139068,0.786864
0.035000,0.035000,0.340000,0.918380,0.970466,0.135435,0.782933
0.040000,0.035000,0.340000,0.910422,0.966792,0.131877,0.778533
0.045000,0.035000,0.340000,0.902111,0.962945,0.128416,0.773682
0.050000,0.035000,0.340000,0.893514,0.958949,0.125090,0.768412
0.055000,0.035000,0.340000,0.884676,0.954819,0.121925,0.762739
0.060000,0.035000,0.340000,0.875639,0.950568,0.118950,0.756677
0.065000,0.035000,0.340000,0.866471,0.946219,0.116202,0.750257
0.070000,0.035000,0.340000,0.857216,0.941784,0.113712,0.743492
-0.070000,0.040000,0.340000,0.800753,0.976501,0.218544,0.728443
-0.065000,0.040000,0.340000,0.810874,0.980200,0.215761,0.735782
-0.060000,0.040000,0.340000,0.820662,0.983397,0.212834,0.742641
-0.055000,0.040000,0.340000,0.830084,0.986102,0.209770,0.749000
-0.050000,0.040000,0.340000,0.839086,0.988320,0.206587,0.754819
-0.045000,0.040000,0.340000,0.847648,0.990064,0.203291,0.760085
-0.040000,0.040000,0.340000,0.855753,0.991347,0.199884,0.764783
-0.035000,0.040000,0.340000,0.863367,0.992180,0.196380,0.768893
-0.030000,0.040000,0.340000,0.870483,0.992579,0.192779,0.772408
-0.025000,0.040000,0.340000,0.877091,0.992558,0.189087,0.775324
-0.020000,0.040000,0.340000,0.883192,0.992132,0.185303,0.777641
-0.015000,0.040000,0.340000,0.888770,0.991319,0.181442,0.779357
-0.010000,0.040000,0.340000,0.893830,0.990135,0.177505,0.780481
-0.005000,0.040000,0.340000,0.898379,0.988597,0.173495,0.781020
0.000000,0.040000,0.340000,0.902410,0.986725,0.169430,0.780985
0.005000,0.040000,0.340000,0.905931,0.984538,0.165315,0.780392
0.010000,0.040000,0.340000,0.908947,0.982050,0.161161,0.779253
0.015000,0.040000,0.340000,0.911455,0.979287,0.156989,0.777590
0.020000,0.040000,0.340000,0.913461,0.976266,0.152813,0.775420
0.025000,0.040000,0.340000,0.914966,0.973001,0.148648,0.772759
0.030000,0.040000,0.340000,0.914168,0.969520,0.144523,0.769633
0.035000,0.040000,0.340000,0.906528,0.965837,0.140457,0.766059
0.040000,0.040000,0.340000,0.898546,0.961972,0.136477,0.762057
0.045000,0.040000,0.340000,0.890258,0.957939,0.132604,0.757642
0.050000,0.040000,0.340000,0.881728,0.953764,0.128875,0.752841
0.055000,0.040000,0.340000,0.872995,0.949461,0.125316,0.747667
0.060000,0.040000,0.340000,0.864098,0.945041,0.121954,0.742132
0.065000,0.040000,0.340000,0.855100,0.940530,0.118826,0.736262
0.070000,0.040000,0.340000,0.846038,0.935940,0.115960,0.730066
-0.070000,0.045000,0.340000,0.769845,0.976566,0.234060,0.713051
-0.065000,0.045000,0.340000,0.780042,0.979984,0.230745,0.719933
-0.060000,0.045000,0.340000,0.789927,0.982903,0.227282,0.726354
-0.055000,0.045000,0.340000,0.799473,0.985331,0.223679,0.732297
-0.050000,0.045000,0.340000,0.808627,0.987276,0.219955,0.737728
-0.045000,0.045000,0.340000,0.817373,0.988751,0.216117,0.742636
-0.040000,0.045000,0.340000,0.825698,0.989769,0.212169,0.747012
-0.035000,0.045000,0.340000,0.833568,0.990341,0.208124,0.750837
-0.030000,0.045000,0.340000,0.840978,0.990483,0.203986,0.754110
-0.025000,0.045000,0.340000,0.847922,0.990209,0.199760,0.756828
-0.020000,0.045000,0.340000,0.854399,0.989535,0.195448,0.758993
-0.015000,0.045000,0.340000,0.860394,0.988478,0.191065,0.760605
-0.010000,0.045000,0.340000,0.865914,0.987057,0.186614,0.761674
-0.005000,0.045000,0.340000,0.870965,0.985285,0.182099,0.762209
0.000000,0.045000,0.340000,0.875537,0.983186,0.177539,0.762222
0.005000,0.045000,0.340000,0.879639,0.980777,0.172940,0.761725
0.010000,0.045000,0.340000,0.883277,0.978073,0.168312,0.760735
0.015000,0.045000,0.340000,0.886444,0.975099,0.163679,0.759268
0.020000,0.045000,0.340000,0.889143,0.971873,0.159053,0.757342
0.025000,0.045000,0.340000,0.891376,0.968409,0.154450,0.754972
0.030000,0.045000,0.340000,0.893135,0.964734,0.149899,0.752179
0.035000,0.045000,0.340000,0.894411,0.960864,0.145419,0.748980
0.040000,0.045000,0.340000,0.886438,0.956818,0.141034,0.745392
0.045000,0.045000,0.340000,0.878206,0.952610,0.136768,0.741426
0.050000,0.045000,0.340000,0.869773,0.948265,0.132654,0.737107
0.055000,0.045000,0.340000,0.861175,0.943799,0.128719,0.732444
0.060000,0.045000,0.340000,0.852444,0.939222,0.124986,0.727446
0.065000,0.045000,0.340000,0.843641,0.934560,0.121494,0.722135
0.070000,0.045000,0.340000,0.834797,0.929823,0.118268,0.716517
-0.070000,0.050000,0.340000,0.738703,0.976187,0.249210,0.697059
-0.065000,0.050000,0.340000,0.749006,0.979327,0.245362,0.703513
-0.060000,0.050000,0.340000,0.759018,0.981970,0.241363,0.709527
-0.055000,0.050000,0.340000,0.768716,0.984127,0.237224,0.715086
-0.050000,0.050000,0.340000,0.778051,0.985804,0.232966,0.720163
-0.045000,0.050000,0.340000,0.787008,0.987015,0.228594,0.724748
-0.040000,0.050000,0.340000,0.795577,0.987772,0.224114,0.728836
-0.035000,0.050000,0.340000,0.803726,0.988089,0.219541,0.732413
-0.030000,0.050000,0.340000,0.811452,0.987980,0.214880,0.735478
-0.025000,0.050000,0.340000,0.818749,0.987460,0.210136,0.738031
-0.020000,0.050000,0.340000,0.825620,0.986545,0.205313,0.740078
-0.015000,0.050000,0.340000,0.832047,0.985253,0.200427,0.741620
-0.010000,0.050000,0.340000,0.838038,0.983601,0.195482,0.742666
-0.005000,0.050000,0.340000,0.843599,0.981604,0.190482,0.743227
0.000000,0.050000,0.340000,0.848721,0.979286,0.185447,0.743314
0.005000,0.050000,0.340000,0.853410,0.976664,0.180386,0.742941
0.010000,0.050000,0.340000,0.857671,0.973752,0.175306,0.742123
0.015000,0.050000,0.340000,0.861496,0.970577,0.170233,0.740875
0.020000,0.050000,0.340000,0.864887,0.967155,0.165180,0.739213
0.025000,0.050000,0.340000,0.867845,0.963502,0.160160,0.737151
0.030000,0.050000,0.340000,0.870358,0.959645,0.155205,0.734709
0.035000,0.050000,0.340000,0.872421,0.955598,0.150332,0.731899
0.040000,0.050000,0.340000,0.874026,0.951381,0.145564,0.728736
0.045000,0.050000,0.340000,0.866166,0.947008,0.140924,0.725231
0.050000,0.050000,0.340000,0.857859,0.942505,0.136445,0.721402
0.055000,0.050000,0.340000,0.849421,0.937886,0.132152,0.717257
0.060000,0.050000,0.340000,0.840882,0.933163,0.128067,0.712803
0.065000,0.050000,0.340000,0.832296,0.928360,0.124229,0.708056
0.070000,0.050000,0.340000,0.823691,0.923490,0.120660,0.703019
-0.070000,0.055000,0.340000,0.707508,0.975387,0.263949,0.680603
-0.065000,0.055000,0.340000,0.717944,0.978253,0.259571,0.686661
-0.060000,0.055000,0.340000,0.728111,0.980626,0.255044,0.692301
-0.055000,0.055000,0.340000,0.737987,0.982516,0.250379,0.697511
-0.050000,0.055000,0.340000,0.747526,0.983930,0.245597,0.702268
-0.045000,0.055000,0.340000,0.756717,0.984882,0.240704,0.706567
-0.040000,0.055000,0.340000,0.765551,0.985385,0.235707,0.710404
-0.035000,0.055000,0.340000,0.773999,0.985453,0.230623,0.713767
-0.030000,0.055000,0.340000,0.782059,0.985099,0.225456,0.716660
-0.025000,0.055000,0.340000,0.789725,0.984341,0.220214,0.719085
-0.020000,0.055000,0.340000,0.797002,0.983192,0.214900,0.721047
-0.015000,0.055000,0.340000,0.803872,0.981672,0.209532,0.722550
-0.010000,0.055000,0.340000,0.810343,0.979799,0.204115,0.723604
-0.005000,0.055000,0.340000,0.816421,0.977586,0.198653,0.724220
0.000000,0.055000,0.340000,0.822095,0.975057,0.193168,0.724409
