scan_kind,sequence_name,sequence_label,numMS,scan_name,x_axis,y_axis,x_index,y_index,rabi_ratio,phase_pi,sideband_2pi_khz,fcl_2pi_khz,gg,ee,eg,ge,odd,balance,nominal_gg,nominal_ee,score
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,6,2,1,-0.46666666666666667,-1.3333333333333333,0,0.38133758955133007,0.36292930186827205,0.12786655429019897,0.12786655429019897,0.25573310858039794,0.018408287683058022,9.2727763303247752e-05,0.99989549141336287,0.36292930186827205
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,7,2,1,-0.46666666666666667,-1.2,0,0.32511320376709529,0.33608929178052988,0.16939875222618742,0.16939875222618742,0.33879750445237483,-0.010976088013434582,9.2727763303247752e-05,0.99989549141336287,0.33608929178052988
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,8,2,1,-0.46666666666666667,-1.0666666666666667,0,0.32740923736515842,0.23992851663922557,0.21633112299780802,0.21633112299780802,0.43266224599561603,0.087480720725932853,9.2727763303247752e-05,0.99989549141336287,0.23992851663922557
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,9,2,1,-0.46666666666666667,-0.93333333333333335,0,0.29069096163845581,0.18463136094769705,0.26233883870692354,0.26233883870692354,0.52467767741384708,0.10605960069075876,9.2727763303247752e-05,0.99989549141336287,0.18463136094769705
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,10,2,1,-0.46666666666666667,-0.80000000000000004,0,0.30895929198735628,0.27754994767471591,0.20674538016896393,0.20674538016896393,0.41349076033792787,0.031409344312640364,9.2727763303247752e-05,0.99989549141336287,0.27754994767471591
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,11,2,1,-0.46666666666666667,-0.66666666666666663,0,0.33011940200444795,0.33547010642052172,0.16720524578751519,0.16720524578751519,0.33441049157503039,-0.0053507044160737705,9.2727763303247752e-05,0.99989549141336287,0.33547010642052172
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,12,2,1,-0.46666666666666667,-0.53333333333333333,0,0.35703068961899159,0.37348072190896414,0.13474429423602216,0.13474429423602216,0.26948858847204432,-0.016450032289972549,9.2727763303247752e-05,0.99989549141336287,0.37348072190896414
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,13,2,1,-0.46666666666666667,-0.40000000000000002,0,0.44427771020530338,0.36050101797456585,0.097610635910065455,0.097610635910065455,0.19522127182013091,0.083776692230737526,9.2727763303247752e-05,0.99989549141336287,0.36050101797456585
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,14,2,1,-0.46666666666666667,-0.26666666666666666,0,0.55150055265833753,0.33662247679943264,0.055938485271114946,0.055938485271114946,0.11187697054222989,0.21487807585890489,9.2727763303247752e-05,0.99989549141336287,0.33662247679943264
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,15,2,1,-0.46666666666666667,-0.13333333333333333,0,0.50247334110740915,0.45070958608857015,0.02340853640201036,0.02340853640201036,0.046817072804020719,0.051763755018839008,9.2727763303247752e-05,0.99989549141336287,0.45070958608857015
