seed,initial_seed,N_shots,iterations,stopped_early,restarts,restart_seeds,total_shots,n_train,q_det,q_rec,q_last,center_jitter_u1,center_jitter_u2,center_jitter_u3,true_opt_u1,true_opt_u2,true_opt_u3,ell1,ell2,ell3,sigma_f,c,elapsed_seconds
400294,400294,100000,100,false,0,,11300000,112,0.99998151039490391,0.99995000000000001,0.99843000000000004,0,0,0,-0,-0,-0,0.59212327672620757,0.38850028635911693,1.5,1.0196735670027863,0.050000000000000031,822.28729796409607
150918,150918,100000,100,false,0,,11300000,112,0.9999736734654614,0.99992999999999999,0.99919999999999998,0,0,0,-0,-0,-0,0.6714110918606685,0.38705458436534218,1.5,1.0107556254707113,0.050000000000000051,941.22267985343933
963284,963284,100000,100,false,0,,11300000,112,0.99997213694280052,0.99997999999999998,0.99897000000000002,0,0,0,-0,-0,-0,0.60025786723542729,0.36154028027412838,1.5,0.91595741147075893,0.050000000000000031,960.99127507209778
955377,955377,100000,100,false,0,,11300000,112,0.99992619147194528,0.99992000000000003,0.99385999999999997,0,0,0,-0,-0,-0,0.57888216930548642,0.35193681181975589,1.5,0.89950479978835718,0.050000000000000031,509.50726199150085
902578,902578,100000,100,false,0,,11300000,112,0.99999233265468856,0.99999000000000005,0.99209000000000003,0,0,0,-0,-0,-0,0.64392906537530148,0.33945279581933663,1.5,0.97546444499920792,0.050000000000000051,524.32281708717346
197255,197255,100000,100,false,0,,11300000,112,0.99996749541600283,0.99997999999999998,0.99792999999999998,0,0,0,-0,-0,-0,0.61220224349974917,0.36652903722006519,1.5,1.0154678314771579,0.050000000000000031,526.11228895187378
16729,16729,100000,100,false,0,,11300000,112,0.99999641781406168,1,0.99931000000000003,0,0,0,-0,-0,-0,0.56848065905348788,0.33353216213929593,1.5,0.96498241214012426,0.050000000000000031,518.66922998428345
61646,61646,100000,100,false,0,,11300000,112,0.99999635284254251,1,0.99675000000000002,0,0,0,-0,-0,-0,0.59976284459107398,0.35779726210995233,1.5,0.96927567501912204,0.050000000000001626,606.91659903526306
462583,462583,100000,100,false,0,,11300000,112,0.99990102928208002,0.99990000000000001,0.99773999999999996,0,0,0,-0,-0,-0,0.54423693303809406,0.340105953626896,1.5,0.89611353438757324,0.05000000000000325,617.68358588218689
184672,184672,100000,100,false,0,,11300000,112,0.99999663749425127,1,0.99612000000000001,0,0,0,-0,-0,-0,0.59426871575280349,0.38687103704304648,1.5,0.98210250156969403,0.050000000000000031,635.00685501098633
720308,720308,100000,100,false,0,,11300000,112,0.99999960175975877,1,0.99687000000000003,0,0,0,-0,-0,-0,0.57300984846067604,0.3518457400758952,1.5,0.87802060657184089,0.050000000000000031,627.64400601387024
215846,215846,100000,100,false,0,,11300000,112,0.99998065094345601,0.99994000000000005,0.99955000000000005,0,0,0,-0,-0,-0,0.56411692368830957,0.3533256074670505,1.5,0.9463650240350947,0.050000000000000031,532.17713284492493
631837,631837,100000,100,false,0,,11300000,112,0.99995429232961774,0.99995000000000001,0.99834999999999996,0,0,0,-0,-0,-0,0.67400079203537455,0.37908274938975312,1.5,1.0170091911186134,0.050000000000000031,525.23900699615479
749598,749598,100000,100,false,0,,11300000,112,0.99998088735934709,0.99999000000000005,0.99870000000000003,0,0,0,-0,-0,-0,0.63546802794208868,0.35835898861523752,1.5,1.0383372264214552,0.050000000000000031,623.97156000137329
831702,831702,100000,100,false,0,,11300000,112,0.99998897820841359,1,0.99363000000000001,0,0,0,-0,-0,-0,0.54497509399063393,0.3160165837545833,1.5,0.87008731349211132,0.050000000000000031,846.15986609458923
746550,746550,100000,100,false,0,,11300000,112,0.9999560786666355,0.99992999999999999,0.99399000000000004,0,0,0,-0,-0,-0,0.55537699856572242,0.32818206253981208,1.5,0.90019627766264665,0.050000000000000031,643.07013297080994
181983,181983,100000,100,false,0,,11300000,112,0.99996772138742018,0.99997999999999998,0.99639,0,0,0,-0,-0,-0,0.57165179586712489,0.33645566626488899,1.5,0.9563684843955027,0.050000000000000717,597.65551209449768
387749,387749,100000,100,false,0,,11300000,112,0.99989592014490059,0.99990999999999997,0.99717999999999996,0,0,0,-0,-0,-0,0.62073970748919016,0.33792356026882187,1.5,0.98962478436744017,0.050000000000000031,923.36769700050354
965652,965652,100000,100,false,0,,11300000,112,0.99997691162415669,0.99997999999999998,0.99699000000000004,0,0,0,-0,-0,-0,0.57120756801154782,0.40815148759416231,1.5,0.98938699607310254,0.050000000000000031,599.90877199172974
888571,888571,100000,100,false,0,,11300000,112,0.99996130613340073,0.99997000000000003,0.99875000000000003,0,0,0,-0,-0,-0,0.64153953050768875,0.36606835036620466,1.5,1.0364682584709024,0.050000000000001182,561.317223072052
312561,312561,100000,100,false,0,,11300000,112,0.99999868463385078,1,0.99829000000000001,0,0,0,-0,-0,-0,0.61771522785694455,0.3673470790293763,1.5,0.89946642822701228,0.050000000000000142,913.25141882896423
567906,567906,100000,100,false,0,,11300000,112,0.99996409642311201,0.99997000000000003,0.99944,0,0,0,-0,-0,-0,0.44118668226244806,0.34017669617559593,1.5,0.71891248212722669,0.050000000000000031,599.15603089332581
968356,968356,100000,100,false,0,,11300000,112,0.99996671260817882,0.99994000000000005,0.99668000000000001,0,0,0,-0,-0,-0,0.60047723415654586,0.34758216576377449,1.5,0.96867069791547566,0.050000000000000031,562.47103905677795
682041,682041,100000,100,false,0,,11300000,112,0.99997938388662044,0.99994000000000005,0.99348999999999998,0,0,0,-0,-0,-0,0.63097483424762779,0.37254759937061144,1.5,1.013634899281797,0.050000000000000031,537.71388101577759
644045,644045,100000,100,false,0,,11300000,112,0.99992334919784742,0.99994000000000005,0.99668999999999996,0,0,0,-0,-0,-0,0.62066040730995986,0.33265869128797099,1.5,0.98212268369794797,0.05000000000000094,513.9258918762207
228167,228167,100000,100,false,0,,11300000,112,0.99999317999270776,1,0.99826999999999999,0,0,0,-0,-0,-0,0.57482772459634235,0.35103078517042002,1.5,1.0055423970325366,0.050000000000000031,553.36757802963257
709734,709734,100000,100,false,0,,11300000,112,0.99993743413249225,0.99995000000000001,0.99778,0,0,0,-0,-0,-0,0.63613975978458626,0.35552366288947329,1.5,1.0062302871899282,0.28065775929790704,973.38177990913391
795829,795829,100000,100,false,0,,11300000,112,0.99999685081498679,1,0.99839,0,0,0,-0,-0,-0,0.56094195431120442,0.30705477311536433,1.5,0.89178527643975458,0.050000000000000031,581.61293411254883
279125,279125,100000,100,false,0,,11300000,112,0.99999249058769768,1,0.99755000000000005,0,0,0,-0,-0,-0,0.53187562162247737,0.32304409752839519,1.5,0.85929046529753783,0.050000000000000183,906.11187386512756
55163,55163,100000,100,false,0,,11300000,112,0.99999785529266927,1,0.99465999999999999,0,0,0,-0,-0,-0,0.58726579098048959,0.35743712259973104,1.5,0.9509697343953819,0.050000000000000232,561.1128249168396
184183,184183,100000,100,false,0,,11300000,112,0.99998864065045312,1,0.99626999999999999,0,0,0,-0,-0,-0,0.53933936083867851,0.30829138423032226,1.5,0.90427773638011144,0.050000000000000072,738.77836298942566
419030,419030,100000,100,false,0,,11300000,112,0.99989264239299169,0.99987999999999999,0.99626999999999999,0,0,0,-0,-0,-0,0.58249626758724082,0.34512864899211632,1.5,0.96057099556854053,0.050000000000000031,874.49699807167053
218892,218892,100000,100,false,0,,11300000,112,0.99997703163010776,0.99997999999999998,0.99070000000000003,0,0,0,-0,-0,-0,0.63072883193769957,0.40122977029269352,1.5,0.98961450166494058,0.050000000000000031,594.38366103172302
175307,175307,100000,100,false,0,,11300000,112,0.99998999442204717,0.99997000000000003,0.99858000000000002,0,0,0,-0,-0,-0,0.62149169798826198,0.35582711890685048,1.5,1.035415225918811,0.050000000000000031,622.02228403091431
155832,155832,100000,100,false,0,,11300000,112,0.99998461296731833,0.99997999999999998,0.99753999999999998,0,0,0,-0,-0,-0,0.60973624626638878,0.32042531022579807,1.5,1.0454600545904587,0.050000000000000031,582.73160314559937
262269,262269,100000,100,false,0,,11300000,112,0.99999201130285331,1,0.99639,0,0,0,-0,-0,-0,0.60169934692542848,0.35640358797958105,1.5,0.81693597155193842,0.050000000000000031,614.69490909576416
273956,273956,100000,100,false,0,,11300000,112,0.9999291767976245,0.99992000000000003,0.99624000000000001,0,0,0,-0,-0,-0,0.53388811882626175,0.34200907956265059,1.5,0.90049300896646634,0.050000000000000031,662.06979084014893
359706,359706,100000,100,false,0,,11300000,112,0.99998566596646443,0.99997000000000003,0.99717999999999996,0,0,0,-0,-0,-0,0.62436657599399137,0.36677570509141655,1.5,1.0374034176271494,0.050000000000005249,530.58663201332092
656460,656460,100000,100,false,0,,11300000,112,0.99997953827075226,0.99997999999999998,0.99646999999999997,0,0,0,-0,-0,-0,0.58155327862405926,0.37247853622703314,1.5,0.94146176952091642,0.050000000000004582,641.24580693244934
246715,246715,100000,100,false,0,,11300000,112,0.99998289902309234,1,0.99353999999999998,0,0,0,-0,-0,-0,0.59626874780837091,0.34641996220216165,1.5,1.0232811152601424,0.050000000000000031,547.23691511154175
245877,245877,100000,100,false,0,,11300000,112,0.99999911685911413,1,0.99670999999999998,0,0,0,-0,-0,-0,0.54429366703119653,0.3029526162201801,1.5,0.90850864435881407,0.050000000000000717,600.92251586914062
828743,828743,100000,100,false,0,,11300000,112,0.9999802728015732,0.99997000000000003,0.99826000000000004,0,0,0,-0,-0,-0,0.6039465128195407,0.35944013175394646,1.5,0.99871179338959581,0.050000001186453313,779.10301804542542
310012,310012,100000,100,false,0,,11300000,112,0.99998381898793742,1,0.99878,0,0,0,-0,-0,-0,0.5634996097370315,0.33158484031459684,1.5,1.0257920539793874,0.050000000000000031,502.59443688392639
535117,535117,100000,100,false,0,,11300000,112,0.99997619140599614,0.99999000000000005,0.99950000000000006,0,0,0,-0,-0,-0,0.60642271680562065,0.34857229014269503,1.5,1.0337331313224596,0.050000000000000454,508.03250098228455
795298,795298,100000,100,false,0,,11300000,112,0.99998604961746951,0.99999000000000005,0.99539,0,0,0,-0,-0,-0,0.55664700127961964,0.35188700847556126,1.5,0.79556608891336311,0.050000000000000093,610.91546988487244
266070,266070,100000,100,false,0,,11300000,112,0.9999887415920593,0.99999000000000005,0.99456,0,0,0,-0,-0,-0,0.5772119060576828,0.37859998002201306,1.5,0.96513929443446078,0.050000000000000031,563.57667708396912
503506,503506,100000,100,false,0,,11300000,112,0.99996211116344946,0.99999000000000005,0.99489000000000005,0,0,0,-0,-0,-0,0.6132814920757943,0.34879282752342416,1.5,1.0236747807819904,0.050000000000000031,816.66785597801208
364834,364834,100000,100,false,0,,11300000,112,0.9999958290228832,1,0.99787999999999999,0,0,0,-0,-0,-0,0.56716613227030843,0.36447441968778033,1.5,0.98324135355993458,0.050000000000000031,544.15157198905945
893076,893076,100000,100,false,0,,11300000,112,0.99998791526833164,0.99997999999999998,0.99817999999999996,0,0,0,-0,-0,-0,0.55277575696974746,0.33224153783304244,1.5,0.74026596211867912,0.050000000000000031,918.45260405540466
690925,690925,100000,100,false,0,,11300000,112,0.99994534873663643,0.99995999999999996,0.99609999999999999,0,0,0,-0,-0,-0,0.59816304151314281,0.34846529193976572,1.5,0.98176091356565953,0.050000000000000031,862.20759105682373
983225,983225,100000,100,false,0,,11300000,112,0.99991384512589199,0.99990999999999997,0.99973000000000001,0,0,0,-0,-0,-0,0.56496892544793953,0.3426653151678582,1.5,0.95379692399599814,0.050000000000000031,603.73048710823059
510043,510043,100000,100,false,0,,11300000,112,0.99993500844229266,0.99990999999999997,0.99922,0,0,0,-0,-0,-0,0.55663313940849735,0.31129714155138888,1.5,0.90338793671195095,0.050000000000000031,726.9678750038147
20510,20510,100000,100,false,0,,11300000,112,0.99996166472303682,0.99995999999999996,0.99472000000000005,0,0,0,-0,-0,-0,0.59084510865588702,0.34320528664507954,1.5,1.0254129463932249,0.050000000000000031,596.71772408485413
39528,39528,100000,100,false,0,,11300000,112,0.99999742730576857,1,0.99590999999999996,0,0,0,-0,-0,-0,0.63947675348792554,0.35486396856116015,1.5,1.0141660224753917,0.050000000000000031,521.49258708953857
696535,696535,100000,100,false,0,,11300000,112,0.99995255781710823,0.99995000000000001,0.99805999999999995,0,0,0,-0,-0,-0,0.54981977879803046,0.34381907363341291,1.5,0.91790802252643411,0.050000000000000031,939.83537411689758
50978,50978,100000,100,false,0,,11300000,112,0.99996473248596229,0.99999000000000005,0.99573,0,0,0,-0,-0,-0,0.63067761923895815,0.37301593457322685,1.5,1.0210753683300935,0.050000000000001474,730.61517000198364
518624,518624,100000,100,false,0,,11300000,112,0.99999544030076026,0.99999000000000005,0.99765999999999999,0,0,0,-0,-0,-0,0.57652956499957042,0.34472491677630146,1.5,0.92417221160098229,0.050000000000000142,549.51447200775146
769063,769063,100000,100,false,0,,11300000,112,0.99997388479540095,0.99997000000000003,0.98556999999999995,0,0,0,-0,-0,-0,0.6060461560135455,0.3541364505973098,1.5,0.81011740960790968,0.050000000000000031,551.20104598999023
603072,603072,100000,100,false,0,,11300000,112,0.99998466686508147,1,0.99246000000000001,0,0,0,-0,-0,-0,0.57028050063799773,0.34998677327661143,1.5,0.91188880128155914,0.050000000000000537,588.33301019668579
191889,191889,100000,100,false,0,,11300000,112,0.99998247094725146,0.99999000000000005,0.99753000000000003,0,0,0,-0,-0,-0,0.61145192902004508,0.3502713669503385,1.5,0.99097458037238262,0.050000000000000031,543.97454714775085
279217,279217,100000,100,false,0,,11300000,112,0.99976341252802037,0.99972000000000005,0.99641999999999997,0,0,0,-0,-0,-0,0.57081034567358679,0.34434886321491831,1.5,0.89613528343947335,0.050000000000000031,726.51686000823975
707673,707673,100000,100,false,0,,11300000,112,0.99999350346656612,1,0.99712999999999996,0,0,0,-0,-0,-0,0.56935140329821299,0.35562840278469443,1.5,1.072918125322174,0.050000000000000364,612.62699794769287
621551,621551,100000,100,false,0,,11300000,112,0.99999257159114396,1,0.99643000000000004,0,0,0,-0,-0,-0,0.55272173810686953,0.31232709918174051,1.5,0.79380022802211647,0.050000000000000031,627.70629715919495
705471,705471,100000,100,false,0,,11300000,112,0.9998446443579041,0.99987000000000004,0.99414000000000002,0,0,0,-0,-0,-0,0.57811453891613385,0.36243597730485444,1.5,0.96498728728781724,0.050000000000001939,517.26937818527222
632485,632485,100000,100,false,0,,11300000,112,0.99999155229229419,1,0.99812999999999996,0,0,0,-0,-0,-0,0.6503132301806176,0.36031542381108478,1.5,1.044991223764022,0.050000000000000031,534.41982984542847
950438,950438,100000,100,false,0,,11300000,112,0.99997909389013995,1,0.99594000000000005,0,0,0,-0,-0,-0,0.53826055465418499,0.32060993753404737,1.5,0.88932342865671754,0.050000000000000031,507.44719386100769
461212,461212,100000,100,false,0,,11300000,112,0.99999451183144172,1,0.99617999999999995,0,0,0,-0,-0,-0,0.58233884760456478,0.33040942222201081,1.5,0.91504015576879705,0.050000000000000031,810.3599488735199
617573,617573,100000,100,false,0,,11300000,112,0.99988574481510439,0.99987999999999999,0.99641999999999997,0,0,0,-0,-0,-0,0.61025934815322258,0.39646386301581965,1.5,1.0098251937483236,0.050000000000000031,568.25587391853333
265386,265386,100000,100,false,0,,11300000,112,0.99995805892285994,0.99999000000000005,0.99355000000000004,0,0,0,-0,-0,-0,0.57716696447934368,0.33502493122990906,1.5,0.84434205272426077,0.050000000000000031,872.5026490688324
337617,337617,100000,100,false,0,,11300000,112,0.99992745506928116,0.99997000000000003,0.99570000000000003,0,0,0,-0,-0,-0,0.58046347695402578,0.34821485397929619,1.5,0.82952779214013628,0.050000000000000031,521.3995349407196
321202,321202,100000,100,false,0,,11300000,112,0.99996183035829267,0.99997000000000003,0.99563999999999997,0,0,0,-0,-0,-0,0.5997394020960366,0.35016662080512062,1.5,1.0315288568589822,0.050000000000000031,545.86444091796875
666520,666520,100000,100,false,0,,11300000,112,0.99999691175355998,1,0.99722,0,0,0,-0,-0,-0,0.58635429112761495,0.34216632749237885,1.5,1.0122175805391924,0.2816133343334028,571.93098497390747
29044,29044,100000,100,false,0,,11300000,112,0.99997324363739892,0.99997000000000003,0.99819000000000002,0,0,0,-0,-0,-0,0.60512022870116144,0.36156610318265225,1.5,0.94838992578295322,0.05000000000000334,866.68143796920776
607415,607415,100000,100,false,0,,11300000,112,0.99998009236917518,0.99999000000000005,0.99648999999999999,0,0,0,-0,-0,-0,0.5586313741492166,0.39162105065011948,1.5,0.99202561245247611,0.050000000000001758,714.02998614311218
460176,460176,100000,100,false,0,,11300000,112,0.99989206226773253,0.99985000000000002,0.99690999999999996,0,0,0,-0,-0,-0,0.57035213380929717,0.29779423641274594,1.5,0.91686605127590137,0.33332064691652247,839.80032205581665
889047,889047,100000,100,false,0,,11300000,112,0.99999852127094835,1,0.99382999999999999,0,0,0,-0,-0,-0,0.63244763720504549,0.35088013045302441,1.5,0.94850126953724057,0.050000000000000031,585.42678093910217
205394,205394,100000,100,false,0,,11300000,112,0.99999233428531931,1,0.99736999999999998,0,0,0,-0,-0,-0,0.58536871225939979,0.34590040799201388,1.5,0.95845834719186962,0.050000000000000627,667.72964286804199
526,526,100000,100,false,0,,11300000,112,0.99997893151841855,1,0.99446999999999997,0,0,0,-0,-0,-0,0.6131421025575915,0.36806752302717211,1.5,1.0299080492529618,0.050000000000000031,589.40392398834229
421887,421887,100000,100,false,0,,11300000,112,0.99998757455155662,0.99999000000000005,0.99851000000000001,0,0,0,-0,-0,-0,0.4641712599046065,0.32999333623713895,1.5,0.75458746971323276,0.050000000000000162,781.28130197525024
831472,831472,100000,100,false,0,,11300000,112,0.999975150943887,0.99997999999999998,0.99602000000000002,0,0,0,-0,-0,-0,0.66829467760193995,0.36224843874381951,1.5,0.99673796214525201,0.050000000000000031,539.47023415565491
647322,647322,100000,100,false,0,,11300000,112,0.99990882528108771,0.99987999999999999,0.99673,0,0,0,-0,-0,-0,0.62328664174419246,0.35041483812514851,1.5,1.0105520491005391,0.050000000000001009,498.19115400314331
810138,810138,100000,100,false,0,,11300000,112,0.99996171833437075,0.99995000000000001,0.99543000000000004,0,0,0,-0,-0,-0,0.58763208834891723,0.37397081983911912,1.5,0.99693689886393744,0.050000000000000232,532.79159784317017
105026,105026,100000,100,false,0,,11300000,112,0.99999147247746623,0.99999000000000005,0.99824999999999997,0,0,0,-0,-0,-0,0.59037906076366009,0.35845772615456256,1.5,0.90479497223260297,0.050000000000000981,536.58366012573242
29498,29498,100000,100,false,0,,11300000,112,0.99996850559444883,0.99995999999999996,0.99890000000000001,0,0,0,-0,-0,-0,0.53792608333676917,0.32098077598832703,1.5,0.91142732578412011,0.050000000000002071,705.91200399398804
