score_mode,N,seed,selected_rank,iter,n_train,axis,x_u,x_physical,physical_unit,mu,sigma
full_l1,100,155832,3,50,62,fcl,0.22,2.2000000000000002,kHz,0.64247471385464716,0.057531691037697862
full_l1,100,155832,3,50,62,fcl,0.22500000000000001,2.25,kHz,0.63137393766039618,0.057668062265877992
full_l1,100,155832,3,50,62,fcl,0.23000000000000001,2.2999999999999998,kHz,0.62040780097224102,0.057776951411854363
full_l1,100,155832,3,50,62,fcl,0.23499999999999999,2.3500000000000001,kHz,0.60958876709769516,0.057873252238885911
full_l1,100,155832,3,50,62,fcl,0.23999999999999999,2.3999999999999999,kHz,0.59892860939136772,0.057973077235126597
full_l1,100,155832,3,50,62,fcl,0.245,2.4500000000000002,kHz,0.58843840310344431,0.058093628689293193
full_l1,100,155832,3,50,62,fcl,0.25,2.5,kHz,0.57812851478387117,0.058252997566057722
full_l1,100,155832,3,50,62,fcl,0.255,2.5499999999999998,kHz,0.56800858888387773,0.058469880448307664
full_l1,100,155832,3,50,62,fcl,0.26000000000000001,2.6000000000000001,kHz,0.558087531527661,0.058763210470916968
full_l1,100,155832,3,50,62,fcl,0.26500000000000001,2.6499999999999999,kHz,0.54837349186821904,0.0591517067996035
full_l1,100,155832,3,50,62,fcl,0.27000000000000002,2.7000000000000002,kHz,0.53887384197082489,0.059653358355905621
full_l1,100,155832,3,50,62,fcl,0.27500000000000002,2.75,kHz,0.52959515673340263,0.060284869788342278
full_l1,100,155832,3,50,62,fcl,0.28000000000000003,2.8000000000000003,kHz,0.52054319587553688,0.061061108853979765
full_l1,100,155832,3,50,62,fcl,0.28499999999999998,2.8499999999999996,kHz,0.51172289039859775,0.061994601579271613
full_l1,100,155832,3,50,62,fcl,0.28999999999999998,2.8999999999999999,kHz,0.5031383360294549,0.063095122235231116
full_l1,100,155832,3,50,62,fcl,0.29499999999999998,2.9500000000000002,kHz,0.49479279593055114,0.064369417930851672
full_l1,100,155832,3,50,62,fcl,0.29999999999999999,3,kHz,0.48668871436735489,0.065821093110338902
full_l1,100,155832,3,50,62,fcl,0.30499999999999999,3.0499999999999998,kHz,0.47882774213585372,0.067450660109331456
full_l1,100,155832,3,50,62,fcl,0.31,3.1000000000000001,kHz,0.47121077350828894,0.069255742201940737
full_l1,100,155832,3,50,62,fcl,0.315,3.1499999999999999,kHz,0.46383799343633147,0.071231399336295201
full_l1,100,155832,3,50,62,fcl,0.32000000000000001,3.2000000000000002,kHz,0.45670893293467124,0.073370536881979809
full_l1,100,155832,3,50,62,fcl,0.32500000000000001,3.25,kHz,0.44982253007124906,0.075664355139281769
full_l1,100,155832,3,50,62,fcl,0.33000000000000002,3.2999999999999998,kHz,0.44317719384942644,0.078102801160943119
full_l1,100,155832,3,50,62,fcl,0.33500000000000002,3.3500000000000001,kHz,0.43677086844342755,0.080674992486492417
full_l1,100,155832,3,50,62,fcl,0.34000000000000002,3.4000000000000004,kHz,0.4306010956460874,0.083369592234966552
full_l1,100,155832,3,50,62,fcl,0.34499999999999997,3.4499999999999997,kHz,0.42466507390298319,0.086175124570952166
full_l1,100,155832,3,50,62,fcl,0.34999999999999998,3.5,kHz,0.41895971284002076,0.089080227514087909
full_l1,100,155832,3,50,62,fcl,0.35499999999999998,3.5499999999999998,kHz,0.41348168267298568,0.09207384582860681
full_l1,100,155832,3,50,62,fcl,0.35999999999999999,3.6000000000000001,kHz,0.40822745828320195,0.095145370316569486
full_l1,100,155832,3,50,62,fcl,0.36499999999999999,3.6499999999999999,kHz,0.40319335803550471,0.0982847315990832
full_l1,100,155832,3,50,62,fcl,0.37,3.7000000000000002,kHz,0.39837557761531489,0.10148245688805885
full_l1,100,155832,3,50,62,fcl,0.375,3.75,kHz,0.39377021927942757,0.10472969780016675
full_l1,100,155832,3,50,62,fcl,0.38,3.7999999999999998,kHz,0.38937331697493732,0.10801823633372752
full_l1,100,155832,3,50,62,fcl,0.38500000000000001,3.8500000000000001,kHz,0.38518085779421707,0.11134047500102696
full_l1,100,155832,3,50,62,fcl,0.39000000000000001,3.8999999999999999,kHz,0.38118880022038126,0.11468941596710638
full_l1,100,155832,3,50,62,fcl,0.39500000000000002,3.9500000000000002,kHz,0.37739308958701206,0.11805863299700245
full_l1,100,155832,3,50,62,fcl,0.40000000000000002,4,kHz,0.37378967113522771,0.12144223910676738
full_l1,100,155832,3,50,62,fcl,0.40500000000000003,4.0500000000000007,kHz,0.37037450100869068,0.12483485206345035
full_l1,100,155832,3,50,62,fcl,0.40999999999999998,4.0999999999999996,kHz,0.36714355548485172,0.12823155927884058
full_l1,100,155832,3,50,62,fcl,0.41499999999999998,4.1500000000000004,kHz,0.36409283870033843,0.13162788317403434
full_l1,100,155832,3,50,62,fcl,0.41999999999999998,4.2000000000000002,kHz,0.36121838909228526,0.13501974773575384
full_l1,100,155832,3,50,62,fcl,0.42499999999999999,4.25,kHz,0.35851628474592312,0.13840344671983004
full_l1,100,155832,3,50,62,fcl,0.42999999999999999,4.2999999999999998,kHz,0.35598264780974381,0.14177561376332934
full_l1,100,155832,3,50,62,fcl,0.435,4.3499999999999996,kHz,0.35361364811607904,0.14513319452818202
full_l1,100,155832,3,50,62,fcl,0.44,4.4000000000000004,kHz,0.3514055061240301,0.14847342090251023
full_l1,100,155832,3,50,62,fcl,0.44500000000000001,4.4500000000000002,kHz,0.34935449528406443,0.15179378722051268
full_l1,100,155832,3,50,62,fcl,0.45000000000000001,4.5,kHz,0.34745694390855925,0.15509202841944153
full_l1,100,155832,3,50,62,fcl,0.45500000000000002,4.5499999999999998,kHz,0.34570923662064751,0.1583661000265163
full_l1,100,155832,3,50,62,fcl,0.46000000000000002,4.5999999999999996,kHz,0.34410781544159269,0.16161415985478902
full_l1,100,155832,3,50,62,fcl,0.46500000000000002,4.6500000000000004,kHz,0.34264918056993604,0.16483455128138449
full_l1,100,155832,3,50,62,fcl,0.46999999999999997,4.7000000000000002,kHz,0.34132989089619176,0.16802578798155809
full_l1,100,155832,3,50,62,fcl,0.47499999999999998,4.75,kHz,0.34014656429179346,0.17118653999575156
full_l1,100,155832,3,50,62,fcl,0.47999999999999998,4.7999999999999998,kHz,0.33909587770463595,0.17431562101282849
full_l1,100,155832,3,50,62,fcl,0.48499999999999999,4.8499999999999996,kHz,0.33817456708981453,0.17741197676004733
full_l1,100,155832,3,50,62,fcl,0.48999999999999999,4.9000000000000004,kHz,0.33737942719952252,0.18047467439831061
full_l1,100,155832,3,50,62,fcl,0.495,4.9500000000000002,kHz,0.33670731125294262,0.18350289282941448
full_l1,100,155832,3,50,62,fcl,0.5,5,kHz,0.336155130504456,0.18649591383005426
full_l1,100,155832,3,50,62,fsb,-0.5,-5,kHz,0.37860047895216631,0.21085419594479299
full_l1,100,155832,3,50,62,fsb,-0.495,-4.9500000000000002,kHz,0.37639161185308512,0.20801493903551865
full_l1,100,155832,3,50,62,fsb,-0.48999999999999999,-4.9000000000000004,kHz,0.37420032401272141,0.20514520897937935
full_l1,100,155832,3,50,62,fsb,-0.48499999999999999,-4.8499999999999996,kHz,0.37202305326043345,0.20224509618306954
full_l1,100,155832,3,50,62,fsb,-0.47999999999999998,-4.7999999999999998,kHz,0.36985620390684149,0.19931471466569753
full_l1,100,155832,3,50,62,fsb,-0.47499999999999998,-4.75,kHz,0.36769618648784552,0.19635421231872588
full_l1,100,155832,3,50,62,fsb,-0.46999999999999997,-4.7000000000000002,kHz,0.36553946148880589,0.19336378335492774
full_l1,100,155832,3,50,62,fsb,-0.46500000000000002,-4.6500000000000004,kHz,0.36338258699754278,0.19034368330351734
full_l1,100,155832,3,50,62,fsb,-0.46000000000000002,-4.5999999999999996,kHz,0.36122227017615671,0.18729424696433977
full_l1,100,155832,3,50,62,fsb,-0.45500000000000002,-4.5499999999999998,kHz,0.35905542237795463,0.1842159097958109
full_l1,100,155832,3,50,62,fsb,-0.45000000000000001,-4.5,kHz,0.35687921766647951,0.18110923327839845
full_l1,100,155832,3,50,62,fsb,-0.44500000000000001,-4.4500000000000002,kHz,0.35469115442232607,0.17797493486628979
full_l1,100,155832,3,50,62,fsb,-0.44,-4.4000000000000004,kHz,0.3524891196483193,0.17481392321196071
full_l1,100,155832,3,50,62,fsb,-0.435,-4.3499999999999996,kHz,0.35027145550917488,0.17162733941774022
full_l1,100,155832,3,50,62,fsb,-0.42999999999999999,-4.2999999999999998,kHz,0.3480370275683039,0.16841660512944742
full_l1,100,155832,3,50,62,fsb,-0.42499999999999999,-4.25,kHz,0.34578529411473091,0.16518347833158892
full_l1,100,155832,3,50,62,fsb,-0.41999999999999998,-4.2000000000000002,kHz,0.34351637590921896,0.16193011772007132
full_l1,100,155832,3,50,62,fsb,-0.41499999999999998,-4.1500000000000004,kHz,0.34123112562332342,0.15865915650116966
full_l1,100,155832,3,50,62,fsb,-0.40999999999999998,-4.0999999999999996,kHz,0.33893119620083911,0.15537378637324775
full_l1,100,155832,3,50,62,fsb,-0.40500000000000003,-4.0500000000000007,kHz,0.33661910733854861,0.1520778522615911
full_l1,100,155832,3,50,62,fsb,-0.40000000000000002,-4,kHz,0.33429830926692505,0.14877595805838301
full_l1,100,155832,3,50,62,fsb,-0.39500000000000002,-3.9500000000000002,kHz,0.331973243009414,0.14547358311907108
full_l1,100,155832,3,50,62,fsb,-0.39000000000000001,-3.8999999999999999,kHz,0.32964939631451318,0.142177208518658
full_l1,100,155832,3,50,62,fsb,-0.38500000000000001,-3.8500000000000001,kHz,0.32733335448638345,0.13889445099647105
full_l1,100,155832,3,50,62,fsb,-0.38,-3.7999999999999998,kHz,0.32503284538648347,0.13563420101980897
full_l1,100,155832,3,50,62,fsb,-0.375,-3.75,kHz,0.32275677793906787,0.13240675936864055
full_l1,100,155832,3,50,62,fsb,-0.37,-3.7000000000000002,kHz,0.32051527354450604,0.12922396397954289
full_l1,100,155832,3,50,62,fsb,-0.36499999999999999,-3.6499999999999999,kHz,0.318319689882824,0.12609929540818138
full_l1,100,155832,3,50,62,fsb,-0.35999999999999999,-3.6000000000000001,kHz,0.31618263667224211,0.12304794516830712
full_l1,100,155832,3,50,62,fsb,-0.35499999999999998,-3.5499999999999998,kHz,0.31411798302826577,0.12008682651777196
full_l1,100,155832,3,50,62,fsb,-0.34999999999999998,-3.5,kHz,0.31214085614600662,0.11723450237280224
full_l1,100,155832,3,50,62,fsb,-0.34499999999999997,-3.4499999999999997,kHz,0.31026763109558997,0.11451100070393988
full_l1,100,155832,3,50,62,fsb,-0.34000000000000002,-3.4000000000000004,kHz,0.30851591157576719,0.1119374852747395
full_l1,100,155832,3,50,62,fsb,-0.33500000000000002,-3.3500000000000001,kHz,0.30690450151067628,0.10953575078307651
full_l1,100,155832,3,50,62,fsb,-0.33000000000000002,-3.2999999999999998,kHz,0.30545336739842033,0.10732751869216629
full_l1,100,155832,3,50,62,fsb,-0.32500000000000001,-3.25,kHz,0.30418359132465733,0.10533352569446691
full_l1,100,155832,3,50,62,fsb,-0.32000000000000001,-3.2000000000000002,kHz,0.30311731454452773,0.10357242243142278
full_l1,100,155832,3,50,62,fsb,-0.315,-3.1499999999999999,kHz,0.30227767150928431,0.10205953527592217
full_l1,100,155832,3,50,62,fsb,-0.31,-3.1000000000000001,kHz,0.30168871417836152,0.10080558461532141
full_l1,100,155832,3,50,62,fsb,-0.30499999999999999,-3.0499999999999998,kHz,0.30137532641373799,0.09981549077336252
full_l1,100,155832,3,50,62,fsb,-0.29999999999999999,-3,kHz,0.30136312821337863,0.099087421672011525
full_l1,100,155832,3,50,62,fsb,-0.29499999999999998,-2.9500000000000002,kHz,0.30167836950697591,0.098612232606514305
full_l1,100,155832,3,50,62,fsb,-0.28999999999999998,-2.8999999999999999,kHz,0.30234781322422577,0.098373411188580132
full_l1,100,155832,3,50,62,fsb,-0.28499999999999998,-2.8499999999999996,kHz,0.3033986073593703,0.09834757266615031
full_l1,100,155832,3,50,62,fsb,-0.28000000000000003,-2.8000000000000003,kHz,0.30485814580779502,0.098505466915597167
full_l1,100,155832,3,50,62,fsb,-0.27500000000000002,-2.75,kHz,0.30675391784592265,0.098813380203981477
full_l1,100,155832,3,50,62,fsb,-0.27000000000000002,-2.7000000000000002,kHz,0.30911334627298148,0.099234763040710605
full_l1,100,155832,3,50,62,fsb,-0.26500000000000001,-2.6499999999999999,kHz,0.31196361443128695,0.09973190137396834
full_l1,100,155832,3,50,62,fsb,-0.26000000000000001,-2.6000000000000001,kHz,0.31533148257313981,0.10026747030518278
full_l1,100,155832,3,50,62,fsb,-0.255,-2.5499999999999998,kHz,0.3192430943359541,0.10080585529722351
full_l1,100,155832,3,50,62,fsb,-0.25,-2.5,kHz,0.32372377441361677,0.1013141796175409
full_l1,100,155832,3,50,62,fsb,-0.245,-2.4500000000000002,kHz,0.3287978188452515,0.10176302507202796
full_l1,100,155832,3,50,62,fsb,-0.23999999999999999,-2.3999999999999999,kHz,0.33448827965672678,0.10212686836233342
full_l1,100,155832,3,50,62,fsb,-0.23499999999999999,-2.3500000000000001,kHz,0.34081674584186056,0.10238427588624023
full_l1,100,155832,3,50,62,fsb,-0.23000000000000001,-2.2999999999999998,kHz,0.34780312281926951,0.10251790764783442
full_l1,100,155832,3,50,62,fsb,-0.22500000000000001,-2.25,kHz,0.35546541249922403,0.10251437993490183
full_l1,100,155832,3,50,62,fsb,-0.22,-2.2000000000000002,kHz,0.36381949590387763,0.10236403031509146
full_l1,100,155832,3,50,62,fsb,-0.215,-2.1499999999999999,kHz,0.37287891987356631,0.10206062021399666
full_l1,100,155832,3,50,62,fsb,-0.20999999999999999,-2.1000000000000001,kHz,0.38265468875353392,0.10160100175322731
full_l1,100,155832,3,50,62,fsb,-0.20499999999999999,-2.0499999999999998,kHz,0.3931550611045585,0.10098476766344454
full_l1,100,155832,3,50,62,fsb,-0.20000000000000001,-2,kHz,0.40438535046241458,0.10021389637107676
full_l1,100,155832,3,50,62,fsb,-0.19500000000000001,-1.95,kHz,0.41634772806322068,0.099292398876954874
full_l1,100,155832,3,50,62,fsb,-0.19,-1.8999999999999999,kHz,0.42904102435654057,0.098225969746769323
full_l1,100,155832,3,50,62,fsb,-0.185,-1.8500000000000001,kHz,0.44246052517711404,0.097021641344423482
full_l1,100,155832,3,50,62,fsb,-0.17999999999999999,-1.8,kHz,0.45659775778431078,0.095687438335249411
full_l1,100,155832,3,50,62,fsb,-0.17499999999999999,-1.75,kHz,0.47144026176048176,0.094232028512961571
full_l1,100,155832,3,50,62,fsb,-0.17000000000000001,-1.7000000000000002,kHz,0.48697134013859406,0.092664366270292856
full_l1,100,155832,3,50,62,fsb,-0.16500000000000001,-1.6499999999999999,kHz,0.50316978724137473,0.090993326670554125
full_l1,100,155832,3,50,62,fsb,-0.16,-1.6000000000000001,kHz,0.52000959166001781,0.089227331177297475
full_l1,100,155832,3,50,62,fsb,-0.155,-1.55,kHz,0.53745961561541467,0.087373970624126274
full_l1,100,155832,3,50,62,fsb,-0.14999999999999999,-1.5,kHz,0.55548325556322231,0.085439636688185869
full_l1,100,155832,3,50,62,fsb,-0.14499999999999999,-1.45,kHz,0.5740380931323561,0.083429179380741264
full_l1,100,155832,3,50,62,fsb,-0.14000000000000001,-1.4000000000000001,kHz,0.59307554996927103,0.081345613943025266
full_l1,100,155832,3,50,62,fsb,-0.13500000000000001,-1.3500000000000001,kHz,0.6125405643179167,0.079189904804853162
full_l1,100,155832,3,50,62,fsb,-0.13,-1.3,kHz,0.632371310656904,0.076960855619789451
full_l1,100,155832,3,50,62,fsb,-0.125,-1.25,kHz,0.65249898598331679,0.074655131788556497
full_l1,100,155832,3,50,62,fsb,-0.12,-1.2,kHz,0.67284768718145993,0.072267434927068094
full_l1,100,155832,3,50,62,fsb,-0.115,-1.1499999999999999,kHz,0.69333440355640708,0.069790837970141337
full_l1,100,155832,3,50,62,fsb,-0.11,-1.1000000000000001,kHz,0.71386914773028076,0.067217276536568879
full_l1,100,155832,3,50,62,fsb,-0.105,-1.05,kHz,0.73435524777542804,0.064538178984064318
full_l1,100,155832,3,50,62,fsb,-0.10000000000000001,-1,kHz,0.75468982496220505,0.06174520650210763
full_l1,100,155832,3,50,62,fsb,-0.095000000000000001,-0.94999999999999996,kHz,0.77476448603668557,0.058831067315822404
full_l1,100,155832,3,50,62,fsb,-0.089999999999999997,-0.90000000000000002,kHz,0.79446626745309745,0.055790366282485494
full_l1,100,155832,3,50,62,fsb,-0.085000000000000006,-0.85000000000000009,kHz,0.81367888202686933,0.052620452424792408
full_l1,100,155832,3,50,62,fsb,-0.080000000000000002,-0.80000000000000004,kHz,0.83228433624271692,0.049322231001673912
full_l1,100,155832,3,50,62,fsb,-0.074999999999999997,-0.75,kHz,0.85016500879059187,0.045900912019672259
full_l1,100,155832,3,50,62,fsb,-0.070000000000000007,-0.70000000000000007,kHz,0.86720630723720793,0.042366672482527373
full_l1,100,155832,3,50,62,fsb,-0.065000000000000002,-0.65000000000000002,kHz,0.88330004878618218,0.038735215217570569
full_l1,100,155832,3,50,62,fsb,-0.059999999999999998,-0.59999999999999998,kHz,0.89834874024994604,0.035028215222419917
full_l1,100,155832,3,50,62,fsb,-0.055,-0.55000000000000004,kHz,0.91227095677581749,0.031273662105854402
full_l1,100,155832,3,50,62,fsb,-0.050000000000000003,-0.5,kHz,0.92500802955012373,0.027506150730553243
full_l1,100,155832,3,50,62,fsb,-0.044999999999999998,-0.45000000000000001,kHz,0.93653223182969181,0.023767278660329853
full_l1,100,155832,3,50,62,fsb,-0.040000000000000001,-0.40000000000000002,kHz,0.94685655751477604,0.020106559195417827
full_l1,100,155832,3,50,62,fsb,-0.035000000000000003,-0.35000000000000003,kHz,0.95604589002599127,0.01658380259920551
full_l1,100,155832,3,50,62,fsb,-0.029999999999999999,-0.29999999999999999,kHz,0.96422841476840726,0.013274870751767533
full_l1,100,155832,3,50,62,fsb,-0.025000000000000001,-0.25,kHz,0.97160276311994642,0.010283074617865989
full_l1,100,155832,3,50,62,fsb,-0.02,-0.20000000000000001,kHz,0.97842347958913867,0.0077499944424718236
full_l1,100,155832,3,50,62,fsb,-0.014999999999999999,-0.14999999999999999,kHz,0.98490711565391387,0.0058119800060353524
full_l1,100,155832,3,50,62,fsb,-0.01,-0.10000000000000001,kHz,0.99098290237475173,0.0044229346586830342
full_l1,100,155832,3,50,62,fsb,-0.0050000000000000001,-0.050000000000000003,kHz,0.99608934961330742,0.0034296861971054439
full_l1,100,155832,3,50,62,fsb,0,0,kHz,0.99939886252311416,0.0032446880478926876
full_l1,100,155832,3,50,62,fsb,0.0050000000000000001,0.050000000000000003,kHz,1.0003719458036633,0.0039978161985418422
full_l1,100,155832,3,50,62,fsb,0.01,0.10000000000000001,kHz,0.99899731153306948,0.0049459649264744394
full_l1,100,155832,3,50,62,fsb,0.014999999999999999,0.14999999999999999,kHz,0.99549509531553304,0.0059324462162084236
full_l1,100,155832,3,50,62,fsb,0.02,0.20000000000000001,kHz,0.99013236558656259,0.007118457395394317
full_l1,100,155832,3,50,62,fsb,0.025000000000000001,0.25,kHz,0.98318003727801817,0.0084958986317362865
full_l1,100,155832,3,50,62,fsb,0.029999999999999999,0.29999999999999999,kHz,0.97490528183723557,0.0099097007964511607
full_l1,100,155832,3,50,62,fsb,0.035000000000000003,0.35000000000000003,kHz,0.96557530961595428,0.01125390166479495
full_l1,100,155832,3,50,62,fsb,0.040000000000000001,0.40000000000000002,kHz,0.95546385074584428,0.012579574518254658
full_l1,100,155832,3,50,62,fsb,0.044999999999999998,0.45000000000000001,kHz,0.94485207178636621,0.014106274104476818
full_l1,100,155832,3,50,62,fsb,0.050000000000000003,0.5,kHz,0.93400503294527248,0.016123545707120487
full_l1,100,155832,3,50,62,fsb,0.055,0.55000000000000004,kHz,0.92309218089614931,0.018760721485709918
full_l1,100,155832,3,50,62,fsb,0.059999999999999998,0.59999999999999998,kHz,0.91216160500462484,0.021910736457467626
full_l1,100,155832,3,50,62,fsb,0.065000000000000002,0.65000000000000002,kHz,0.90121887261963463,0.025401418103814483
full_l1,100,155832,3,50,62,fsb,0.070000000000000007,0.70000000000000007,kHz,0.89026517512140657,0.029087474273142396
full_l1,100,155832,3,50,62,fsb,0.074999999999999997,0.75,kHz,0.87930293646325997,0.032860871301659308
full_l1,100,155832,3,50,62,fsb,0.080000000000000002,0.80000000000000004,kHz,0.86833586204697844,0.036643362032749184
full_l1,100,155832,3,50,62,fsb,0.085000000000000006,0.85000000000000009,kHz,0.85736832155641229,0.040378394641120093
full_l1,100,155832,3,50,62,fsb,0.089999999999999997,0.90000000000000002,kHz,0.84640476556661415,0.044025191254480449
full_l1,100,155832,3,50,62,fsb,0.095000000000000001,0.94999999999999996,kHz,0.83544928434845234,0.047554758486944071
full_l1,100,155832,3,50,62,fsb,0.10000000000000001,1,kHz,0.82450531170820929,0.050947212298395925
full_l1,100,155832,3,50,62,fsb,0.105,1.05,kHz,0.81357545353976757,0.054189934942207085
full_l1,100,155832,3,50,62,fsb,0.11,1.1000000000000001,kHz,0.80266141595320339,0.057276250969747262
full_l1,100,155832,3,50,62,fsb,0.115,1.1499999999999999,kHz,0.79176400843616423,0.060204430481913714
full_l1,100,155832,3,50,62,fsb,0.12,1.2,kHz,0.78088320013165324,0.062976904199608441
full_l1,100,155832,3,50,62,fsb,0.125,1.25,kHz,0.77001821077166555,0.065599620917712806
full_l1,100,155832,3,50,62,fsb,0.13,1.3,kHz,0.7591676215213311,0.06808150492535732
full_l1,100,155832,3,50,62,fsb,0.13500000000000001,1.3500000000000001,kHz,0.74832949464399623,0.070433986366161216
full_l1,100,155832,3,50,62,fsb,0.14000000000000001,1.4000000000000001,kHz,0.73750149429239042,0.072670585796099918
full_l1,100,155832,3,50,62,fsb,0.14499999999999999,1.45,kHz,0.72668100372813282,0.074806538223679095
full_l1,100,155832,3,50,62,fsb,0.14999999999999999,1.5,kHz,0.71586523675683111,0.076858443607006874
full_l1,100,155832,3,50,62,fsb,0.155,1.55,kHz,0.70505134305935224,0.078843931523526492
full_l1,100,155832,3,50,62,fsb,0.16,1.6000000000000001,kHz,0.69423650835913886,0.080781328556029
full_l1,100,155832,3,50,62,fsb,0.16500000000000001,1.6499999999999999,kHz,0.68341805098785025,0.082689318587423191
full_l1,100,155832,3,50,62,fsb,0.17000000000000001,1.7000000000000002,kHz,0.67259351645615162,0.084586589091782544
full_l1,100,155832,3,50,62,fsb,0.17499999999999999,1.75,kHz,0.66176077119548804,0.08649146074265078
full_l1,100,155832,3,50,62,fsb,0.17999999999999999,1.8,kHz,0.65091809584957161,0.08842150298007885
full_l1,100,155832,3,50,62,fsb,0.185,1.8500000000000001,kHz,0.64006427751149031,0.09039314401421282
full_l1,100,155832,3,50,62,fsb,0.19,1.8999999999999999,kHz,0.62919869929101602,0.092421289279184665
full_l1,100,155832,3,50,62,fsb,0.19500000000000001,1.95,kHz,0.61832142470959761,0.094518966656850611
full_l1,100,155832,3,50,62,fsb,0.20000000000000001,2,kHz,0.60743327379566958,0.096697019003895185
full_l1,100,155832,3,50,62,fsb,0.20499999999999999,2.0499999999999998,kHz,0.59653588749202069,0.098963864043973379
full_l1,100,155832,3,50,62,fsb,0.20999999999999999,2.1000000000000001,kHz,0.58563177714209957,0.10132533837212265
full_l1,100,155832,3,50,62,fsb,0.215,2.1499999999999999,kHz,0.57472435638880137,0.10378463652407052
full_l1,100,155832,3,50,62,fsb,0.22,2.2000000000000002,kHz,0.56381795372640786,0.10634234862730038
full_l1,100,155832,3,50,62,fsb,0.22500000000000001,2.25,kHz,0.55291780507754917,0.10899659221957267
full_l1,100,155832,3,50,62,fsb,0.23000000000000001,2.2999999999999998,kHz,0.54203002696374991,0.11174322659488674
full_l1,100,155832,3,50,62,fsb,0.23499999999999999,2.3500000000000001,kHz,0.53116157194953151,0.11457613251274269
full_l1,100,155832,3,50,62,fsb,0.23999999999999999,2.3999999999999999,kHz,0.52032016893070121,0.11748753688543637
full_l1,100,155832,3,50,62,fsb,0.245,2.4500000000000002,kHz,0.50951425142451479,0.1204683612737216
full_l1,100,155832,3,50,62,fsb,0.25,2.5,kHz,0.49875287727746626,0.12350857438924637
full_l1,100,155832,3,50,62,fsb,0.255,2.5499999999999998,kHz,0.48804564315646859,0.12659753175621313
full_l1,100,155832,3,50,62,fsb,0.26000000000000001,2.6000000000000001,kHz,0.47740259689405562,0.12972428954437315
full_l1,100,155832,3,50,62,fsb,0.26500000000000001,2.6499999999999999,kHz,0.46683415030028824,0.13287788370610379
full_l1,100,155832,3,50,62,fsb,0.27000000000000002,2.7000000000000002,kHz,0.45635099451254429,0.13604756942281143
full_l1,100,155832,3,50,62,fsb,0.27500000000000002,2.75,kHz,0.44596401940099695,0.13922301915913649
full_l1,100,155832,3,50,62,fsb,0.28000000000000003,2.8000000000000003,kHz,0.43568423803535861,0.14239448017915171
full_l1,100,155832,3,50,62,fsb,0.28499999999999998,2.8499999999999996,kHz,0.42552271677677583,0.14555289417709119
full_l1,100,155832,3,50,62,fsb,0.28999999999999998,2.8999999999999999,kHz,0.41549051120597574,0.1486899827891914
full_l1,100,155832,3,50,62,fsb,0.29499999999999998,2.9500000000000002,kHz,0.40559860783227869,0.15179830330548338
full_l1,100,155832,3,50,62,fsb,0.29999999999999999,3,kHz,0.39585787134454026,0.15487127902872597
full_l1,100,155832,3,50,62,fsb,0.30499999999999999,3.0499999999999998,kHz,0.38627899704831864,0.15790320856274959
full_l1,100,155832,3,50,62,fsb,0.31,3.1000000000000001,kHz,0.37687246807359365,0.16088925796522743
full_l1,100,155832,3,50,62,fsb,0.315,3.1499999999999999,kHz,0.36764851691719397,0.16382543925709681
full_l1,100,155832,3,50,62,fsb,0.32000000000000001,3.2000000000000002,kHz,0.35861709089423899,0.16670857830545296
full_l1,100,155832,3,50,62,fsb,0.32500000000000001,3.25,kHz,0.3497878211021429,0.1695362746311099
full_l1,100,155832,3,50,62,fsb,0.33000000000000002,3.2999999999999998,kHz,0.34116999454115088,0.17230685526197104
full_l1,100,155832,3,50,62,fsb,0.33500000000000002,3.3500000000000001,kHz,0.33277252908189914,0.17501932437251078
full_l1,100,155832,3,50,62,fsb,0.34000000000000002,3.4000000000000004,kHz,0.32460395101729189,0.17767331012301057
full_l1,100,155832,3,50,62,fsb,0.34499999999999997,3.4499999999999997,kHz,0.31667237498173562,0.18026900983910499
full_l1,100,155832,3,50,62,fsb,0.34999999999999998,3.5,kHz,0.30898548606272691,0.18280713444866661
full_l1,100,155832,3,50,62,fsb,0.35499999999999998,3.5499999999999998,kHz,0.30155052396582238,0.18528885291331362
full_l1,100,155832,3,50,62,fsb,0.35999999999999999,3.6000000000000001,kHz,0.29437426912665754,0.18771573724934429
full_l1,100,155832,3,50,62,fsb,0.36499999999999999,3.6499999999999999,kHz,0.28746303068841583,0.19008970862122465
full_l1,100,155832,3,50,62,fsb,0.37,3.7000000000000002,kHz,0.28082263628421944,0.19241298490375583
full_l1,100,155832,3,50,62,fsb,0.375,3.75,kHz,0.2744584235793287,0.19468803004131868
full_l1,100,155832,3,50,62,fsb,0.38,3.7999999999999998,kHz,0.26837523353845649,0.19691750547938702
full_l1,100,155832,3,50,62,fsb,0.38500000000000001,3.8500000000000001,kHz,0.26257740539054009,0.19910422390088514
full_l1,100,155832,3,50,62,fsb,0.39000000000000001,3.8999999999999999,kHz,0.25706877326619026,0.20125110546470187
full_l1,100,155832,3,50,62,fsb,0.39500000000000002,3.9500000000000002,kHz,0.25185266448364774,0.20336113671320247
full_l1,100,155832,3,50,62,fsb,0.40000000000000002,4,kHz,0.24693189945669036,0.20543733228795713
full_l1,100,155832,3,50,62,fsb,0.40500000000000003,4.0500000000000007,kHz,0.24230879319405352,0.2074826995667072
full_l1,100,155832,3,50,62,fsb,0.40999999999999998,4.0999999999999996,kHz,0.2379851583546666,0.20950020630886712
