score_mode,N,seed,selected_rank,iter,point_idx,x_u1,x_u2,x_u3,y,sigma_y
full_l1,100000,656460,1,50,3,-0.125,0.04166666666666663,0.29166666666666663,0.85855000000000004,0.0011024240208286178
full_l1,100000,656460,1,50,4,0.20833333333333326,0.45833333333333326,-0.29166666666666669,0.34234000000000009,0.0015012265257445027
full_l1,100000,656460,1,50,5,-0.041666666666666685,-0.20833333333333331,-0.125,0.35060000000000002,0.001509200474602475
full_l1,100000,656460,1,50,6,0.45833333333333326,0.37499999999999989,-0.20833333333333331,0.048009999999999997,0.00068215083451625197
full_l1,100000,656460,1,50,7,-0.20833333333333331,0.20833333333333326,0.04166666666666663,0.42738999999999994,0.0015636577319657979
full_l1,100000,656460,1,50,8,0.12499999999999989,-0.45833333333333331,0.20833333333333326,0.47560000000000002,0.001579285555075716
full_l1,100000,656460,1,50,9,0.29166666666666663,0.29166666666666663,-0.041666666666666685,0.38234999999999997,0.0015367252816144742
full_l1,100000,656460,1,50,10,-0.375,-0.29166666666666669,0.37499999999999989,0.43466000000000005,0.0015682449611385126
full_l1,100000,656460,1,50,11,-0.45833333333333331,-0.375,-0.375,0.38664000000000009,0.0015405392472672013
full_l1,100000,656460,1,50,12,0.37499999999999989,-0.125,-0.45833333333333331,0.22334999999999994,0.0013179168311492314
full_l1,100000,656460,1,50,13,0.4764880501148272,0.069953410950315043,0.20654827711262436,0.21381000000000006,0.0012954697458154656
full_l1,100000,656460,1,50,14,-0.49358858676322925,0.048600314273547607,0.362397073686898,0.31499999999999995,0.001468198114077518
full_l1,100000,656460,1,50,15,0.14017445032613951,0.016892106255224304,0.18929991983812222,0.84841999999999995,0.001133439040230643
full_l1,100000,656460,1,50,16,-0.026445358127233032,0.034186014484763438,0.16972059584803101,0.96894000000000002,0.00055144234706814492
full_l1,100000,656460,1,50,17,-0.05243901903378112,0.025227188762073416,-0.33427345797659713,0.93208000000000002,0.00079283069727339463
full_l1,100000,656460,1,50,18,-0.28222490975342063,0.13508303815144496,-0.48636389792814261,0.37769999999999992,0.0015332336453348489
full_l1,100000,656460,1,50,19,-0.12037788902660207,0.031312176262284552,-0.014370651366673037,0.86028000000000004,0.0010957307697580495
full_l1,100000,656460,1,50,20,0.30356386003999503,0.0052776260942095643,-0.49031772076561464,0.42798999999999998,0.0015646646054143646
full_l1,100000,656460,1,50,21,0.1016340424515132,0.032029703862043624,0.29670873495046535,0.90652999999999995,0.00091490589011756585
full_l1,100000,656460,1,50,22,-0.0076034324006262199,-0.013086063791807323,0.1315825754842106,0.99099999999999999,0.0003013772270470658
full_l1,100000,656460,1,50,23,0.03288510413538126,0.01704898601369953,-0.33011558497462201,0.95926999999999996,0.00062311542746135043
full_l1,100000,656460,1,50,24,0.035860246407311225,-0.0032393595741813108,0.49606649255134272,0.96462999999999999,0.00058206196331641626
full_l1,100000,656460,1,50,25,0.030799185667501838,0.0070571588541668007,0.068840650089001754,0.98994000000000004,0.00030996474704942512
full_l1,100000,656460,1,50,26,-0.056248360657610519,-0.0094980376567386227,0.46661258467310462,0.94023000000000001,0.00074273507418093365
full_l1,100000,656460,1,50,27,0.0084011370446044342,-0.030294859040554289,-0.27446679046096478,0.98226999999999998,0.00042085031886053575
full_l1,100000,656460,1,50,28,-0.03382465827154868,-0.013273899370057851,-0.22971709495757375,0.98343000000000003,0.00040141613114245435
full_l1,100000,656460,1,50,29,-0.47295893852251214,0.4891277666463929,0.47762485932505094,0.035490000000000022,0.00056837740478565227
full_l1,100000,656460,1,50,30,-0.00058094234574834758,-0.0098717742699798716,-0.10565758139036441,0.99829000000000001,0.00013399657952052277
full_l1,100000,656460,1,50,31,0.038534792359206538,-0.033197164047289895,0.2472745826740308,0.92991000000000001,0.00080778277235963095
full_l1,100000,656460,1,50,32,-0.026943901040957341,0.040358166395869866,0.47490010556617324,0.96350999999999998,0.00059830948116113719
full_l1,100000,656460,1,50,33,0.0075216272036087162,0.0073657033329950217,0.35124381860164999,0.99251,0.00027392654093567122
full_l1,100000,656460,1,50,34,-0.026076424121740827,-0.001016599166602683,0.0082701358177490469,0.99346999999999996,0.00025394016836280056
full_l1,100000,656460,1,50,35,-0.024850489332067571,-0.0073263867202417732,-0.46453797159945909,0.97567999999999999,0.00049038754652614
full_l1,100000,656460,1,50,36,0.00091021847978511872,-0.010382657088380931,-0.31877068069434156,0.99200999999999995,0.0002793263405402994
full_l1,100000,656460,1,50,37,0.0083836120491405097,0.009390907829096129,0.22413275629195972,0.99634,0.00019028614053325088
full_l1,100000,656460,1,50,38,0.016525153279315585,-0.0074074233692142943,-0.22124750658421721,0.99353000000000002,0.00025841488260568726
full_l1,100000,656460,1,50,39,0.019363671105898428,-0.0022247002170074914,-0.052648244360040009,0.99594000000000005,0.00019858880782787179
full_l1,100000,656460,1,50,40,0.0007383689927948911,0.0095425801741979566,-0.030976280826188862,0.99580000000000002,0.00020939881703811456
full_l1,100000,656460,1,50,41,0.0031362496500311199,-0.0076881358111324793,0.0581510795921234,0.99790999999999996,0.00014698917317398569
full_l1,100000,656460,1,50,42,-0.031246360656191019,0.013871663154743308,0.29345960039553987,0.98599000000000003,0.00036955913696717528
full_l1,100000,656460,1,50,43,-0.014883030562118149,0.008496698485032983,-0.14879279362713094,0.98970000000000002,0.00031795795008888837
full_l1,100000,656460,1,50,44,0.015580376744547042,0.0074497349303408456,-0.11578556651061689,0.99250000000000005,0.00028394719681795012
full_l1,100000,656460,1,50,45,0.0092840212780240794,-0.0018124990316197298,0.048921103953607048,0.99909000000000003,9.7905338970373802e-05
full_l1,100000,656460,1,50,46,-0.011376147066637143,-0.019599893852726202,-0.053628547758714173,0.98992000000000002,0.00031070421516002822
full_l1,100000,656460,1,50,47,-8.3451803331024976e-05,0.0067149852179171354,0.015716104780772344,0.99827999999999995,0.00013230917447130562
full_l1,100000,656460,1,50,48,-0.0048059898039145565,0.023383389493589535,0.35467800908844493,0.98778999999999995,0.00035186745470474625
full_l1,100000,656460,1,50,49,-0.0052022978444994372,-0.0049901743923670416,0.015256078572798204,0.99914999999999998,8.5812770763645885e-05
full_l1,100000,656460,1,50,50,0.015807271381166998,-0.001283880098475354,0.1312913326175571,0.99622999999999995,0.00018826366432436956
full_l1,100000,656460,1,50,51,-0.0072179858118155416,-0.0040851864452995379,-0.16963799600459328,0.99683999999999995,0.0001794190829766321
full_l1,100000,656460,1,50,52,0.0075047081448442743,0.012288277079998133,0.10531673756924409,0.99580999999999997,0.00020246036261376574
full_l1,100000,656460,1,50,53,-0.0047683306378321078,0.00331875996473463,0.1227378899506324,0.999,9.3342484701986299e-05
full_l1,100000,656460,1,50,54,-0.010041020194166528,0.0082799019365105142,0.21340346242242547,0.99636000000000002,0.00018573593556875755
full_l1,100000,656460,1,50,55,0.0036517646194680342,-0.0012810601157331458,-0.030544878644189088,0.99946999999999997,6.0137698610033521e-05
full_l1,100000,656460,1,50,56,-0.00070036928654060304,-0.0002625873957193825,0.13672989124291757,0.99885999999999997,0.0001072051601810022
full_l1,100000,656460,1,50,57,0.00085369103772348076,0.0087746925795935127,0.1750025530161281,0.99792999999999998,0.00014630965580845595
full_l1,100000,656460,1,50,58,-0.0072840327052352549,3.2889998410556842e-05,0.19293812232192509,0.99714999999999998,0.00017384965135304462
full_l1,100000,656460,1,50,59,-0.0041090467143449771,-0.005871517554732586,-0.053824296557612783,0.99926000000000004,8.6602280647009899e-05
full_l1,100000,656460,1,50,60,-0.011173588780075017,-0.0054375756628357585,-0.13612652089173238,0.99714000000000003,0.00017025617292806488
full_l1,100000,656460,1,50,61,-0.0072217159262553121,0.0068195476083721118,-0.0085295680431889398,0.99726999999999999,0.00016414507104083536
full_l1,100000,656460,1,50,62,-0.0054696281201949137,0.0040269788032736287,0.26080690483061608,0.99565000000000003,0.00020345104297412399
full_l1,100000,656460,1,100,1,-0.29166666666666669,-0.041666666666666685,0.45833333333333326,0.46195999999999993,0.0015768940414222932
full_l1,100000,656460,1,100,2,0.04166666666666663,0.12499999999999989,0.12499999999999989,0.75163999999999997,0.0013656478936827057
full_l1,100000,656460,1,100,3,-0.125,0.04166666666666663,0.29166666666666663,0.85855000000000004,0.0011024240208286178
full_l1,100000,656460,1,100,4,0.20833333333333326,0.45833333333333326,-0.29166666666666669,0.34234000000000009,0.0015012265257445027
full_l1,100000,656460,1,100,5,-0.041666666666666685,-0.20833333333333331,-0.125,0.35060000000000002,0.001509200474602475
full_l1,100000,656460,1,100,6,0.45833333333333326,0.37499999999999989,-0.20833333333333331,0.048009999999999997,0.00068215083451625197
full_l1,100000,656460,1,100,7,-0.20833333333333331,0.20833333333333326,0.04166666666666663,0.42738999999999994,0.0015636577319657979
full_l1,100000,656460,1,100,8,0.12499999999999989,-0.45833333333333331,0.20833333333333326,0.47560000000000002,0.001579285555075716
full_l1,100000,656460,1,100,9,0.29166666666666663,0.29166666666666663,-0.041666666666666685,0.38234999999999997,0.0015367252816144742
full_l1,100000,656460,1,100,10,-0.375,-0.29166666666666669,0.37499999999999989,0.43466000000000005,0.0015682449611385126
full_l1,100000,656460,1,100,11,-0.45833333333333331,-0.375,-0.375,0.38664000000000009,0.0015405392472672013
full_l1,100000,656460,1,100,12,0.37499999999999989,-0.125,-0.45833333333333331,0.22334999999999994,0.0013179168311492314
full_l1,100000,656460,1,100,13,0.4764880501148272,0.069953410950315043,0.20654827711262436,0.21381000000000006,0.0012954697458154656
full_l1,100000,656460,1,100,14,-0.49358858676322925,0.048600314273547607,0.362397073686898,0.31499999999999995,0.001468198114077518
full_l1,100000,656460,1,100,15,0.14017445032613951,0.016892106255224304,0.18929991983812222,0.84841999999999995,0.001133439040230643
full_l1,100000,656460,1,100,16,-0.026445358127233032,0.034186014484763438,0.16972059584803101,0.96894000000000002,0.00055144234706814492
full_l1,100000,656460,1,100,17,-0.05243901903378112,0.025227188762073416,-0.33427345797659713,0.93208000000000002,0.00079283069727339463
full_l1,100000,656460,1,100,18,-0.28222490975342063,0.13508303815144496,-0.48636389792814261,0.37769999999999992,0.0015332336453348489
full_l1,100000,656460,1,100,19,-0.12037788902660207,0.031312176262284552,-0.014370651366673037,0.86028000000000004,0.0010957307697580495
full_l1,100000,656460,1,100,20,0.30356386003999503,0.0052776260942095643,-0.49031772076561464,0.42798999999999998,0.0015646646054143646
full_l1,100000,656460,1,100,21,0.1016340424515132,0.032029703862043624,0.29670873495046535,0.90652999999999995,0.00091490589011756585
full_l1,100000,656460,1,100,22,-0.0076034324006262199,-0.013086063791807323,0.1315825754842106,0.99099999999999999,0.0003013772270470658
full_l1,100000,656460,1,100,23,0.03288510413538126,0.01704898601369953,-0.33011558497462201,0.95926999999999996,0.00062311542746135043
full_l1,100000,656460,1,100,24,0.035860246407311225,-0.0032393595741813108,0.49606649255134272,0.96462999999999999,0.00058206196331641626
full_l1,100000,656460,1,100,25,0.030799185667501838,0.0070571588541668007,0.068840650089001754,0.98994000000000004,0.00030996474704942512
full_l1,100000,656460,1,100,26,-0.056248360657610519,-0.0094980376567386227,0.46661258467310462,0.94023000000000001,0.00074273507418093365
full_l1,100000,656460,1,100,27,0.0084011370446044342,-0.030294859040554289,-0.27446679046096478,0.98226999999999998,0.00042085031886053575
full_l1,100000,656460,1,100,28,-0.03382465827154868,-0.013273899370057851,-0.22971709495757375,0.98343000000000003,0.00040141613114245435
full_l1,100000,656460,1,100,29,-0.47295893852251214,0.4891277666463929,0.47762485932505094,0.035490000000000022,0.00056837740478565227
full_l1,100000,656460,1,100,30,-0.00058094234574834758,-0.0098717742699798716,-0.10565758139036441,0.99829000000000001,0.00013399657952052277
full_l1,100000,656460,1,100,31,0.038534792359206538,-0.033197164047289895,0.2472745826740308,0.92991000000000001,0.00080778277235963095
full_l1,100000,656460,1,100,32,-0.026943901040957341,0.040358166395869866,0.47490010556617324,0.96350999999999998,0.00059830948116113719
full_l1,100000,656460,1,100,33,0.0075216272036087162,0.0073657033329950217,0.35124381860164999,0.99251,0.00027392654093567122
full_l1,100000,656460,1,100,34,-0.026076424121740827,-0.001016599166602683,0.0082701358177490469,0.99346999999999996,0.00025394016836280056
full_l1,100000,656460,1,100,35,-0.024850489332067571,-0.0073263867202417732,-0.46453797159945909,0.97567999999999999,0.00049038754652614
full_l1,100000,656460,1,100,36,0.00091021847978511872,-0.010382657088380931,-0.31877068069434156,0.99200999999999995,0.0002793263405402994
full_l1,100000,656460,1,100,37,0.0083836120491405097,0.009390907829096129,0.22413275629195972,0.99634,0.00019028614053325088
full_l1,100000,656460,1,100,38,0.016525153279315585,-0.0074074233692142943,-0.22124750658421721,0.99353000000000002,0.00025841488260568726
full_l1,100000,656460,1,100,39,0.019363671105898428,-0.0022247002170074914,-0.052648244360040009,0.99594000000000005,0.00019858880782787179
full_l1,100000,656460,1,100,40,0.0007383689927948911,0.0095425801741979566,-0.030976280826188862,0.99580000000000002,0.00020939881703811456
full_l1,100000,656460,1,100,41,0.0031362496500311199,-0.0076881358111324793,0.0581510795921234,0.99790999999999996,0.00014698917317398569
full_l1,100000,656460,1,100,42,-0.031246360656191019,0.013871663154743308,0.29345960039553987,0.98599000000000003,0.00036955913696717528
full_l1,100000,656460,1,100,43,-0.014883030562118149,0.008496698485032983,-0.14879279362713094,0.98970000000000002,0.00031795795008888837
full_l1,100000,656460,1,100,44,0.015580376744547042,0.0074497349303408456,-0.11578556651061689,0.99250000000000005,0.00028394719681795012
full_l1,100000,656460,1,100,45,0.0092840212780240794,-0.0018124990316197298,0.048921103953607048,0.99909000000000003,9.7905338970373802e-05
full_l1,100000,656460,1,100,46,-0.011376147066637143,-0.019599893852726202,-0.053628547758714173,0.98992000000000002,0.00031070421516002822
full_l1,100000,656460,1,100,47,-8.3451803331024976e-05,0.0067149852179171354,0.015716104780772344,0.99827999999999995,0.00013230917447130562
full_l1,100000,656460,1,100,48,-0.0048059898039145565,0.023383389493589535,0.35467800908844493,0.98778999999999995,0.00035186745470474625
full_l1,100000,656460,1,100,49,-0.0052022978444994372,-0.0049901743923670416,0.015256078572798204,0.99914999999999998,8.5812770763645885e-05
full_l1,100000,656460,1,100,50,0.015807271381166998,-0.001283880098475354,0.1312913326175571,0.99622999999999995,0.00018826366432436956
full_l1,100000,656460,1,100,51,-0.0072179858118155416,-0.0040851864452995379,-0.16963799600459328,0.99683999999999995,0.0001794190829766321
full_l1,100000,656460,1,100,52,0.0075047081448442743,0.012288277079998133,0.10531673756924409,0.99580999999999997,0.00020246036261376574
full_l1,100000,656460,1,100,53,-0.0047683306378321078,0.00331875996473463,0.1227378899506324,0.999,9.3342484701986299e-05
full_l1,100000,656460,1,100,54,-0.010041020194166528,0.0082799019365105142,0.21340346242242547,0.99636000000000002,0.00018573593556875755
full_l1,100000,656460,1,100,55,0.0036517646194680342,-0.0012810601157331458,-0.030544878644189088,0.99946999999999997,6.0137698610033521e-05
full_l1,100000,656460,1,100,56,-0.00070036928654060304,-0.0002625873957193825,0.13672989124291757,0.99885999999999997,0.0001072051601810022
full_l1,100000,656460,1,100,57,0.00085369103772348076,0.0087746925795935127,0.1750025530161281,0.99792999999999998,0.00014630965580845595
full_l1,100000,656460,1,100,58,-0.0072840327052352549,3.2889998410556842e-05,0.19293812232192509,0.99714999999999998,0.00017384965135304462
full_l1,100000,656460,1,100,59,-0.0041090467143449771,-0.005871517554732586,-0.053824296557612783,0.99926000000000004,8.6602280647009899e-05
full_l1,100000,656460,1,100,60,-0.011173588780075017,-0.0054375756628357585,-0.13612652089173238,0.99714000000000003,0.00017025617292806488
full_l1,100000,656460,1,100,61,-0.0072217159262553121,0.0068195476083721118,-0.0085295680431889398,0.99726999999999999,0.00016414507104083536
full_l1,100000,656460,1,100,62,-0.0054696281201949137,0.0040269788032736287,0.26080690483061608,0.99565000000000003,0.00020345104297412399
full_l1,100000,656460,1,100,63,-0.011049412419454674,0.0081981298508644329,0.11986801662692992,0.99707000000000001,0.00016384021605745215
full_l1,100000,656460,1,100,64,-0.014827314457520169,-0.017000188066857991,-0.27468405240638671,0.99038000000000004,0.00030284381356752922
full_l1,100000,656460,1,100,65,-0.01337627749236181,0.0014259820180693161,0.11932286371166878,0.99790999999999996,0.00015078301044085899
full_l1,100000,656460,1,100,66,0.008642180070444816,-0.00038938868112037284,0.25735140969310955,0.99414000000000002,0.00024047106439359551
full_l1,100000,656460,1,100,67,-0.010996601354854807,0.00099111136317708848,-0.044890535376852725,0.99805999999999995,0.00013815155856483917
full_l1,100000,656460,1,100,68,-0.010223127612273064,-0.0030194873515674292,0.13267254742841628,0.99719000000000002,0.00016705187041024351
full_l1,100000,656460,1,100,69,0.0028985583136644788,-0.0048561402557731892,0.018904200013243555,0.99956999999999996,7.4399651028040292e-05
full_l1,100000,656460,1,100,70,0.016700114959956824,-0.010010670149574574,-0.022245970320437181,0.99539999999999995,0.0002167404903060267
full_l1,100000,656460,1,100,71,-0.024354420707852542,0.0031571502644995864,0.095643805911486579,0.99402999999999997,0.0002416683866181022
full_l1,100000,656460,1,100,72,0.0006738569117319404,-0.010247807804273812,-0.17019635359765428,0.99721000000000004,0.00016581672922763574
full_l1,100000,656460,1,100,73,0.019561096980959647,-0.0060835429551993059,-0.088592079603014851,0.99570999999999998,0.00021443337984740577
full_l1,100000,656460,1,100,74,-0.0095798821853847471,0.0086272620649940901,0.26678551211240631,0.99502000000000002,0.00021565064622262214
full_l1,100000,656460,1,100,75,-0.0028925306768980974,0.00049111175958094222,-0.21448670741216325,0.99329000000000001,0.00024747835863024381
full_l1,100000,656460,1,100,76,-0.011111440954258311,-0.010552379860586436,0.019163607034824004,0.99583999999999995,0.00020075620139290256
full_l1,100000,656460,1,100,77,-0.0033287050805494989,-0.0013117229859107571,-0.1229422010678527,0.99794000000000005,0.00014266461375679238
full_l1,100000,656460,1,100,78,0.015383012167998533,-0.0064358547053460224,-0.15966835398908041,0.99572000000000005,0.00021249422292714476
full_l1,100000,656460,1,100,79,0.014882443583668525,0.0071272081111863894,0.024224090179737257,0.99639999999999995,0.00019477247493729306
full_l1,100000,656460,1,100,80,0.006011491392005297,-0.0025927943395067654,0.048366407726830873,0.99933000000000005,7.7112494154151507e-05
full_l1,100000,656460,1,100,81,-0.011583567854024812,0.0015237270969403749,-0.11970203409783653,0.99590999999999996,0.00020017695202160813
full_l1,100000,656460,1,100,82,0.0062304073376502345,0.001217990232060373,0.23280307923725529,0.99626999999999999,0.00019699424233667699
full_l1,100000,656460,1,100,83,-0.0014520493050098615,-0.0067651187621844411,-0.00087159400331926484,0.99907000000000001,9.3583109729806487e-05
full_l1,100000,656460,1,100,84,0.007431651627134217,-0.0038024169836670119,-0.030426305908646478,0.99916000000000005,8.7622297171820282e-05
full_l1,100000,656460,1,100,85,-0.011742705416672328,0.0089781806201962855,0.10391090629267197,0.99677000000000004,0.00017680766754756696
full_l1,100000,656460,1,100,86,0.0073800723923733713,0.011162248068388836,0.1820585651546871,0.99682999999999999,0.00018667456397263106
full_l1,100000,656460,1,100,87,0.020832017090276267,0.0042847585698464474,0.11841562619996893,0.99512999999999996,0.00021381193199426722
full_l1,100000,656460,1,100,88,0.011875366743723692,-0.016667657829289251,-0.23311188472033861,0.99231999999999998,0.0002721251046122278
full_l1,100000,656460,1,100,89,-0.017283672746585932,0.0082552713256351939,0.048996616836361806,0.99558000000000002,0.00021569190263177369
full_l1,100000,656460,1,100,90,0.0040974245928904196,-0.011862031263685013,0.025004352926817575,0.99597999999999998,0.00019929028578597033
full_l1,100000,656460,1,100,91,0.0048543760974424366,0.00083858985551499288,-0.088467352259053555,0.99817999999999996,0.00013589041298490824
full_l1,100000,656460,1,100,92,0.018182212000000808,0.0079602605951738514,0.17982988507985764,0.99516000000000004,0.00022050777859895817
full_l1,100000,656460,1,100,93,0.0077851190502153944,-0.0084850079731912942,-0.19434010747256769,0.99617999999999995,0.00019324512634395083
full_l1,100000,656460,1,100,94,-0.015442154840637823,0.0099984169685594093,-0.02754682353586424,0.99345000000000006,0.00025846514947521095
full_l1,100000,656460,1,100,95,0.0034620384326029541,-0.0039107177225365941,0.074913225108917958,0.99897999999999998,9.9896708054468417e-05
full_l1,100000,656460,1,100,96,0.0065704231472578645,0.0035122705129555509,0.030096722050791946,0.99927999999999995,9.4224991428781707e-05
full_l1,100000,656460,1,100,97,-0.0030116634881658388,0.00059336072609594837,0.0037279756378452156,0.99983999999999995,4.7791692242350217e-05
full_l1,100000,656460,1,100,98,-0.0066131564041649327,-0.012510960335715637,-0.081069634296687676,0.99668000000000001,0.00017899528420165328
full_l1,100000,656460,1,100,99,0.0090231496171120362,0.012685514583785862,0.05724639210621385,0.99497999999999998,0.00022824745051157542
full_l1,100000,656460,1,100,100,0.024379374394033482,-0.0059707173116885226,0.011700710034848516,0.99348000000000003,0.00025207585048698855
full_l1,100000,656460,1,100,101,-0.0025384586561647549,0.0070028521967488988,0.23212890147144227,0.99697999999999998,0.00017014924638827881
full_l1,100000,656460,1,100,102,0.011563319157107177,-0.018998943335883922,-0.18988873735520984,0.99192000000000002,0.00028451885575034725
full_l1,100000,656460,1,100,103,-0.010917788020448516,0.0058916900375058923,0.20479327219718835,0.99678999999999995,0.00017867063247300907
full_l1,100000,656460,1,100,104,0.0038407039560730549,-0.013504322145894587,-0.14637191284293549,0.99672000000000005,0.00018865496984133562
full_l1,100000,656460,1,100,105,-0.010782669423102798,-0.014341188801932025,-0.19679535125794878,0.99480000000000002,0.00023425083387223708
full_l1,100000,656460,1,100,106,-0.013282057182232077,-0.0088337805953593307,-0.011012282810663132,0.99665999999999999,0.00018030473763712917
full_l1,100000,656460,1,100,107,-0.019203267058341522,0.0084198603886918022,0.11279856180141956,0.99517999999999995,0.00022204382579757236
full_l1,100000,656460,1,100,108,-0.00045485149025492611,0.0084143645446330684,0.085240527881882189,0.99821000000000004,0.00013298132684293117
full_l1,100000,656460,1,100,109,-0.0010759464675480501,-0.0056770014088372012,0.10490502756016817,0.99785000000000001,0.00014829441432693107
full_l1,100000,656460,1,100,110,-0.012637174619134273,0.0022023071776466896,0.13133151694653544,0.99778999999999995,0.00014927228608773777
full_l1,100000,656460,1,100,111,0.0021851540248201129,0.0037994704118318179,0.038823751016671793,0.99946000000000002,7.4132094897728457e-05
full_l1,100000,656460,1,100,112,0.012650250068434232,0.0045105527568709558,-0.045169921948827074,0.99646999999999997,0.00018471654746156474
full_l1,100000,696535,2,10,1,0.12499999999999989,-0.20833333333333331,-0.45833333333333331,0.42154000000000003,0.001561585355222449
full_l1,100000,696535,2,10,2,0.20833333333333326,0.37499999999999989,0.29166666666666663,0.45318000000000003,0.001573717831038693
full_l1,100000,696535,2,10,3,-0.45833333333333331,-0.041666666666666685,0.20833333333333326,0.32475999999999994,0.0014824390965203881
full_l1,100000,696535,2,10,4,0.29166666666666663,0.04166666666666663,-0.375,0.46599000000000002,0.0015775410571354381
full_l1,100000,696535,2,10,5,-0.375,0.12499999999999989,-0.20833333333333331,0.31357999999999997,0.0014652726804062724
full_l1,100000,696535,2,10,6,0.04166666666666663,-0.375,0.37499999999999989,0.38327,0.0015374936802314001
full_l1,100000,696535,2,10,7,-0.29166666666666669,0.45833333333333326,0.45833333333333326,0.26578999999999997,0.001397145861073249
full_l1,100000,696535,2,10,8,-0.125,-0.45833333333333331,-0.29166666666666669,0.39559000000000011,0.0015470157677845498
full_l1,100000,696535,2,10,9,-0.041666666666666685,0.20833333333333326,0.12499999999999989,0.56977,0.0015651017504202688
full_l1,100000,696535,2,10,10,0.37499999999999989,-0.29166666666666669,-0.125,0.29360999999999993,0.001444729410737412
full_l1,100000,696535,2,10,11,-0.20833333333333331,-0.125,-0.041666666666666685,0.38329999999999997,0.0015394677503454885
full_l1,100000,696535,2,10,12,0.45833333333333326,0.29166666666666663,0.04166666666666663,0.14020999999999995,0.0010948604867563202
full_l1,100000,696535,2,10,13,-0.0048932749720038693,0.46718858302682209,-0.39845732527707378,0.45518999999999998,0.0015740554790758634
full_l1,100000,696535,2,10,14,-0.071175644292048812,0.49443661002616368,0.46237670407471376,0.49858999999999998,0.0015811026460919935
full_l1,100000,696535,2,10,15,-0.069490425413409884,-0.011385102499393396,0.46345792962739107,0.92247999999999997,0.00084118111487206735
full_l1,100000,696535,2,10,16,-0.065118908217837168,-0.3107378630696811,0.42868442580614086,0.32088000000000005,0.0014793621701619424
full_l1,100000,696535,2,10,17,-0.096685353624516024,0.084199951911609672,0.49362918270158707,0.83345000000000002,0.0011780856987990626
full_l1,100000,696535,2,10,18,-0.069965504340859574,0.07226671995918954,0.46491544838758969,0.87848000000000004,0.0010255675326577706
full_l1,100000,696535,2,10,19,-0.075297817974325554,-0.016337951889405344,0.435932344772332,0.90764999999999996,0.00090957735848853948
full_l1,100000,696535,2,10,20,-0.073708848914621594,0.0065678085886409221,0.4191058821068796,0.94116999999999995,0.00073512279845055312
full_l1,100000,696535,2,10,21,-0.091192671596624253,0.10396735868115137,-0.15799233749796859,0.73773,0.001393604781496673
full_l1,100000,696535,2,10,22,-0.0021757520257374985,0.020696530197600094,0.2767155273776607,0.99045000000000005,0.00030450774821215665
full_l1,100000,696535,2,30,1,0.12499999999999989,-0.20833333333333331,-0.45833333333333331,0.42154000000000003,0.001561585355222449
full_l1,100000,696535,2,30,2,0.20833333333333326,0.37499999999999989,0.29166666666666663,0.45318000000000003,0.001573717831038693
full_l1,100000,696535,2,30,3,-0.45833333333333331,-0.041666666666666685,0.20833333333333326,0.32475999999999994,0.0014824390965203881
full_l1,100000,696535,2,30,4,0.29166666666666663,0.04166666666666663,-0.375,0.46599000000000002,0.0015775410571354381
full_l1,100000,696535,2,30,5,-0.375,0.12499999999999989,-0.20833333333333331,0.31357999999999997,0.0014652726804062724
full_l1,100000,696535,2,30,6,0.04166666666666663,-0.375,0.37499999999999989,0.38327,0.0015374936802314001
full_l1,100000,696535,2,30,7,-0.29166666666666669,0.45833333333333326,0.45833333333333326,0.26578999999999997,0.001397145861073249
full_l1,100000,696535,2,30,8,-0.125,-0.45833333333333331,-0.29166666666666669,0.39559000000000011,0.0015470157677845498
full_l1,100000,696535,2,30,9,-0.041666666666666685,0.20833333333333326,0.12499999999999989,0.56977,0.0015651017504202688
full_l1,100000,696535,2,30,10,0.37499999999999989,-0.29166666666666669,-0.125,0.29360999999999993,0.001444729410737412
full_l1,100000,696535,2,30,11,-0.20833333333333331,-0.125,-0.041666666666666685,0.38329999999999997,0.0015394677503454885
full_l1,100000,696535,2,30,12,0.45833333333333326,0.29166666666666663,0.04166666666666663,0.14020999999999995,0.0010948604867563202
full_l1,100000,696535,2,30,13,-0.0048932749720038693,0.46718858302682209,-0.39845732527707378,0.45518999999999998,0.0015740554790758634
full_l1,100000,696535,2,30,14,-0.071175644292048812,0.49443661002616368,0.46237670407471376,0.49858999999999998,0.0015811026460919935
full_l1,100000,696535,2,30,15,-0.069490425413409884,-0.011385102499393396,0.46345792962739107,0.92247999999999997,0.00084118111487206735
full_l1,100000,696535,2,30,16,-0.065118908217837168,-0.3107378630696811,0.42868442580614086,0.32088000000000005,0.0014793621701619424
full_l1,100000,696535,2,30,17,-0.096685353624516024,0.084199951911609672,0.49362918270158707,0.83345000000000002,0.0011780856987990626
full_l1,100000,696535,2,30,18,-0.069965504340859574,0.07226671995918954,0.46491544838758969,0.87848000000000004,0.0010255675326577706
full_l1,100000,696535,2,30,19,-0.075297817974325554,-0.016337951889405344,0.435932344772332,0.90764999999999996,0.00090957735848853948
full_l1,100000,696535,2,30,20,-0.073708848914621594,0.0065678085886409221,0.4191058821068796,0.94116999999999995,0.00073512279845055312
full_l1,100000,696535,2,30,21,-0.091192671596624253,0.10396735868115137,-0.15799233749796859,0.73773,0.001393604781496673
full_l1,100000,696535,2,30,22,-0.0021757520257374985,0.020696530197600094,0.2767155273776607,0.99045000000000005,0.00030450774821215665
