N,seed,selected_rank,iter,n_train,axis,x_u,x_physical,physical_unit,mu,sigma
100000,526,1,30,42,fsb,-0.34000000000000002,-3.4000000000000004,kHz,0.43653614199094309,0.12140331722225262
100000,526,1,30,42,fsb,-0.33500000000000002,-3.3500000000000001,kHz,0.43764427691229152,0.12155122087182484
100000,526,1,30,42,fsb,-0.33000000000000002,-3.2999999999999998,kHz,0.43883230266879725,0.12163737002262967
100000,526,1,30,42,fsb,-0.32500000000000001,-3.25,kHz,0.44010925844704202,0.1216600704346113
100000,526,1,30,42,fsb,-0.32000000000000001,-3.2000000000000002,kHz,0.44148499125144564,0.12161766475087435
100000,526,1,30,42,fsb,-0.315,-3.1499999999999999,kHz,0.44297013632208615,0.12150850078037502
100000,526,1,30,42,fsb,-0.31,-3.1000000000000001,kHz,0.4445760910641165,0.12133090657592029
100000,526,1,30,42,fsb,-0.30499999999999999,-3.0499999999999998,kHz,0.44631498223496646,0.12108317248318104
100000,526,1,30,42,fsb,-0.29999999999999999,-3,kHz,0.44819962619891962,0.12076354021328344
100000,526,1,30,42,fsb,-0.29499999999999998,-2.9500000000000002,kHz,0.45024348213712734,0.12037019886303904
100000,526,1,30,42,fsb,-0.28999999999999998,-2.8999999999999999,kHz,0.45246059819311413,0.11990128767669458
100000,526,1,30,42,fsb,-0.28499999999999998,-2.8499999999999996,kHz,0.45486555063596623,0.11935490521604762
100000,526,1,30,42,fsb,-0.28000000000000003,-2.8000000000000003,kHz,0.45747337623227707,0.1187291244874574
100000,526,1,30,42,fsb,-0.27500000000000002,-2.75,kHz,0.46029949812866267,0.11802201347035425
100000,526,1,30,42,fsb,-0.27000000000000002,-2.7000000000000002,kHz,0.46335964565451448,0.11723166040756901
100000,526,1,30,42,fsb,-0.26500000000000001,-2.6499999999999999,kHz,0.46666976855419184,0.11635620315746409
100000,526,1,30,42,fsb,-0.26000000000000001,-2.6000000000000001,kHz,0.47024594624394173,0.11539386187433917
100000,526,1,30,42,fsb,-0.255,-2.5499999999999998,kHz,0.47410429275658866,0.11434297427812819
100000,526,1,30,42,fsb,-0.25,-2.5,kHz,0.47826085808225549,0.11320203279641769
100000,526,1,30,42,fsb,-0.245,-2.4500000000000002,kHz,0.48273152663204011,0.11196972290884934
100000,526,1,30,42,fsb,-0.23999999999999999,-2.3999999999999999,kHz,0.48753191354166914,0.11064496209201863
100000,526,1,30,42,fsb,-0.23499999999999999,-2.3500000000000001,kHz,0.49267725949101016,0.10922693884651542
100000,526,1,30,42,fsb,-0.23000000000000001,-2.2999999999999998,kHz,0.4981823246423368,0.10771515138027538
100000,526,1,30,42,fsb,-0.22500000000000001,-2.25,kHz,0.50406128219515101,0.10610944561646296
100000,526,1,30,42,fsb,-0.22,-2.2000000000000002,kHz,0.51032761191795462,0.10441005228175888
100000,526,1,30,42,fsb,-0.215,-2.1499999999999999,kHz,0.51699399384878852,0.10261762290365924
100000,526,1,30,42,fsb,-0.20999999999999999,-2.1000000000000001,kHz,0.52407220215728101,0.1007332645942462
100000,526,1,30,42,fsb,-0.20499999999999999,-2.0499999999999998,kHz,0.53157299893193222,0.098758573512913811
100000,526,1,30,42,fsb,-0.20000000000000001,-2,kHz,0.53950602739882281,0.096695666870735927
100000,526,1,30,42,fsb,-0.19500000000000001,-1.95,kHz,0.54787970379130768,0.09454721325120162
100000,526,1,30,42,fsb,-0.19,-1.8999999999999999,kHz,0.55670110677555618,0.092316460859996702
100000,526,1,30,42,fsb,-0.185,-1.8500000000000001,kHz,0.5659758629931021,0.090007263060164003
100000,526,1,30,42,fsb,-0.17999999999999999,-1.8,kHz,0.5757080269092556,0.087624100173592928
100000,526,1,30,42,fsb,-0.17499999999999999,-1.75,kHz,0.58589995275614459,0.08517209600527996
100000,526,1,30,42,fsb,-0.17000000000000001,-1.7000000000000002,kHz,0.59655215593411048,0.082657026839092956
100000,526,1,30,42,fsb,-0.16500000000000001,-1.6499999999999999,kHz,0.60766316079309757,0.080085319728269863
100000,526,1,30,42,fsb,-0.16,-1.6000000000000001,kHz,0.61922933127184066,0.077464035733894848
100000,526,1,30,42,fsb,-0.155,-1.55,kHz,0.63124468045612503,0.074800832346991933
100000,526,1,30,42,fsb,-0.14999999999999999,-1.5,kHz,0.64370065477793492,0.072103897711961337
100000,526,1,30,42,fsb,-0.14499999999999999,-1.45,kHz,0.65658588839523269,0.069381847589545603
100000,526,1,30,42,fsb,-0.14000000000000001,-1.4000000000000001,kHz,0.66988592339077613,0.06664357454283816
100000,526,1,30,42,fsb,-0.13500000000000001,-1.3500000000000001,kHz,0.68358289198423716,0.063898038100717272
100000,526,1,30,42,fsb,-0.13,-1.3,kHz,0.69765515820174773,0.061153985420956583
100000,526,1,30,42,fsb,-0.125,-1.25,kHz,0.71207691867803602,0.058419595289917359
100000,526,1,30,42,fsb,-0.12,-1.2,kHz,0.72681776577998847,0.055702045374938225
100000,526,1,30,42,fsb,-0.115,-1.1499999999999999,kHz,0.74184222127090726,0.053007014564243664
100000,526,1,30,42,fsb,-0.11,-1.1000000000000001,kHz,0.75710925531710527,0.050338149349223003
100000,526,1,30,42,fsb,-0.105,-1.05,kHz,0.77257181343761883,0.047696544393495376
100000,526,1,30,42,fsb,-0.10000000000000001,-1,kHz,0.78817638215650898,0.045080309342330802
100000,526,1,30,42,fsb,-0.095000000000000001,-0.94999999999999996,kHz,0.80386263122241552,0.04248431083867845
100000,526,1,30,42,fsb,-0.089999999999999997,-0.90000000000000002,kHz,0.81956317454608452,0.039900183597735721
100000,526,1,30,42,fsb,-0.085000000000000006,-0.85000000000000009,kHz,0.83520349184247966,0.037316691436419004
100000,526,1,30,42,fsb,-0.080000000000000002,-0.80000000000000004,kHz,0.8507020475106899,0.03472048718255135
100000,526,1,30,42,fsb,-0.074999999999999997,-0.75,kHz,0.86597063302042976,0.032097275632177631
100000,526,1,30,42,fsb,-0.070000000000000007,-0.70000000000000007,kHz,0.8809149458437262,0.0294333402805158
100000,526,1,30,42,fsb,-0.065000000000000002,-0.65000000000000002,kHz,0.89543540442337943,0.026717372412467667
100000,526,1,30,42,fsb,-0.059999999999999998,-0.59999999999999998,kHz,0.90942818733586972,0.02394256453948047
100000,526,1,30,42,fsb,-0.055,-0.55000000000000004,kHz,0.92278647736191588,0.021109032561574408
100000,526,1,30,42,fsb,-0.050000000000000003,-0.5,kHz,0.93540188842967353,0.018226878389471284
100000,526,1,30,42,fsb,-0.044999999999999998,-0.45000000000000001,kHz,0.94716605624618788,0.015320764642381609
100000,526,1,30,42,fsb,-0.040000000000000001,-0.40000000000000002,kHz,0.95797238490674841,0.012438203136267412
100000,526,1,30,42,fsb,-0.035000000000000003,-0.35000000000000003,kHz,0.96771797059972831,0.0096670434908364602
100000,526,1,30,42,fsb,-0.029999999999999999,-0.29999999999999999,kHz,0.97630579176466037,0.0071745631711612173
100000,526,1,30,42,fsb,-0.025000000000000001,-0.25,kHz,0.98364741222832974,0.005275833856018093
100000,526,1,30,42,fsb,-0.02,-0.20000000000000001,kHz,0.98966669664652762,0.0043744085944968751
100000,526,1,30,42,fsb,-0.014999999999999999,-0.14999999999999999,kHz,0.99430475257712003,0.0043841666591688377
100000,526,1,30,42,fsb,-0.01,-0.10000000000000001,kHz,0.99752475534582385,0.0046159874097936975
100000,526,1,30,42,fsb,-0.0050000000000000001,-0.050000000000000003,kHz,0.99931512039058967,0.0045790282447588319
100000,526,1,30,42,fsb,0,0,kHz,0.99969016725970072,0.004192421961328921
100000,526,1,30,42,fsb,0.0050000000000000001,0.050000000000000003,kHz,0.99868686903753801,0.0037934552252965798
100000,526,1,30,42,fsb,0.01,0.10000000000000001,kHz,0.99635657730956151,0.0040719252410766106
100000,526,1,30,42,fsb,0.014999999999999999,0.14999999999999999,kHz,0.99275513569245832,0.0052605843666696959
100000,526,1,30,42,fsb,0.02,0.20000000000000001,kHz,0.98794188073392297,0.0069883428929300821
100000,526,1,30,42,fsb,0.025000000000000001,0.25,kHz,0.98198460976944668,0.0089817466924735981
100000,526,1,30,42,fsb,0.029999999999999999,0.29999999999999999,kHz,0.97496050399509815,0.011123892333286312
100000,526,1,30,42,fsb,0.035000000000000003,0.35000000000000003,kHz,0.96695327832545963,0.013342991194273273
100000,526,1,30,42,fsb,0.040000000000000001,0.40000000000000002,kHz,0.95804955117996815,0.015574373521325496
100000,526,1,30,42,fsb,0.044999999999999998,0.45000000000000001,kHz,0.94833599171232374,0.017757283512322513
100000,526,1,30,42,fsb,0.050000000000000003,0.5,kHz,0.93789758508966414,0.019837786611981368
100000,526,1,30,42,fsb,0.055,0.55000000000000004,kHz,0.92681678998949046,0.021770556477868751
100000,526,1,30,42,fsb,0.059999999999999998,0.59999999999999998,kHz,0.91517325346547573,0.023519285344935498
100000,526,1,30,42,fsb,0.065000000000000002,0.65000000000000002,kHz,0.90304381863976257,0.025056503303465819
100000,526,1,30,42,fsb,0.070000000000000007,0.70000000000000007,kHz,0.89050265658221339,0.02636332799300431
100000,526,1,30,42,fsb,0.074999999999999997,0.75,kHz,0.87762142663805709,0.027429367223840751
100000,526,1,30,42,fsb,0.080000000000000002,0.80000000000000004,kHz,0.86446941391511212,0.028252831248430321
100000,526,1,30,42,fsb,0.085000000000000006,0.85000000000000009,kHz,0.85111361495899407,0.028840827474556553
100000,526,1,30,42,fsb,0.089999999999999997,0.90000000000000002,kHz,0.8376187502630269,0.029209750955508783
100000,526,1,30,42,fsb,0.095000000000000001,0.94999999999999996,kHz,0.82404718113895048,0.029385612902020054
100000,526,1,30,42,fsb,0.10000000000000001,1,kHz,0.81045870346206916,0.02940404872991817
100000,526,1,30,42,fsb,0.105,1.05,kHz,0.79691018726441343,0.029309621399513049
100000,526,1,30,42,fsb,0.11,1.1000000000000001,kHz,0.78345503701931374,0.029153931812797868
100000,526,1,30,42,fsb,0.115,1.1499999999999999,kHz,0.77014247394815083,0.028992079118566463
100000,526,1,30,42,fsb,0.12,1.2,kHz,0.7570166984891884,0.028877345346456203
100000,526,1,30,42,fsb,0.125,1.25,kHz,0.7441160720977279,0.028854702172571071
100000,526,1,30,42,fsb,0.13,1.3,kHz,0.73147252425922082,0.028954635672669458
100000,526,1,30,42,fsb,0.13500000000000001,1.3500000000000001,kHz,0.71911138146436737,0.029189247092555094
100000,526,1,30,42,fsb,0.14000000000000001,1.4000000000000001,kHz,0.70705170062404765,0.029552035001574464
100000,526,1,30,42,fsb,0.14499999999999999,1.45,kHz,0.6953070241376611,0.030021349183531172
100000,526,1,30,42,fsb,0.14999999999999999,1.5,kHz,0.68388635953168431,0.030566153089259987
100000,526,1,30,42,fsb,0.155,1.55,kHz,0.67279517742413075,0.031152263066338341
100000,526,1,30,42,fsb,0.16,1.6000000000000001,kHz,0.66203628829911032,0.031747665054772431
100000,526,1,30,42,fsb,0.16500000000000001,1.6499999999999999,kHz,0.65161053973343885,0.032326284265460324
100000,526,1,30,42,fsb,0.17000000000000001,1.7000000000000002,kHz,0.64151733284790324,0.032870196575163747
100000,526,1,30,42,fsb,0.17499999999999999,1.75,kHz,0.63175498381406348,0.033370557684088684
100000,526,1,30,42,fsb,0.17999999999999999,1.8,kHz,0.62232096289150118,0.033827562900490445
100000,526,1,30,42,fsb,0.185,1.8500000000000001,kHz,0.61321204058435985,0.034249672282190072
100000,526,1,30,42,fsb,0.19,1.8999999999999999,kHz,0.60442436511284658,0.034652245672618515
100000,526,1,30,42,fsb,0.19500000000000001,1.95,kHz,0.59595349082929272,0.035055685652001997
100000,526,1,30,42,fsb,0.20000000000000001,2,kHz,0.58779437446631366,0.035483203170353542
100000,526,1,30,42,fsb,0.20499999999999999,2.0499999999999998,kHz,0.57994135483097253,0.035958391189807724
100000,526,1,30,42,fsb,0.20999999999999999,2.1000000000000001,kHz,0.57238813062175509,0.03650287913399828
100000,526,1,30,42,fsb,0.215,2.1499999999999999,kHz,0.56512774909453078,0.037134389743279844
100000,526,1,30,42,fsb,0.22,2.2000000000000002,kHz,0.55815261451616549,0.037865481545319393
100000,526,1,30,42,fsb,0.22500000000000001,2.25,kHz,0.55145452004866546,0.03870312619207919
100000,526,1,30,42,fsb,0.23000000000000001,2.2999999999999998,kHz,0.54502470132897962,0.039649085160294036
100000,526,1,30,42,fsb,0.23499999999999999,2.3500000000000001,kHz,0.53885390620163409,0.040700888054036266
100000,526,1,30,42,fsb,0.23999999999999999,2.3999999999999999,kHz,0.53293247367988317,0.041853131591299837
100000,526,1,30,42,fsb,0.245,2.4500000000000002,kHz,0.52725041596212963,0.043098825464610711
100000,526,1,30,42,fsb,0.25,2.5,kHz,0.52179749921314977,0.044430580258920924
100000,526,1,30,42,fsb,0.255,2.5499999999999998,kHz,0.51656332082029444,0.045841522139164113
100000,526,1,30,42,fsb,0.26000000000000001,2.6000000000000001,kHz,0.51153738234454571,0.047325897683439373
100000,526,1,30,42,fsb,0.26500000000000001,2.6499999999999999,kHz,0.50670915823556473,0.048879386352295627
100000,526,1,30,42,fsb,0.27000000000000002,2.7000000000000002,kHz,0.50206816067265914,0.050499167760428398
100000,526,1,30,42,fsb,0.27500000000000002,2.75,kHz,0.49760400083087791,0.052183802616716526
100000,526,1,30,42,fsb,0.28000000000000003,2.8000000000000003,kHz,0.4933064466468734,0.053932987066376614
100000,526,1,30,42,fsb,0.28499999999999998,2.8499999999999996,kHz,0.48916547691690426,0.055747235418301171
100000,526,1,30,42,fsb,0.28999999999999998,2.8999999999999999,kHz,0.48517133139048763,0.057627538777952236
100000,526,1,30,42,fsb,0.29499999999999998,2.9500000000000002,kHz,0.48131455647246085,0.059575038206415139
100000,526,1,30,42,fsb,0.29999999999999999,3,kHz,0.47758604621945633,0.061590741215186144
100000,526,1,30,42,fsb,0.30499999999999999,3.0499999999999998,kHz,0.47397707849053755,0.06367530012295107
100000,526,1,30,42,fsb,0.31,3.1000000000000001,kHz,0.47047934633983496,0.065828860701069955
100000,526,1,30,42,fsb,0.315,3.1499999999999999,kHz,0.46708498496751949,0.068050980470558742
100000,526,1,30,42,fsb,0.32000000000000001,3.2000000000000002,kHz,0.46378659472374073,0.070340608818207445
100000,526,1,30,42,fsb,0.32500000000000001,3.25,kHz,0.46057726075334127,0.072696116339117225
100000,526,1,30,42,fsb,0.33000000000000002,3.2999999999999998,kHz,0.45745056986481802,0.075115358632827742
100000,526,1,30,42,fsb,0.33500000000000002,3.3500000000000001,kHz,0.45440062511276941,0.077595759900265154
100000,526,1,30,42,fsb,0.34000000000000002,3.4000000000000004,kHz,0.45142205842435645,0.080134403525076919
100000,526,1,30,42,fsb,0.34499999999999997,3.4499999999999997,kHz,0.44851004140793832,0.082728119667347055
100000,526,1,30,42,fsb,0.34999999999999998,3.5,kHz,0.44566029428847159,0.085373563084417362
100000,526,1,30,42,fsb,0.35499999999999998,3.5499999999999998,kHz,0.44286909274501951,0.088067277407721092
100000,526,1,30,42,fsb,0.35999999999999999,3.6000000000000001,kHz,0.44013327229862187,0.090805744622966256
100000,526,1,30,42,fsb,0.36499999999999999,3.6499999999999999,kHz,0.43745022982306475,0.093585420378991396
100000,526,1,30,42,fsb,0.37,3.7000000000000002,kHz,0.43481792172868727,0.096402756979521151
100000,526,1,30,42,fsb,0.375,3.75,kHz,0.43223485839665732,0.099254216568771841
100000,526,1,30,42,fsb,0.38,3.7999999999999998,kHz,0.42970009451109076,0.10213627722480145
100000,526,1,30,42,fsb,0.38500000000000001,3.8500000000000001,kHz,0.42721321503956644,0.10504543455131064
100000,526,1,30,42,fsb,0.39000000000000001,3.8999999999999999,kHz,0.42477431673848542,0.10797820102664904
100000,526,1,30,42,fsb,0.39500000000000002,3.9500000000000002,kHz,0.42238398519804193,0.11093110492550219
100000,526,1,30,42,fsb,0.40000000000000002,4,kHz,0.42004326758210131,0.11390069014874481
100000,526,1,30,42,fsb,0.40500000000000003,4.0500000000000007,kHz,0.41775364135218157,0.11688351783319958
100000,526,1,30,42,fsb,0.40999999999999998,4.0999999999999996,kHz,0.41551697938456877,0.11987617019980798
100000,526,1,30,42,fsb,0.41499999999999998,4.1500000000000004,kHz,0.41333551198943469,0.12287525675518486
100000,526,1,30,42,fsb,0.41999999999999998,4.2000000000000002,kHz,0.41121178641711364,0.12587742269539795
100000,526,1,30,42,fsb,0.42499999999999999,4.25,kHz,0.40914862448715988,0.12887935917145199
100000,526,1,30,42,fsb,0.42999999999999999,4.2999999999999998,kHz,0.40714907900051944,0.13187781495709117
100000,526,1,30,42,fsb,0.435,4.3499999999999996,kHz,0.40521638959540801,0.13486960900147235
100000,526,1,30,42,fsb,0.44,4.4000000000000004,kHz,0.40335393868583808,0.1378516433405704
100000,526,1,30,42,fsb,0.44500000000000001,4.4500000000000002,kHz,0.40156520808170126,0.14082091587011289
100000,526,1,30,42,fsb,0.45000000000000001,4.5,kHz,0.39985373683483505,0.14377453253813111
100000,526,1,30,42,fsb,0.45500000000000002,4.5499999999999998,kHz,0.39822308079063451,0.14670971858692963
100000,526,1,30,42,fsb,0.46000000000000002,4.5999999999999996,kHz,0.39667677425345998,0.14962382855391182
100000,526,1,30,42,fsb,0.46500000000000002,4.6500000000000004,kHz,0.39521829410006659,0.15251435482158213
100000,526,1,30,42,fsb,0.46999999999999997,4.7000000000000002,kHz,0.39385102660132798,0.15537893458413352
100000,526,1,30,42,fsb,0.47499999999999998,4.75,kHz,0.39257823714159568,0.15821535516786053
100000,526,1,30,42,fsb,0.47999999999999998,4.7999999999999998,kHz,0.3914030429585349,0.16102155770308063
100000,526,1,30,42,fsb,0.48499999999999999,4.8499999999999996,kHz,0.39032838896600142,0.16379563919531331
100000,526,1,30,42,fsb,0.48999999999999999,4.9000000000000004,kHz,0.38935702666890376,0.16653585308297802
100000,526,1,30,42,fsb,0.495,4.9500000000000002,kHz,0.38849149613269141,0.16924060839829855
100000,526,1,30,42,fsb,0.5,5,kHz,0.38773411093101168,0.17190846766835299
100000,526,1,30,42,amp,-0.5,-0.09999999999999995,DeltaA_over_Aopt,0.97047460965985433,0.012830545393424811
100000,526,1,30,42,amp,-0.495,-0.098999999999999949,DeltaA_over_Aopt,0.97127239271103183,0.012505721487695238
100000,526,1,30,42,amp,-0.48999999999999999,-0.097999999999999948,DeltaA_over_Aopt,0.97205031113102081,0.012196741021542511
100000,526,1,30,42,amp,-0.48499999999999999,-0.096999999999999947,DeltaA_over_Aopt,0.97280833601680028,0.011902729476942214
100000,526,1,30,42,amp,-0.47999999999999998,-0.09599999999999996,DeltaA_over_Aopt,0.97354649689740369,0.011622761325364364
100000,526,1,30,42,amp,-0.47499999999999998,-0.094999999999999959,DeltaA_over_Aopt,0.97426488315130566,0.011355883443401757
100000,526,1,30,42,amp,-0.46999999999999997,-0.093999999999999959,DeltaA_over_Aopt,0.97496364457289697,0.011101140992904674
100000,526,1,30,42,amp,-0.46500000000000002,-0.092999999999999972,DeltaA_over_Aopt,0.97564299100607221,0.010857604771902963
100000,526,1,30,42,amp,-0.46000000000000002,-0.091999999999999971,DeltaA_over_Aopt,0.97630319098803753,0.010624398862329602
100000,526,1,30,42,amp,-0.45500000000000002,-0.090999999999999956,DeltaA_over_Aopt,0.97694456937667606,0.010400727267786134
100000,526,1,30,42,amp,-0.45000000000000001,-0.089999999999999955,DeltaA_over_Aopt,0.97756750396782877,0.010185898155495445
100000,526,1,30,42,amp,-0.44500000000000001,-0.088999999999999954,DeltaA_over_Aopt,0.97817242114371317,0.0099793442931865959
100000,526,1,30,42,amp,-0.44,-0.087999999999999953,DeltaA_over_Aopt,0.97875979062936569,0.0097806383058711283
100000,526,1,30,42,amp,-0.435,-0.086999999999999966,DeltaA_over_Aopt,0.97933011946899073,0.0095895014721412413
100000,526,1,30,42,amp,-0.42999999999999999,-0.085999999999999965,DeltaA_over_Aopt,0.97988394536774837,0.0094058049410368043
100000,526,1,30,42,amp,-0.42499999999999999,-0.084999999999999964,DeltaA_over_Aopt,0.98042182957583934,0.0092295624898703146
100000,526,1,30,42,amp,-0.41999999999999998,-0.083999999999999964,DeltaA_over_Aopt,0.98094434951954668,0.0090609142740592855
100000,526,1,30,42,amp,-0.41499999999999998,-0.082999999999999963,DeltaA_over_Aopt,0.9814520914066025,0.0089001014551290669
100000,526,1,30,42,amp,-0.40999999999999998,-0.081999999999999962,DeltaA_over_Aopt,0.98194564304820509,0.0087474321376276865
100000,526,1,30,42,amp,-0.40500000000000003,-0.080999999999999961,DeltaA_over_Aopt,0.98242558714477513,0.0086032396883031059
100000,526,1,30,42,amp,-0.40000000000000002,-0.07999999999999996,DeltaA_over_Aopt,0.98289249527322298,0.0084678352153322433
100000,526,1,30,42,amp,-0.39500000000000002,-0.078999999999999959,DeltaA_over_Aopt,0.98334692278798386,0.008341456685433216
100000,526,1,30,42,amp,-0.39000000000000001,-0.077999999999999972,DeltaA_over_Aopt,0.9837894048044501,0.0082242177578334252
100000,526,1,30,42,amp,-0.38500000000000001,-0.076999999999999971,DeltaA_over_Aopt,0.98422045337327391,0.0081160598058869441
100000,526,1,30,42,amp,-0.38,-0.07599999999999997,DeltaA_over_Aopt,0.98464055588075261,0.0080167106753758991
100000,526,1,30,42,amp,-0.375,-0.074999999999999969,DeltaA_over_Aopt,0.98505017463145605,0.0079256534230205625
100000,526,1,30,42,amp,-0.37,-0.073999999999999969,DeltaA_over_Aopt,0.98544974749253367,0.0078421075804429845
100000,526,1,30,42,amp,-0.36499999999999999,-0.072999999999999968,DeltaA_over_Aopt,0.98583968941445366,0.0077650244635678487
100000,526,1,30,42,amp,-0.35999999999999999,-0.071999999999999967,DeltaA_over_Aopt,0.98622039459723876,0.0076930968310338294
100000,526,1,30,42,amp,-0.35499999999999998,-0.070999999999999966,DeltaA_over_Aopt,0.98659223904995108,0.0076247819660296076
100000,526,1,30,42,amp,-0.34999999999999998,-0.069999999999999965,DeltaA_over_Aopt,0.98695558329462441,0.0075583361960338208
100000,526,1,30,42,amp,-0.34499999999999997,-0.068999999999999964,DeltaA_over_Aopt,0.98731077499157938,0.0074918581168787763
100000,526,1,30,42,amp,-0.34000000000000002,-0.067999999999999977,DeltaA_over_Aopt,0.98765815130535739,0.0074233374271257101
100000,526,1,30,42,amp,-0.33500000000000002,-0.066999999999999976,DeltaA_over_Aopt,0.98799804088201659,0.0073507063059958626
100000,526,1,30,42,amp,-0.33000000000000002,-0.065999999999999975,DeltaA_over_Aopt,0.98833076536223574,0.0072718906194344755
100000,526,1,30,42,amp,-0.32500000000000001,-0.064999999999999974,DeltaA_over_Aopt,0.98865664040410572,0.0071848588128851009
100000,526,1,30,42,amp,-0.32000000000000001,-0.063999999999999974,DeltaA_over_Aopt,0.98897597623063915,0.0070876670357896514
100000,526,1,30,42,amp,-0.315,-0.062999999999999973,DeltaA_over_Aopt,0.98928907774706465,0.0069784997455875717
100000,526,1,30,42,amp,-0.31,-0.061999999999999972,DeltaA_over_Aopt,0.98959624429249327,0.0068557056912236566
100000,526,1,30,42,amp,-0.30499999999999999,-0.060999999999999971,DeltaA_over_Aopt,0.98989776909934635,0.0067178297447156431
100000,526,1,30,42,amp,-0.29999999999999999,-0.05999999999999997,DeltaA_over_Aopt,0.99019393853513216,0.0065636415318818695
100000,526,1,30,42,amp,-0.29499999999999998,-0.058999999999999969,DeltaA_over_Aopt,0.99048503119610842,0.0063921622339496833
100000,526,1,30,42,amp,-0.28999999999999998,-0.057999999999999968,DeltaA_over_Aopt,0.99077131691354536,0.0062026913352512978
100000,526,1,30,42,amp,-0.28499999999999998,-0.056999999999999967,DeltaA_over_Aopt,0.99105305572261881,0.0059948355410434249
100000,526,1,30,42,amp,-0.28000000000000003,-0.05599999999999998,DeltaA_over_Aopt,0.99133049683211338,0.0057685426655614148
100000,526,1,30,42,amp,-0.27500000000000002,-0.054999999999999979,DeltaA_over_Aopt,0.99160387762149405,0.0055241440991530763
100000,526,1,30,42,amp,-0.27000000000000002,-0.053999999999999979,DeltaA_over_Aopt,0.99187342267984979,0.0052624106387654706
100000,526,1,30,42,amp,-0.26500000000000001,-0.052999999999999978,DeltaA_over_Aopt,0.99213934288885663,0.0049846281695041256
100000,526,1,30,42,amp,-0.26000000000000001,-0.051999999999999977,DeltaA_over_Aopt,0.99240183453740916,0.0046927020672164711
100000,526,1,30,42,amp,-0.255,-0.050999999999999983,DeltaA_over_Aopt,0.99266107843649953,0.0043893022481239349
100000,526,1,30,42,amp,-0.25,-0.049999999999999975,DeltaA_over_Aopt,0.9929172389748564,0.0040780639127015114
100000,526,1,30,42,amp,-0.245,-0.048999999999999974,DeltaA_over_Aopt,0.99317046301104484,0.0037638597767887657
100000,526,1,30,42,amp,-0.23999999999999999,-0.04799999999999998,DeltaA_over_Aopt,0.99342087842433213,0.0034531506739086406
100000,526,1,30,42,amp,-0.23499999999999999,-0.046999999999999979,DeltaA_over_Aopt,0.99366859203055402,0.0031543845202711748
100000,526,1,30,42,amp,-0.23000000000000001,-0.045999999999999985,DeltaA_over_Aopt,0.99391368640899436,0.0028783111783152755
100000,526,1,30,42,amp,-0.22500000000000001,-0.044999999999999978,DeltaA_over_Aopt,0.9941562150443165,0.0026378640681149015
100000,526,1,30,42,amp,-0.22,-0.043999999999999977,DeltaA_over_Aopt,0.99439619530535073,0.0024469614197849838
100000,526,1,30,42,amp,-0.215,-0.042999999999999983,DeltaA_over_Aopt,0.99463359963487374,0.0023175724119481505
100000,526,1,30,42,amp,-0.20999999999999999,-0.041999999999999982,DeltaA_over_Aopt,0.99486834712946026,0.0022554540443095036
100000,526,1,30,42,amp,-0.20499999999999999,-0.040999999999999981,DeltaA_over_Aopt,0.99510029917399145,0.0022569856235220829
100000,526,1,30,42,amp,-0.20000000000000001,-0.03999999999999998,DeltaA_over_Aopt,0.99532926155552592,0.0023098712622867221
100000,526,1,30,42,amp,-0.19500000000000001,-0.038999999999999986,DeltaA_over_Aopt,0.99555499179332063,0.00239738988436372
100000,526,1,30,42,amp,-0.19,-0.037999999999999985,DeltaA_over_Aopt,0.995777208088785,0.0025030566912425884
100000,526,1,30,42,amp,-0.185,-0.036999999999999984,DeltaA_over_Aopt,0.9959955971218788,0.0026133914530179912
100000,526,1,30,42,amp,-0.17999999999999999,-0.035999999999999983,DeltaA_over_Aopt,0.99620981991417168,0.0027187201203116153
100000,526,1,30,42,amp,-0.17499999999999999,-0.034999999999999983,DeltaA_over_Aopt,0.99641951624869207,0.0028129048379375286
100000,526,1,30,42,amp,-0.17000000000000001,-0.033999999999999989,DeltaA_over_Aopt,0.99662430852568051,0.0028927344487514402
100000,526,1,30,42,amp,-0.16500000000000001,-0.032999999999999988,DeltaA_over_Aopt,0.99682380591779063,0.0029573185746409707
100000,526,1,30,42,amp,-0.16,-0.031999999999999987,DeltaA_over_Aopt,0.9970176095724026,0.0030075803109240579
100000,526,1,30,42,amp,-0.155,-0.030999999999999986,DeltaA_over_Aopt,0.99720531946841717,0.0030458349556701137
100000,526,1,30,42,amp,-0.14999999999999999,-0.029999999999999985,DeltaA_over_Aopt,0.99738654334235588,0.0030754078314385643
100000,526,1,30,42,amp,-0.14499999999999999,-0.028999999999999984,DeltaA_over_Aopt,0.99756090779645656,0.0031002423191220621
100000,526,1,30,42,amp,-0.14000000000000001,-0.02799999999999999,DeltaA_over_Aopt,0.99772807124236562,0.0031244657022410595
100000,526,1,30,42,amp,-0.13500000000000001,-0.026999999999999989,DeltaA_over_Aopt,0.99788773772380823,0.0031519126696783971
100000,526,1,30,42,amp,-0.13,-0.025999999999999988,DeltaA_over_Aopt,0.9980396700282137,0.0031856492372876514
100000,526,1,30,42,amp,-0.125,-0.024999999999999988,DeltaA_over_Aopt,0.99818370012232138,0.0032275774374608416
100000,526,1,30,42,amp,-0.12,-0.02399999999999999,DeltaA_over_Aopt,0.99831973515407435,0.0032782098686797109
