score_mode,axis,x_u,x_physical,physical_unit,score
full_l1,fsb,0.31,3.1000000000000001,kHz,0.4965344752398686
full_l1,fsb,0.315,3.1499999999999999,kHz,0.49445830963948101
full_l1,fsb,0.32000000000000001,3.2000000000000002,kHz,0.49251721345754618
full_l1,fsb,0.32500000000000001,3.25,kHz,0.49070551447670163
full_l1,fsb,0.33000000000000002,3.2999999999999998,kHz,0.48901781150808388
full_l1,fsb,0.33500000000000002,3.3500000000000001,kHz,0.48744896755590972
full_l1,fsb,0.34000000000000002,3.4000000000000004,kHz,0.48599409940149019
full_l1,fsb,0.34499999999999997,3.4499999999999997,kHz,0.48464857115507487
full_l1,fsb,0.34999999999999998,3.5,kHz,0.48340798251662287
full_l1,fsb,0.35499999999999998,3.5499999999999998,kHz,0.48226816368847036
full_l1,fsb,0.35999999999999999,3.6000000000000001,kHz,0.48122515800656407
full_l1,fsb,0.36499999999999999,3.6499999999999999,kHz,0.4802752217920192
full_l1,fsb,0.37,3.7000000000000002,kHz,0.47941480681115523
full_l1,fsb,0.375,3.75,kHz,0.47864055778618608
full_l1,fsb,0.38,3.7999999999999998,kHz,0.47794929843799439
full_l1,fsb,0.38500000000000001,3.8500000000000001,kHz,0.47733802365514455
full_l1,fsb,0.39000000000000001,3.8999999999999999,kHz,0.4768038919477946
full_l1,fsb,0.39500000000000002,3.9500000000000002,kHz,0.4763442153804931
full_l1,fsb,0.40000000000000002,4,kHz,0.47595645127785047
full_l1,fsb,0.40500000000000003,4.0500000000000007,kHz,0.47563819348240388
full_l1,fsb,0.40999999999999998,4.0999999999999996,kHz,0.47538716561019179
full_l1,fsb,0.41499999999999998,4.1500000000000004,kHz,0.47520121219414613
full_l1,fsb,0.41999999999999998,4.2000000000000002,kHz,0.47507828962634235
full_l1,fsb,0.42499999999999999,4.25,kHz,0.47501646137308895
full_l1,fsb,0.42999999999999999,4.2999999999999998,kHz,0.47501388837869762
full_l1,fsb,0.435,4.3499999999999996,kHz,0.47506882295635178
full_l1,fsb,0.44,4.4000000000000004,kHz,0.47517960212982624
full_l1,fsb,0.44500000000000001,4.4500000000000002,kHz,0.47534463936346549
full_l1,fsb,0.45000000000000001,4.5,kHz,0.47556241950464662
full_l1,fsb,0.45500000000000002,4.5499999999999998,kHz,0.47583149271364888
full_l1,fsb,0.46000000000000002,4.5999999999999996,kHz,0.47615046692896068
full_l1,fsb,0.46500000000000002,4.6500000000000004,kHz,0.47651800266098965
full_l1,fsb,0.46999999999999997,4.7000000000000002,kHz,0.47693280734929433
full_l1,fsb,0.47499999999999998,4.75,kHz,0.47739363103162091
full_l1,fsb,0.47999999999999998,4.7999999999999998,kHz,0.47789925886550133
full_l1,fsb,0.48499999999999999,4.8499999999999996,kHz,0.47844850803452732
full_l1,fsb,0.48999999999999999,4.9000000000000004,kHz,0.47904022224466725
full_l1,fsb,0.495,4.9500000000000002,kHz,0.47967326805297528
full_l1,fsb,0.5,5,kHz,0.48034652937966515
full_l1,amp,-0.5,-0.09999999999999995,DeltaA_over_Aopt,0.97290351577671508
full_l1,amp,-0.495,-0.098999999999999949,DeltaA_over_Aopt,0.97340688509265327
full_l1,amp,-0.48999999999999999,-0.097999999999999948,DeltaA_over_Aopt,0.97390565770538196
full_l1,amp,-0.48499999999999999,-0.096999999999999947,DeltaA_over_Aopt,0.97439982882611309
full_l1,amp,-0.47999999999999998,-0.09599999999999996,DeltaA_over_Aopt,0.97488939374811046
full_l1,amp,-0.47499999999999998,-0.094999999999999959,DeltaA_over_Aopt,0.97537434781315424
full_l1,amp,-0.46999999999999997,-0.093999999999999959,DeltaA_over_Aopt,0.97585468639467465
full_l1,amp,-0.46500000000000002,-0.092999999999999972,DeltaA_over_Aopt,0.97633040491328837
full_l1,amp,-0.46000000000000002,-0.091999999999999971,DeltaA_over_Aopt,0.97680149881565304
full_l1,amp,-0.45500000000000002,-0.090999999999999956,DeltaA_over_Aopt,0.97726796365001278
full_l1,amp,-0.45000000000000001,-0.089999999999999955,DeltaA_over_Aopt,0.9777297949102105
full_l1,amp,-0.44500000000000001,-0.088999999999999954,DeltaA_over_Aopt,0.97818698824367079
full_l1,amp,-0.44,-0.087999999999999953,DeltaA_over_Aopt,0.97863953928530534
full_l1,amp,-0.435,-0.086999999999999966,DeltaA_over_Aopt,0.97908744372457313
full_l1,amp,-0.42999999999999999,-0.085999999999999965,DeltaA_over_Aopt,0.97953069730108855
full_l1,amp,-0.42499999999999999,-0.084999999999999964,DeltaA_over_Aopt,0.97996929578528158
full_l1,amp,-0.41999999999999998,-0.083999999999999964,DeltaA_over_Aopt,0.98040323500469795
full_l1,amp,-0.41499999999999998,-0.082999999999999963,DeltaA_over_Aopt,0.98083251085547074
full_l1,amp,-0.40999999999999998,-0.081999999999999962,DeltaA_over_Aopt,0.98125711920496994
full_l1,amp,-0.40500000000000003,-0.080999999999999961,DeltaA_over_Aopt,0.98167705606585431
full_l1,amp,-0.40000000000000002,-0.07999999999999996,DeltaA_over_Aopt,0.98209231742342828
full_l1,amp,-0.39500000000000002,-0.078999999999999959,DeltaA_over_Aopt,0.98250289931726398
full_l1,amp,-0.39000000000000001,-0.077999999999999972,DeltaA_over_Aopt,0.98290879785643437
full_l1,amp,-0.38500000000000001,-0.076999999999999971,DeltaA_over_Aopt,0.98331000920255174
full_l1,amp,-0.38,-0.07599999999999997,DeltaA_over_Aopt,0.98370652952518012
full_l1,amp,-0.375,-0.074999999999999969,DeltaA_over_Aopt,0.98409835507018617
full_l1,amp,-0.37,-0.073999999999999969,DeltaA_over_Aopt,0.98448548211029141
full_l1,amp,-0.36499999999999999,-0.072999999999999968,DeltaA_over_Aopt,0.98486790699029236
full_l1,amp,-0.35999999999999999,-0.071999999999999967,DeltaA_over_Aopt,0.98524562606115973
full_l1,amp,-0.35499999999999998,-0.070999999999999966,DeltaA_over_Aopt,0.98561863574588149
full_l1,amp,-0.34999999999999998,-0.069999999999999965,DeltaA_over_Aopt,0.98598693252002123
full_l1,amp,-0.34499999999999997,-0.068999999999999964,DeltaA_over_Aopt,0.98635051287497344
full_l1,amp,-0.34000000000000002,-0.067999999999999977,DeltaA_over_Aopt,0.98670937337817699
full_l1,amp,-0.33500000000000002,-0.066999999999999976,DeltaA_over_Aopt,0.9870635106336525
full_l1,amp,-0.33000000000000002,-0.065999999999999975,DeltaA_over_Aopt,0.98741292127981872
full_l1,amp,-0.32500000000000001,-0.064999999999999974,DeltaA_over_Aopt,0.98775760201659479
full_l1,amp,-0.32000000000000001,-0.063999999999999974,DeltaA_over_Aopt,0.98809754958288387
full_l1,amp,-0.315,-0.062999999999999973,DeltaA_over_Aopt,0.98843276075887576
full_l1,amp,-0.31,-0.061999999999999972,DeltaA_over_Aopt,0.98876323239272057
full_l1,amp,-0.30499999999999999,-0.060999999999999971,DeltaA_over_Aopt,0.98908896131258106
full_l1,amp,-0.29999999999999999,-0.05999999999999997,DeltaA_over_Aopt,0.98940994453007058
full_l1,amp,-0.29499999999999998,-0.058999999999999969,DeltaA_over_Aopt,0.98972617893470383
full_l1,amp,-0.28999999999999998,-0.057999999999999968,DeltaA_over_Aopt,0.99003766157431172
full_l1,amp,-0.28499999999999998,-0.056999999999999967,DeltaA_over_Aopt,0.99034438951415316
full_l1,amp,-0.28000000000000003,-0.05599999999999998,DeltaA_over_Aopt,0.99064635984620797
full_l1,amp,-0.27500000000000002,-0.054999999999999979,DeltaA_over_Aopt,0.99094356971164432
full_l1,amp,-0.27000000000000002,-0.053999999999999979,DeltaA_over_Aopt,0.99123601638403747
full_l1,amp,-0.26500000000000001,-0.052999999999999978,DeltaA_over_Aopt,0.99152369701595278
full_l1,amp,-0.26000000000000001,-0.051999999999999977,DeltaA_over_Aopt,0.99180660899045869
full_l1,amp,-0.255,-0.050999999999999983,DeltaA_over_Aopt,0.9920847495439713
full_l1,amp,-0.25,-0.049999999999999975,DeltaA_over_Aopt,0.99235811620502667
full_l1,amp,-0.245,-0.048999999999999974,DeltaA_over_Aopt,0.99262670624242444
full_l1,amp,-0.23999999999999999,-0.04799999999999998,DeltaA_over_Aopt,0.99289051723635757
full_l1,amp,-0.23499999999999999,-0.046999999999999979,DeltaA_over_Aopt,0.99314954668904398
full_l1,amp,-0.23000000000000001,-0.045999999999999985,DeltaA_over_Aopt,0.99340379219649533
full_l1,amp,-0.22500000000000001,-0.044999999999999978,DeltaA_over_Aopt,0.99365325131504267
full_l1,amp,-0.22,-0.043999999999999977,DeltaA_over_Aopt,0.99389792179007075
full_l1,amp,-0.215,-0.042999999999999983,DeltaA_over_Aopt,0.99413780125483298
full_l1,amp,-0.20999999999999999,-0.041999999999999982,DeltaA_over_Aopt,0.99437288750535779
full_l1,amp,-0.20499999999999999,-0.040999999999999981,DeltaA_over_Aopt,0.99460317835823642
full_l1,amp,-0.20000000000000001,-0.03999999999999998,DeltaA_over_Aopt,0.99482867163191513
full_l1,amp,-0.19500000000000001,-0.038999999999999986,DeltaA_over_Aopt,0.99504936526266841
full_l1,amp,-0.19,-0.037999999999999985,DeltaA_over_Aopt,0.99526525714192227
full_l1,amp,-0.185,-0.036999999999999984,DeltaA_over_Aopt,0.99547634530981155
full_l1,amp,-0.17999999999999999,-0.035999999999999983,DeltaA_over_Aopt,0.99568262777046423
full_l1,amp,-0.17499999999999999,-0.034999999999999983,DeltaA_over_Aopt,0.99588410264180516
full_l1,amp,-0.17000000000000001,-0.033999999999999989,DeltaA_over_Aopt,0.99608076802039991
full_l1,amp,-0.16500000000000001,-0.032999999999999988,DeltaA_over_Aopt,0.9962726220737631
full_l1,amp,-0.16,-0.031999999999999987,DeltaA_over_Aopt,0.99645966308000344
full_l1,amp,-0.155,-0.030999999999999986,DeltaA_over_Aopt,0.99664188927028796
full_l1,amp,-0.14999999999999999,-0.029999999999999985,DeltaA_over_Aopt,0.99681929896712607
full_l1,amp,-0.14499999999999999,-0.028999999999999984,DeltaA_over_Aopt,0.99699189052771808
full_l1,amp,-0.14000000000000001,-0.02799999999999999,DeltaA_over_Aopt,0.99715966239165088
full_l1,amp,-0.13500000000000001,-0.026999999999999989,DeltaA_over_Aopt,0.99732261298030378
full_l1,amp,-0.13,-0.025999999999999988,DeltaA_over_Aopt,0.9974807408318519
full_l1,amp,-0.125,-0.024999999999999988,DeltaA_over_Aopt,0.99763404446955273
full_l1,amp,-0.12,-0.02399999999999999,DeltaA_over_Aopt,0.99778252250583688
full_l1,amp,-0.115,-0.022999999999999993,DeltaA_over_Aopt,0.99792617357192104
full_l1,amp,-0.11,-0.021999999999999988,DeltaA_over_Aopt,0.99806499639014734
full_l1,amp,-0.105,-0.020999999999999991,DeltaA_over_Aopt,0.99819898966650344
full_l1,amp,-0.10000000000000001,-0.01999999999999999,DeltaA_over_Aopt,0.99832815218682225
full_l1,amp,-0.095000000000000001,-0.018999999999999993,DeltaA_over_Aopt,0.99845248281485699
full_l1,amp,-0.089999999999999997,-0.017999999999999992,DeltaA_over_Aopt,0.99857198040538442
full_l1,amp,-0.085000000000000006,-0.016999999999999994,DeltaA_over_Aopt,0.99868664388713457
full_l1,amp,-0.080000000000000002,-0.015999999999999993,DeltaA_over_Aopt,0.99879647223712353
full_l1,amp,-0.074999999999999997,-0.014999999999999993,DeltaA_over_Aopt,0.99890146446968842
full_l1,amp,-0.070000000000000007,-0.013999999999999995,DeltaA_over_Aopt,0.99900161966182099
full_l1,amp,-0.065000000000000002,-0.012999999999999994,DeltaA_over_Aopt,0.999096936917234
full_l1,amp,-0.059999999999999998,-0.011999999999999995,DeltaA_over_Aopt,0.99918741539366851
full_l1,amp,-0.055,-0.010999999999999994,DeltaA_over_Aopt,0.99927305430880686
full_l1,amp,-0.050000000000000003,-0.009999999999999995,DeltaA_over_Aopt,0.99935385291395362
full_l1,amp,-0.044999999999999998,-0.0089999999999999959,DeltaA_over_Aopt,0.99942981050588331
full_l1,amp,-0.040000000000000001,-0.0079999999999999967,DeltaA_over_Aopt,0.9995009264417194
full_l1,amp,-0.035000000000000003,-0.0069999999999999975,DeltaA_over_Aopt,0.99956720011450328
full_l1,amp,-0.029999999999999999,-0.0059999999999999975,DeltaA_over_Aopt,0.99962863095638044
full_l1,amp,-0.025000000000000001,-0.0049999999999999975,DeltaA_over_Aopt,0.99968521846567193
full_l1,amp,-0.02,-0.0039999999999999983,DeltaA_over_Aopt,0.99973696217964692
full_l1,amp,-0.014999999999999999,-0.0029999999999999988,DeltaA_over_Aopt,0.99978386167625166
full_l1,amp,-0.01,-0.0019999999999999992,DeltaA_over_Aopt,0.99982591658751996
full_l1,amp,-0.0050000000000000001,-0.00099999999999999959,DeltaA_over_Aopt,0.9998631265928809
full_l1,amp,0,0,DeltaA_over_Aopt,0.99989549141336287
full_l1,amp,0.0050000000000000001,0.00099999999999999959,DeltaA_over_Aopt,0.99992301081936474
full_l1,amp,0.01,0.0019999999999999992,DeltaA_over_Aopt,0.99994568463194344
full_l1,amp,0.014999999999999999,0.0029999999999999988,DeltaA_over_Aopt,0.99996351271637252
full_l1,amp,0.02,0.0039999999999999983,DeltaA_over_Aopt,0.99997649498125196
full_l1,amp,0.025000000000000001,0.0049999999999999975,DeltaA_over_Aopt,0.99998463138691773
full_l1,amp,0.029999999999999999,0.0059999999999999975,DeltaA_over_Aopt,0.99998792193802399
full_l1,amp,0.035000000000000003,0.0069999999999999975,DeltaA_over_Aopt,0.99998636669012986
full_l1,amp,0.040000000000000001,0.0079999999999999967,DeltaA_over_Aopt,0.99997996574225312
full_l1,amp,0.044999999999999998,0.0089999999999999959,DeltaA_over_Aopt,0.99996871923933384
full_l1,amp,0.050000000000000003,0.009999999999999995,DeltaA_over_Aopt,0.99995262737970436
full_l1,amp,0.055,0.010999999999999994,DeltaA_over_Aopt,0.99993169039880425
full_l1,amp,0.059999999999999998,0.011999999999999995,DeltaA_over_Aopt,0.99990590858812045
full_l1,amp,0.065000000000000002,0.012999999999999994,DeltaA_over_Aopt,0.99987528228115641
full_l1,amp,0.070000000000000007,0.013999999999999995,DeltaA_over_Aopt,0.99983981186162973
full_l1,amp,0.074999999999999997,0.014999999999999993,DeltaA_over_Aopt,0.99979949775385679
full_l1,amp,0.080000000000000002,0.015999999999999993,DeltaA_over_Aopt,0.99975434043652756
full_l1,amp,0.085000000000000006,0.016999999999999994,DeltaA_over_Aopt,0.99970434042672085
full_l1,amp,0.089999999999999997,0.017999999999999992,DeltaA_over_Aopt,0.99964949830266436
full_l1,amp,0.095000000000000001,0.018999999999999993,DeltaA_over_Aopt,0.99958981466958308
full_l1,amp,0.10000000000000001,0.01999999999999999,DeltaA_over_Aopt,0.99952529020111902
full_l1,amp,0.105,0.020999999999999991,DeltaA_over_Aopt,0.99945592560782337
full_l1,amp,0.11,0.021999999999999988,DeltaA_over_Aopt,0.99938172163374728
full_l1,amp,0.115,0.022999999999999993,DeltaA_over_Aopt,0.99930267908897608
full_l1,amp,0.12,0.02399999999999999,DeltaA_over_Aopt,0.9992187988320127
full_l1,amp,0.125,0.024999999999999988,DeltaA_over_Aopt,0.99913008175166695
full_l1,amp,0.13,0.025999999999999988,DeltaA_over_Aopt,0.99903652879149196
full_l1,amp,0.13500000000000001,0.026999999999999989,DeltaA_over_Aopt,0.99893814094691291
full_l1,amp,0.14000000000000001,0.02799999999999999,DeltaA_over_Aopt,0.99883491924318646
full_l1,amp,0.14499999999999999,0.028999999999999984,DeltaA_over_Aopt,0.99872686479161998
full_l1,amp,0.14999999999999999,0.029999999999999985,DeltaA_over_Aopt,0.99861397870393298
full_l1,amp,0.155,0.030999999999999986,DeltaA_over_Aopt,0.99849626215967413
full_l1,amp,0.16,0.031999999999999987,DeltaA_over_Aopt,0.9983737163802815
full_l1,amp,0.16500000000000001,0.032999999999999988,DeltaA_over_Aopt,0.9982463426541528
full_l1,amp,0.17000000000000001,0.033999999999999989,DeltaA_over_Aopt,0.99811414228804196
full_l1,amp,0.17499999999999999,0.034999999999999983,DeltaA_over_Aopt,0.99797711664148969
full_l1,amp,0.17999999999999999,0.035999999999999983,DeltaA_over_Aopt,0.99783526714433524
full_l1,amp,0.185,0.036999999999999984,DeltaA_over_Aopt,0.99768859523644082
full_l1,amp,0.19,0.037999999999999985,DeltaA_over_Aopt,0.99753710242255644
full_l1,amp,0.19500000000000001,0.038999999999999986,DeltaA_over_Aopt,0.9973807902780587
full_l1,amp,0.20000000000000001,0.03999999999999998,DeltaA_over_Aopt,0.99721966038518928
full_l1,amp,0.20499999999999999,0.040999999999999981,DeltaA_over_Aopt,0.99705371438024804
full_l1,amp,0.20999999999999999,0.041999999999999982,DeltaA_over_Aopt,0.996882953971307
full_l1,amp,0.215,0.042999999999999983,DeltaA_over_Aopt,0.9967073808993383
full_l1,amp,0.22,0.043999999999999977,DeltaA_over_Aopt,0.99652699693146385
full_l1,amp,0.22500000000000001,0.044999999999999978,DeltaA_over_Aopt,0.99634180390782223
full_l1,amp,0.23000000000000001,0.045999999999999985,DeltaA_over_Aopt,0.99615180371892365
full_l1,amp,0.23499999999999999,0.046999999999999979,DeltaA_over_Aopt,0.99595699827508377
full_l1,amp,0.23999999999999999,0.04799999999999998,DeltaA_over_Aopt,0.99575738953800985
full_l1,amp,0.245,0.048999999999999974,DeltaA_over_Aopt,0.99555297954455602
full_l1,amp,0.25,0.049999999999999975,DeltaA_over_Aopt,0.99534377035674226
full_l1,amp,0.255,0.050999999999999983,DeltaA_over_Aopt,0.99512976407160547
full_l1,amp,0.26000000000000001,0.051999999999999977,DeltaA_over_Aopt,0.99491096285928005
full_l1,amp,0.26500000000000001,0.052999999999999978,DeltaA_over_Aopt,0.99468736893406073
full_l1,amp,0.27000000000000002,0.053999999999999979,DeltaA_over_Aopt,0.99445898451709869
full_l1,amp,0.27500000000000002,0.054999999999999979,DeltaA_over_Aopt,0.99422581191184689
full_l1,amp,0.28000000000000003,0.05599999999999998,DeltaA_over_Aopt,0.99398785347953655
full_l1,amp,0.28499999999999998,0.056999999999999967,DeltaA_over_Aopt,0.99374511159466006
full_l1,amp,0.28999999999999998,0.057999999999999968,DeltaA_over_Aopt,0.99349758867804983
full_l1,amp,0.29499999999999998,0.058999999999999969,DeltaA_over_Aopt,0.99324528722705552
full_l1,amp,0.29999999999999999,0.05999999999999997,DeltaA_over_Aopt,0.99298820978208613
full_l1,amp,0.30499999999999999,0.060999999999999971,DeltaA_over_Aopt,0.9927263588950398
full_l1,amp,0.31,0.061999999999999972,DeltaA_over_Aopt,0.99245973718656066
full_l1,amp,0.315,0.062999999999999973,DeltaA_over_Aopt,0.99218834733458505
full_l1,amp,0.32000000000000001,0.063999999999999974,DeltaA_over_Aopt,0.99191219205452141
full_l1,amp,0.32500000000000001,0.064999999999999974,DeltaA_over_Aopt,0.99163127409298757
full_l1,amp,0.33000000000000002,0.065999999999999975,DeltaA_over_Aopt,0.99134559624576513
full_l1,amp,0.33500000000000002,0.066999999999999976,DeltaA_over_Aopt,0.99105516137443916
full_l1,amp,0.34000000000000002,0.067999999999999977,DeltaA_over_Aopt,0.99075997238185198
full_l1,amp,0.34499999999999997,0.068999999999999964,DeltaA_over_Aopt,0.99046003218872081
full_l1,amp,0.34999999999999998,0.069999999999999965,DeltaA_over_Aopt,0.99015534378322811
full_l1,amp,0.35499999999999998,0.070999999999999966,DeltaA_over_Aopt,0.98984591024787694
full_l1,amp,0.35999999999999999,0.071999999999999967,DeltaA_over_Aopt,0.98953173461570032
full_l1,amp,0.36499999999999999,0.072999999999999968,DeltaA_over_Aopt,0.98921282001841948
full_l1,amp,0.37,0.073999999999999969,DeltaA_over_Aopt,0.98888916962136697
full_l1,amp,0.375,0.074999999999999969,DeltaA_over_Aopt,0.98856078667711766
full_l1,amp,0.38,0.07599999999999997,DeltaA_over_Aopt,0.98822767440879922
full_l1,amp,0.38500000000000001,0.076999999999999971,DeltaA_over_Aopt,0.98788983613470116
full_l1,amp,0.39000000000000001,0.077999999999999972,DeltaA_over_Aopt,0.98754727522418251
full_l1,amp,0.39500000000000002,0.078999999999999959,DeltaA_over_Aopt,0.9871999950630912
full_l1,amp,0.40000000000000002,0.07999999999999996,DeltaA_over_Aopt,0.98684799911056131
full_l1,amp,0.40500000000000003,0.080999999999999961,DeltaA_over_Aopt,0.9864912908324992
full_l1,amp,0.40999999999999998,0.081999999999999962,DeltaA_over_Aopt,0.98612987377613415
full_l1,amp,0.41499999999999998,0.082999999999999963,DeltaA_over_Aopt,0.98576375155171569
full_l1,amp,0.41999999999999998,0.083999999999999964,DeltaA_over_Aopt,0.98539292770752507
full_l1,amp,0.42499999999999999,0.084999999999999964,DeltaA_over_Aopt,0.98501740605733723
full_l1,amp,0.42999999999999999,0.085999999999999965,DeltaA_over_Aopt,0.98463719012524042
full_l1,amp,0.435,0.086999999999999966,DeltaA_over_Aopt,0.98425228385930519
full_l1,amp,0.44,0.087999999999999953,DeltaA_over_Aopt,0.98386269100444079
full_l1,amp,0.44500000000000001,0.088999999999999954,DeltaA_over_Aopt,0.98346841532880591
full_l1,amp,0.45000000000000001,0.089999999999999955,DeltaA_over_Aopt,0.98306946092638725
full_l1,amp,0.45500000000000002,0.090999999999999956,DeltaA_over_Aopt,0.98266583145753728
full_l1,amp,0.46000000000000002,0.091999999999999971,DeltaA_over_Aopt,0.98225753118754755
full_l1,amp,0.46500000000000002,0.092999999999999972,DeltaA_over_Aopt,0.98184456413001864
full_l1,amp,0.46999999999999997,0.093999999999999959,DeltaA_over_Aopt,0.98142693403000303
full_l1,amp,0.47499999999999998,0.094999999999999959,DeltaA_over_Aopt,0.98100464555670552
full_l1,amp,0.47999999999999998,0.09599999999999996,DeltaA_over_Aopt,0.98057770230519281
full_l1,amp,0.48499999999999999,0.096999999999999947,DeltaA_over_Aopt,0.98014610892590492
full_l1,amp,0.48999999999999999,0.097999999999999948,DeltaA_over_Aopt,0.97970986954437955
full_l1,amp,0.495,0.098999999999999949,DeltaA_over_Aopt,0.97926898835360865
full_l1,amp,0.5,0.09999999999999995,DeltaA_over_Aopt,0.97882346977829027
