seed,N_shots,total_shots,n_train,q_det,q_rec,center_jitter_u1,center_jitter_u2,center_jitter_u3,true_opt_u1,true_opt_u2,true_opt_u3,ell1,ell2,ell3,sigma_f,c,elapsed_seconds
682041,100000,11300000,112,0.99999863757894791,1,0,0,0,-0,-0,-0,0.63023525540908565,0.36839948144093582,1.5,1.0133071988742126,0.050000000000000031,505.55582690238953
184183,100000,11300000,112,0.99997529581911848,0.99999000000000005,0,0,0,-0,-0,-0,0.51808117164230427,0.29815440457377834,1.5,0.88683812847166787,0.050000000000000031,514.48594284057617
644045,100000,11300000,112,0.99998894272366123,0.99997999999999998,0,0,0,-0,-0,-0,0.63903502472402662,0.35165149213988911,1.5,1.0122602357162904,0.05000000000000103,514.58554100990295
631837,100000,11300000,112,0.99998370588465713,0.99999000000000005,0,0,0,-0,-0,-0,0.67552908410177714,0.37872867024078394,1.5,1.0158416961793739,0.050000000000000031,932.88694381713867
175307,100000,11300000,112,0.99998220268467553,0.99999000000000005,0,0,0,-0,-0,-0,0.64082259622476656,0.37284495967064918,1.5,1.0093853692362016,0.050000000000000031,518.49564003944397
709734,100000,11300000,112,0.99995440681882453,0.99995000000000001,0,0,0,-0,-0,-0,0.60524209101104065,0.35934046726092678,1.5,0.98639142741321884,0.56702035135668938,916.70559191703796
279125,100000,11300000,112,0.99995264635400516,0.99990999999999997,0,0,0,-0,-0,-0,0.53022865535713448,0.31280714269630655,1.5,0.76429192739780216,0.050000000000000031,894.89980006217957
965652,100000,11300000,112,0.99997446188007411,0.99995999999999996,0,0,0,-0,-0,-0,0.58559232754412116,0.37717130310770713,1.5,0.99148059733371208,0.050000000000000031,899.93932509422302
567906,100000,11300000,112,0.99998841522315884,1,0,0,0,-0,-0,-0,0.4865449352658105,0.35328951979035023,1.5,0.76575782299507522,0.050000000000000031,716.94689011573792
55163,100000,11300000,112,0.99999161865487907,1,0,0,0,-0,-0,-0,0.53967779132680305,0.34378080623778545,1.5,0.93774944525760995,0.050000000000000253,588.22529792785645
218892,100000,11300000,112,0.99998226636767662,0.99999000000000005,0,0,0,-0,-0,-0,0.62293890916338746,0.38963200104774626,1.5,0.97518102307557786,0.050000000000004957,560.36659598350525
419030,100000,11300000,112,0.99998683048002246,1,0,0,0,-0,-0,-0,0.58546645152431176,0.34498881566841216,1.5,0.9580527161026271,0.050000000000000204,910.28915619850159
795829,100000,11300000,112,0.99983101348888404,0.99975000000000003,0,0,0,-0,-0,-0,0.58090465612001818,0.31196209151445453,1.5,0.91611959493903639,0.050000000000000031,687.17417597770691
155832,100000,11300000,112,0.9999954177490763,1,0,0,0,-0,-0,-0,0.619155880219595,0.34301662393217119,1.5,1.0604589698986444,0.050000000000000031,518.49358201026917
273956,100000,11300000,112,0.99999385929858098,0.99999000000000005,0,0,0,-0,-0,-0,0.53231463024894254,0.33686075130224524,1.5,0.90402457274593384,0.050000000000000031,505.97134304046631
888571,100000,11300000,112,0.99987756058870925,0.99987999999999999,0,0,0,-0,-0,-0,0.56139494802976875,0.40454598430958627,1.5,1.018805448400036,0.35752530450725944,987.61789011955261
828743,100000,11300000,112,0.99984178631397536,0.99982000000000004,0,0,0,-0,-0,-0,0.57699475763969044,0.3577631016250859,1.5,0.9162988189892608,0.050000000000000364,511.09583902359009
228167,100000,11300000,112,0.99999248198249491,1,0,0,0,-0,-0,-0,0.58096286244456052,0.34666913624779333,1.5,1.0059394529410899,0.050000000000000031,900.76571893692017
656460,100000,11300000,112,0.99996106452578215,0.99997000000000003,0,0,0,-0,-0,-0,0.6309557622913522,0.36280569616555264,1.5,0.99193780205914206,0.050000000000000031,509.20025110244751
893076,100000,11300000,112,0.99996398279345422,0.99997000000000003,0,0,0,-0,-0,-0,0.53843412865839868,0.32256973228426822,1.5,0.73993604995215412,0.050000000000000738,504.44624018669128
503506,100000,11300000,112,0.9999822121239289,1,0,0,0,-0,-0,-0,0.60515753800903349,0.36909784356189329,1.5,1.0367378161716578,0.050000000000000051,521.55400395393372
245877,100000,11300000,112,0.99999304913457732,0.99999000000000005,0,0,0,-0,-0,-0,0.61306444116757497,0.35115868255965044,1.5,0.97025630481264802,0.050000000000000031,513.55445981025696
