seed,initial_seed,N_shots,iterations,stopped_early,restarts,restart_seeds,total_shots,n_train,q_det,q_rec,q_last,center_jitter_u1,center_jitter_u2,center_jitter_u3,true_opt_u1,true_opt_u2,true_opt_u3,ell1,ell2,ell3,sigma_f,c,elapsed_seconds
215846,215846,10000,100,false,0,,1130000,112,0.99947268093544739,0.99960000000000004,0.99880000000000002,0,0,0,-0,-0,-0,0.4751879426516587,0.30357233594045607,1.5,1.0372988748089278,0.57838789633944554,485.54680204391479
312561,312561,10000,100,false,0,,1130000,112,0.99957727539995556,0.99940000000000007,0.99700000000000011,0,0,0,-0,-0,-0,0.41943554278860029,0.27848757531905605,1.5,0.89591156076676326,0.3433398699805702,488.71274518966675
749598,749598,10000,100,false,0,,1130000,112,0.99998026526723882,1,0.99760000000000004,0,0,0,-0,-0,-0,0.4185599828662665,0.24017494116859964,1.5,0.78350253528812919,0.050000000000000031,486.72431707382202
631837,631837,10000,100,false,0,,1130000,112,0.99984333482641052,1,0.99640000000000006,0,0,0,-0,-0,-0,0.4948136166458188,0.30439281867277768,1.5,1.1361463001410608,0.5001455380329235,487.12799096107483
746550,746550,10000,100,false,0,,1130000,112,0.99971307369992346,0.99980000000000002,0.9887999999999999,0,0,0,-0,-0,-0,0.51242556397953842,0.28119845329133453,1.5,0.9540998933778928,0.40161437579243192,498.73957896232605
709734,709734,10000,100,false,0,,1130000,112,0.99993277032951688,0.99980000000000002,0.99619999999999997,0,0,0,-0,-0,-0,0.42504581510432016,0.326020603852261,1.5,0.95607875077963733,0.53959688233802972,483.78175592422485
181983,181983,10000,100,false,0,,1130000,112,0.99975105947567633,0.99920000000000009,0.99199999999999999,0,0,0,-0,-0,-0,0.53720394529436211,0.28959766578661972,1.5,1.0247317473120769,0.41303337883556951,468.01678395271301
279125,279125,10000,100,false,0,,1130000,112,0.99971888309920764,0.99920000000000009,0.99260000000000004,0,0,0,-0,-0,-0,0.5010421744545539,0.2852588279439438,1.5,1.163260736900035,0.30061181575634122,489.78914499282837
965652,965652,10000,100,false,0,,1130000,112,0.99886894666446713,0.99900000000000011,0.99480000000000002,0,0,0,-0,-0,-0,0.46305863595214153,0.30622253777502589,1.5,0.95612936402765369,0.62336416333075795,480.837886095047
419030,419030,10000,100,false,0,,1130000,112,0.99984298654227666,1,0.99340000000000006,0,0,0,-0,-0,-0,0.5055790474104207,0.29227701502462244,1.5,1.0372500853825599,0.60376128773895976,488.36945414543152
888571,888571,10000,100,false,0,,1130000,112,0.99997811435177841,1,0.99680000000000002,0,0,0,-0,-0,-0,0.44293265083651212,0.29868672125245288,1.5,0.96673303320999437,0.40608683185562378,495.37124109268188
567906,567906,10000,100,false,1,951849005,1250000,88,0.99975212680921755,0.99960000000000004,0.99039999999999995,0,0,0,-0,-0,-0,0.48775288835521774,0.2664985542790223,1.5,1.0198469845673801,0.23548382437520129,469.38455486297607
