iter,x_acq_u1,x_acq_u2,x_acq_u3,x_rec_u1,x_rec_u2,x_rec_u3,m_rec,s_rec,y_acq,y_check
103,-0.113538,-0.031637,-0.722488,-0.089059,-0.090251,-0.265008,0.012110,0.006882,0.747500,NaN
104,0.927516,-0.889983,0.770510,-0.086855,-0.105661,-0.448839,0.019377,0.007463,0.000000,NaN
105,-0.264542,0.285562,0.840869,-0.086917,-0.105961,-0.449068,0.019226,0.007434,0.000000,NaN
106,-0.553173,0.482003,-0.234726,-0.087181,-0.106199,-0.446104,0.019125,0.007416,0.000000,NaN
107,0.917288,-0.308856,-0.279510,-0.087291,-0.106187,-0.445320,0.018984,0.007391,0.000000,NaN
108,0.783237,-0.307773,-0.895975,-0.088057,-0.106182,-0.446811,0.018767,0.007350,0.000000,NaN
109,-0.886360,-0.199605,-0.248766,-0.089520,-0.106402,-0.440233,0.018533,0.007340,0.000000,NaN
110,0.960513,-0.160410,-0.519645,-0.089462,-0.106467,-0.440315,0.018375,0.007302,0.000000,NaN
111,-0.817317,-0.874384,-0.762968,-0.089607,-0.106520,-0.440816,0.018241,0.007273,0.000000,NaN
112,-0.761482,0.072462,0.566793,-0.089677,-0.106187,-0.442077,0.018142,0.007239,0.000000,NaN
113,-0.916338,-0.409622,-0.949018,-0.088038,-0.105738,-0.452319,0.017886,0.007167,0.000000,NaN
114,0.495713,0.043916,0.370091,-0.087708,-0.105594,-0.451128,0.017730,0.007138,0.000000,NaN
115,-0.807557,0.645326,0.311031,-0.087796,-0.105576,-0.461659,0.017473,0.007063,0.000000,NaN
116,0.057325,0.846142,0.194133,-0.087815,-0.105627,-0.461634,0.017351,0.007038,0.000000,NaN
117,-0.472947,0.726902,-0.423640,-0.087780,-0.105593,-0.461344,0.017240,0.007014,0.000000,NaN
118,0.702820,-0.567731,-0.698348,-0.087991,-0.106006,-0.461528,0.017123,0.006990,0.027500,NaN
119,0.277073,-0.876308,-0.116957,-0.087923,-0.104869,-0.462374,0.016971,0.006959,0.000000,NaN
120,0.530566,0.353085,-0.337537,-0.088031,-0.104739,-0.462046,0.016834,0.006933,0.000000,NaN
