# u1-u2 slice at u3=0.0  metric=q_varMS  grid=71
# axis_a=u1  axis_b=u2
u1,u2,q
-0.342857,0.428571,0.411136
-0.342857,0.457143,0.400537
-0.342857,0.485714,0.387084
-0.342857,0.514286,0.375082
-0.342857,0.542857,0.362513
-0.342857,0.571429,0.352986
-0.342857,0.600000,0.343118
-0.342857,0.628571,0.334511
-0.342857,0.657143,0.329996
-0.342857,0.685714,0.325083
-0.342857,0.714286,0.322917
-0.342857,0.742857,0.325064
-0.342857,0.771429,0.328722
-0.342857,0.800000,0.338478
-0.342857,0.828571,0.348054
-0.342857,0.857143,0.359034
-0.342857,0.885714,0.371483
-0.342857,0.914286,0.386848
-0.342857,0.942857,0.400998
-0.342857,0.971429,0.415049
-0.342857,1.000000,0.426271
-0.314286,-1.000000,0.503265
-0.314286,-0.971429,0.518311
-0.314286,-0.942857,0.540331
-0.314286,-0.914286,0.551110
-0.314286,-0.885714,0.542226
-0.314286,-0.857143,0.520394
-0.314286,-0.828571,0.496167
-0.314286,-0.800000,0.469485
-0.314286,-0.771429,0.433644
-0.314286,-0.742857,0.375400
-0.314286,-0.714286,0.302994
-0.314286,-0.685714,0.241871
-0.314286,-0.657143,0.213903
-0.314286,-0.628571,0.226536
-0.314286,-0.600000,0.258977
-0.314286,-0.571429,0.290182
-0.314286,-0.542857,0.308335
-0.314286,-0.514286,0.319975
-0.314286,-0.485714,0.337997
-0.314286,-0.457143,0.359785
-0.314286,-0.428571,0.383227
-0.314286,-0.400000,0.404041
-0.314286,-0.371429,0.426586
-0.314286,-0.342857,0.450815
-0.314286,-0.314286,0.484342
-0.314286,-0.285714,0.516918
-0.314286,-0.257143,0.552086
-0.314286,-0.228571,0.577884
-0.314286,-0.200000,0.579302
-0.314286,-0.171429,0.553766
-0.314286,-0.142857,0.494462
-0.314286,-0.114286,0.413936
-0.314286,-0.085714,0.322167
-0.314286,-0.057143,0.238870
-0.314286,-0.028571,0.179501
-0.314286,0.000000,0.146010
-0.314286,0.028571,0.138802
-0.314286,0.057143,0.153472
-0.314286,0.085714,0.178300
-0.314286,0.114286,0.210082
-0.314286,0.142857,0.244861
-0.314286,0.171429,0.278163
-0.314286,0.200000,0.308918
-0.314286,0.228571,0.336986
-0.314286,0.257143,0.360840
-0.314286,0.285714,0.378363
-0.314286,0.314286,0.390349
-0.314286,0.342857,0.396974
-0.314286,0.371429,0.398457
-0.314286,0.400000,0.395778
-0.314286,0.428571,0.388725
-0.314286,0.457143,0.378640
-0.314286,0.485714,0.369565
-0.314286,0.514286,0.357814
-0.314286,0.542857,0.345536
-0.314286,0.571429,0.335392
-0.314286,0.600000,0.326822
-0.314286,0.628571,0.317796
-0.314286,0.657143,0.311302
-0.314286,0.685714,0.306820
-0.314286,0.714286,0.306439
-0.314286,0.742857,0.306827
-0.314286,0.771429,0.311556
-0.314286,0.800000,0.318480
-0.314286,0.828571,0.328511
-0.314286,0.857143,0.340173
-0.314286,0.885714,0.353568
-0.314286,0.914286,0.368992
-0.314286,0.942857,0.382874
-0.314286,0.971429,0.397064
-0.314286,1.000000,0.408955
-0.285714,-1.000000,0.531195
-0.285714,-0.971429,0.554928
-0.285714,-0.942857,0.575310
-0.285714,-0.914286,0.582671
-0.285714,-0.885714,0.563910
-0.285714,-0.857143,0.525385
-0.285714,-0.828571,0.486301
-0.285714,-0.800000,0.445933
-0.285714,-0.771429,0.400469
-0.285714,-0.742857,0.341311
-0.285714,-0.714286,0.276145
-0.285714,-0.685714,0.225436
-0.285714,-0.657143,0.212232
-0.285714,-0.628571,0.234711
-0.285714,-0.600000,0.270040
-0.285714,-0.571429,0.300990
-0.285714,-0.542857,0.324871
-0.285714,-0.514286,0.343708
-0.285714,-0.485714,0.365289
-0.285714,-0.457143,0.394397
-0.285714,-0.428571,0.423216
-0.285714,-0.400000,0.452822
-0.285714,-0.371429,0.481083
-0.285714,-0.342857,0.513452
-0.285714,-0.314286,0.550397
-0.285714,-0.285714,0.585797
-0.285714,-0.257143,0.615855
-0.285714,-0.228571,0.630783
-0.285714,-0.200000,0.619009
-0.285714,-0.171429,0.577733
-0.285714,-0.142857,0.505244
-0.285714,-0.114286,0.410943
-0.285714,-0.085714,0.310370
-0.285714,-0.057143,0.224842
-0.285714,-0.028571,0.162152
-0.285714,0.000000,0.127570
-0.285714,0.028571,0.118847
-0.285714,0.057143,0.128470
-0.285714,0.085714,0.152110
-0.285714,0.114286,0.183171
-0.285714,0.142857,0.217793
-0.285714,0.171429,0.252763
-0.285714,0.200000,0.287164
-0.285714,0.228571,0.318388
-0.285714,0.257143,0.344594
-0.285714,0.285714,0.366589
-0.285714,0.314286,0.380716
-0.285714,0.342857,0.390620
-0.285714,0.371429,0.394237
-0.285714,0.400000,0.393414
-0.285714,0.428571,0.389212
-0.285714,0.457143,0.380913
-0.285714,0.485714,0.372156
-0.285714,0.514286,0.361515
-0.285714,0.542857,0.350417
-0.285714,0.571429,0.338436
-0.285714,0.600000,0.329663
-0.285714,0.628571,0.320726
-0.285714,0.657143,0.313489
-0.285714,0.685714,0.306894
-0.285714,0.714286,0.304615
-0.285714,0.742857,0.304279
-0.285714,0.771429,0.307608
-0.285714,0.800000,0.315974
-0.285714,0.828571,0.323383
-0.285714,0.857143,0.334657
-0.285714,0.885714,0.349315
-0.285714,0.914286,0.362951
-0.285714,0.942857,0.376968
-0.285714,0.971429,0.391647
-0.285714,1.000000,0.403349
-0.257143,-1.000000,0.533268
-0.257143,-0.971429,0.558544
-0.257143,-0.942857,0.582220
-0.257143,-0.914286,0.584440
-0.257143,-0.885714,0.558547
-0.257143,-0.857143,0.515237
-0.257143,-0.828571,0.467240
-0.257143,-0.800000,0.421733
-0.257143,-0.771429,0.374422
-0.257143,-0.742857,0.322235
-0.257143,-0.714286,0.269797
-0.257143,-0.685714,0.239394
-0.257143,-0.657143,0.239096
-0.257143,-0.628571,0.266877
-0.257143,-0.600000,0.304788
-0.257143,-0.571429,0.336430
-0.257143,-0.542857,0.359564
-0.257143,-0.514286,0.380730
-0.257143,-0.485714,0.404971
-0.257143,-0.457143,0.433529
-0.257143,-0.428571,0.465396
-0.257143,-0.400000,0.491056
-0.257143,-0.371429,0.524719
-0.257143,-0.342857,0.557560
-0.257143,-0.314286,0.591274
-0.257143,-0.285714,0.623051
-0.257143,-0.257143,0.642634
-0.257143,-0.228571,0.644216
-0.257143,-0.200000,0.620172
-0.257143,-0.171429,0.566823
-0.257143,-0.142857,0.486845
-0.257143,-0.114286,0.389387
-0.257143,-0.085714,0.292410
-0.257143,-0.057143,0.210931
-0.257143,-0.028571,0.152354
-0.257143,0.000000,0.120098
-0.257143,0.028571,0.115423
-0.257143,0.057143,0.127211
-0.257143,0.085714,0.152591
-0.257143,0.114286,0.185548
-0.257143,0.142857,0.222131
-0.257143,0.171429,0.259705
-0.257143,0.200000,0.296683
-0.257143,0.228571,0.329711
-0.257143,0.257143,0.358794
-0.257143,0.285714,0.382409
-0.257143,0.314286,0.400763
-0.257143,0.342857,0.411065
-0.257143,0.371429,0.416824
-0.257143,0.400000,0.416237
-0.257143,0.428571,0.413020
-0.257143,0.457143,0.405540
-0.257143,0.485714,0.395734
-0.257143,0.514286,0.386113
-0.257143,0.542857,0.375692
-0.257143,0.571429,0.364556
-0.257143,0.600000,0.353067
-0.257143,0.628571,0.340804
-0.257143,0.657143,0.333529
-0.257143,0.685714,0.327123
-0.257143,0.714286,0.323326
-0.257143,0.742857,0.321808
-0.257143,0.771429,0.325800
-0.257143,0.800000,0.330950
-0.257143,0.828571,0.338847
-0.257143,0.857143,0.348035
-0.257143,0.885714,0.361392
-0.257143,0.914286,0.374292
-0.257143,0.942857,0.388096
-0.257143,0.971429,0.402134
-0.257143,1.000000,0.413236
-0.228571,-1.000000,0.506442
-0.228571,-0.971429,0.535738
-0.228571,-0.942857,0.557349
-0.228571,-0.914286,0.559002
-0.228571,-0.885714,0.534593
-0.228571,-0.857143,0.492130
-0.228571,-0.828571,0.444164
-0.228571,-0.800000,0.398887
-0.228571,-0.771429,0.359954
-0.228571,-0.742857,0.320874
-0.228571,-0.714286,0.293133
-0.228571,-0.685714,0.279615
-0.228571,-0.657143,0.291601
-0.228571,-0.628571,0.319342
-0.228571,-0.600000,0.353357
-0.228571,-0.571429,0.379030
-0.228571,-0.542857,0.399662
-0.228571,-0.514286,0.418170
-0.228571,-0.485714,0.442245
-0.228571,-0.457143,0.466245
-0.228571,-0.428571,0.492107
-0.228571,-0.400000,0.515912
-0.228571,-0.371429,0.545529
-0.228571,-0.342857,0.575634
-0.228571,-0.314286,0.602810
-0.228571,-0.285714,0.624059
-0.228571,-0.257143,0.633949
-0.228571,-0.228571,0.627223
-0.228571,-0.200000,0.597037
-0.228571,-0.171429,0.537285
-0.228571,-0.142857,0.459719
-0.228571,-0.114286,0.369980
-0.228571,-0.085714,0.285765
-0.228571,-0.057143,0.218111
-0.228571,-0.028571,0.172617
-0.228571,0.000000,0.147841
-0.228571,0.028571,0.149376
-0.228571,0.057143,0.165202
-0.228571,0.085714,0.193395
-0.228571,0.114286,0.227414
-0.228571,0.142857,0.268017
-0.228571,0.171429,0.306500
-0.228571,0.200000,0.343645
-0.228571,0.228571,0.377857
-0.228571,0.257143,0.406755
-0.228571,0.285714,0.429737
-0.228571,0.314286,0.446828
-0.228571,0.342857,0.457022
-0.228571,0.371429,0.463033
-0.228571,0.400000,0.463186
-0.228571,0.428571,0.458279
-0.228571,0.457143,0.451557
-0.228571,0.485714,0.441486
-0.228571,0.514286,0.429730
-0.228571,0.542857,0.419847
-0.228571,0.571429,0.406843
-0.228571,0.600000,0.395388
-0.228571,0.628571,0.383609
-0.228571,0.657143,0.375019
-0.228571,0.685714,0.368764
-0.228571,0.714286,0.362742
-0.228571,0.742857,0.361428
-0.228571,0.771429,0.363138
-0.228571,0.800000,0.367371
-0.228571,0.828571,0.373676
-0.228571,0.857143,0.383383
-0.228571,0.885714,0.395440
-0.228571,0.914286,0.406097
-0.228571,0.942857,0.418731
-0.228571,0.971429,0.430253
-0.228571,1.000000,0.440858
-0.200000,-1.000000,0.463671
-0.200000,-0.971429,0.492851
-0.200000,-0.942857,0.511401
-0.200000,-0.914286,0.513753
-0.200000,-0.885714,0.494931
-0.200000,-0.857143,0.462222
-0.200000,-0.828571,0.422632
-0.200000,-0.800000,0.388211
-0.200000,-0.771429,0.360237
-0.200000,-0.742857,0.339373
-0.200000,-0.714286,0.329473
-0.200000,-0.685714,0.334519
-0.200000,-0.657143,0.349615
-0.200000,-0.628571,0.375870
-0.200000,-0.600000,0.402470
-0.200000,-0.571429,0.421298
-0.200000,-0.542857,0.438479
-0.200000,-0.514286,0.452038
-0.200000,-0.485714,0.467433
-0.200000,-0.457143,0.485820
-0.200000,-0.428571,0.504300
-0.200000,-0.400000,0.524776
-0.200000,-0.371429,0.545837
-0.200000,-0.342857,0.568116
-0.200000,-0.314286,0.588566
-0.200000,-0.285714,0.601801
-0.200000,-0.257143,0.605569
-0.200000,-0.228571,0.593539
-0.200000,-0.200000,0.560741
-0.200000,-0.171429,0.507327
-0.200000,-0.142857,0.445343
-0.200000,-0.114286,0.373414
-0.200000,-0.085714,0.312118
-0.200000,-0.057143,0.261198
-0.200000,-0.028571,0.231202
-0.200000,0.000000,0.221564
-0.200000,0.028571,0.230147
-0.200000,0.057143,0.250136
-0.200000,0.085714,0.280812
-0.200000,0.114286,0.316551
-0.200000,0.142857,0.354101
-0.200000,0.171429,0.392049
-0.200000,0.200000,0.426262
-0.200000,0.228571,0.455961
-0.200000,0.257143,0.481554
-0.200000,0.285714,0.501009
-0.200000,0.314286,0.515153
-0.200000,0.342857,0.522504
-0.200000,0.371429,0.526423
-0.200000,0.400000,0.525515
-0.200000,0.428571,0.520672
-0.200000,0.457143,0.511731
-0.200000,0.485714,0.502164
-0.200000,0.514286,0.491483
-0.200000,0.542857,0.478705
-0.200000,0.571429,0.466359
-0.200000,0.600000,0.453921
-0.200000,0.628571,0.442965
-0.200000,0.657143,0.433768
-0.200000,0.685714,0.426336
-0.200000,0.714286,0.422367
-0.200000,0.742857,0.421402
-0.200000,0.771429,0.421583
-0.200000,0.800000,0.424915
-0.200000,0.828571,0.431743
-0.200000,0.857143,0.437986
-0.200000,0.885714,0.446911
-0.200000,0.914286,0.457071
-0.200000,0.942857,0.467421
-0.200000,0.971429,0.475623
-0.200000,1.000000,0.484756
-0.171429,-1.000000,0.418383
-0.171429,-0.971429,0.441449
-0.171429,-0.942857,0.458846
-0.171429,-0.914286,0.465439
-0.171429,-0.885714,0.456652
-0.171429,-0.857143,0.434302
-0.171429,-0.828571,0.412508
-0.171429,-0.800000,0.389556
-0.171429,-0.771429,0.377257
-0.171429,-0.742857,0.372451
-0.171429,-0.714286,0.376293
-0.171429,-0.685714,0.387336
-0.171429,-0.657143,0.402844
-0.171429,-0.628571,0.422484
-0.171429,-0.600000,0.439969
-0.171429,-0.571429,0.450096
-0.171429,-0.542857,0.459828
-0.171429,-0.514286,0.467346
-0.171429,-0.485714,0.479380
-0.171429,-0.457143,0.489520
-0.171429,-0.428571,0.503427
-0.171429,-0.400000,0.516007
-0.171429,-0.371429,0.533092
-0.171429,-0.342857,0.546463
-0.171429,-0.314286,0.560447
-0.171429,-0.285714,0.569291
-0.171429,-0.257143,0.567309
-0.171429,-0.228571,0.556311
-0.171429,-0.200000,0.533658
-0.171429,-0.171429,0.496819
-0.171429,-0.142857,0.454099
-0.171429,-0.114286,0.410973
-0.171429,-0.085714,0.373859
-0.171429,-0.057143,0.348274
-0.171429,-0.028571,0.335653
-0.171429,0.000000,0.339754
-0.171429,0.028571,0.353370
-0.171429,0.057143,0.378084
-0.171429,0.085714,0.407542
-0.171429,0.114286,0.439453
-0.171429,0.142857,0.472324
-0.171429,0.171429,0.502021
-0.171429,0.200000,0.530576
-0.171429,0.228571,0.552389
-0.171429,0.257143,0.571118
-0.171429,0.285714,0.584793
-0.171429,0.314286,0.594838
-0.171429,0.342857,0.598002
-0.171429,0.371429,0.597949
-0.171429,0.400000,0.595409
-0.171429,0.428571,0.588428
-0.171429,0.457143,0.581308
-0.171429,0.485714,0.568949
-0.171429,0.514286,0.558834
-0.171429,0.542857,0.547961
-0.171429,0.571429,0.534472
-0.171429,0.600000,0.524532
-0.171429,0.628571,0.516169
-0.171429,0.657143,0.507389
-0.171429,0.685714,0.501219
-0.171429,0.714286,0.498389
-0.171429,0.742857,0.496710
-0.171429,0.771429,0.496793
-0.171429,0.800000,0.498397
-0.171429,0.828571,0.503575
-0.171429,0.857143,0.508674
-0.171429,0.885714,0.514291
-0.171429,0.914286,0.521300
-0.171429,0.942857,0.528268
-0.171429,0.971429,0.534684
-0.171429,1.000000,0.540892
-0.142857,-1.000000,0.380805
-0.142857,-0.971429,0.395715
-0.142857,-0.942857,0.410710
-0.142857,-0.914286,0.421418
-0.142857,-0.885714,0.422374
-0.142857,-0.857143,0.418291
-0.142857,-0.828571,0.408881
-0.142857,-0.800000,0.403921
-0.142857,-0.771429,0.402993
-0.142857,-0.742857,0.407226
-0.142857,-0.714286,0.417729
-0.142857,-0.685714,0.428539
-0.142857,-0.657143,0.439322
-0.142857,-0.628571,0.449586
-0.142857,-0.600000,0.455872
-0.142857,-0.571429,0.458796
-0.142857,-0.542857,0.463719
-0.142857,-0.514286,0.467631
-0.142857,-0.485714,0.475021
-0.142857,-0.457143,0.481260
-0.142857,-0.428571,0.488127
-0.142857,-0.400000,0.497014
-0.142857,-0.371429,0.508029
-0.142857,-0.342857,0.516939
-0.142857,-0.314286,0.525133
-0.142857,-0.285714,0.533052
-0.142857,-0.257143,0.535842
-0.142857,-0.228571,0.532148
-0.142857,-0.200000,0.525355
-0.142857,-0.171429,0.509966
-0.142857,-0.142857,0.494850
-0.142857,-0.114286,0.480273
-0.142857,-0.085714,0.472947
-0.142857,-0.057143,0.468225
-0.142857,-0.028571,0.475977
-0.142857,0.000000,0.489003
-0.142857,0.028571,0.507569
-0.142857,0.057143,0.530399
-0.142857,0.085714,0.555685
-0.142857,0.114286,0.578426
-0.142857,0.142857,0.602325
-0.142857,0.171429,0.621545
-0.142857,0.200000,0.638902
-0.142857,0.228571,0.651704
-0.142857,0.257143,0.660455
-0.142857,0.285714,0.667425
-0.142857,0.314286,0.670405
-0.142857,0.342857,0.670201
-0.142857,0.371429,0.668523
-0.142857,0.400000,0.662729
-0.142857,0.428571,0.655895
-0.142857,0.457143,0.648170
-0.142857,0.485714,0.638327
-0.142857,0.514286,0.628778
-0.142857,0.542857,0.619148
-0.142857,0.571429,0.609286
-0.142857,0.600000,0.601708
-0.142857,0.628571,0.594241
-0.142857,0.657143,0.587722
-0.142857,0.685714,0.584854
-0.142857,0.714286,0.582937
-0.142857,0.742857,0.581750
-0.142857,0.771429,0.581862
-0.142857,0.800000,0.583217
-0.142857,0.828571,0.584907
-0.142857,0.857143,0.587048
-0.142857,0.885714,0.590703
-0.142857,0.914286,0.593349
-0.142857,0.942857,0.596161
-0.142857,0.971429,0.598928
-0.142857,1.000000,0.601540
-0.114286,-1.000000,0.357005
-0.114286,-0.971429,0.367876
-0.114286,-0.942857,0.377642
-0.114286,-0.914286,0.391038
-0.114286,-0.885714,0.401282
-0.114286,-0.857143,0.410495
-0.114286,-0.828571,0.419646
-0.114286,-0.800000,0.425416
-0.114286,-0.771429,0.430808
-0.114286,-0.742857,0.437522
-0.114286,-0.714286,0.441982
-0.114286,-0.685714,0.447889
-0.114286,-0.657143,0.450194
-0.114286,-0.628571,0.450715
-0.114286,-0.600000,0.451319
-0.114286,-0.571429,0.452839
-0.114286,-0.542857,0.455225
-0.114286,-0.514286,0.455482
-0.114286,-0.485714,0.459043
-0.114286,-0.457143,0.463984
-0.114286,-0.428571,0.467384
-0.114286,-0.400000,0.472566
-0.114286,-0.371429,0.479376
-0.114286,-0.342857,0.487625
-0.114286,-0.314286,0.494753
-0.114286,-0.285714,0.503210
-0.114286,-0.257143,0.512595
-0.114286,-0.228571,0.521899
-0.114286,-0.200000,0.533394
-0.114286,-0.171429,0.543021
-0.114286,-0.142857,0.556807
-0.114286,-0.114286,0.572760
-0.114286,-0.085714,0.589916
-0.114286,-0.057143,0.607822
-0.114286,-0.028571,0.628031
-0.114286,0.000000,0.648961
-0.114286,0.028571,0.668580
-0.114286,0.057143,0.685758
-0.114286,0.085714,0.701234
-0.114286,0.114286,0.713044
-0.114286,0.142857,0.722324
-0.114286,0.171429,0.729324
-0.114286,0.200000,0.733688
-0.114286,0.228571,0.736370
-0.114286,0.257143,0.736703
-0.114286,0.285714,0.735752
-0.114286,0.314286,0.733462
-0.114286,0.342857,0.730003
-0.114286,0.371429,0.724964
-0.114286,0.400000,0.719844
-0.114286,0.428571,0.713966
-0.114286,0.457143,0.706855
-0.114286,0.485714,0.700795
-0.114286,0.514286,0.693441
-0.114286,0.542857,0.687275
-0.114286,0.571429,0.681841
-0.114286,0.600000,0.676861
-0.114286,0.628571,0.672623
-0.114286,0.657143,0.671210
-0.114286,0.685714,0.667879
-0.114286,0.714286,0.667701
-0.114286,0.742857,0.666705
-0.114286,0.771429,0.666085
-0.114286,0.800000,0.666387
-0.114286,0.828571,0.665692
-0.114286,0.857143,0.664810
-0.114286,0.885714,0.663977
-0.114286,0.914286,0.662864
-0.114286,0.942857,0.661853
-0.114286,0.971429,0.661173
-0.114286,1.000000,0.659931
-0.085714,-1.000000,0.347701
-0.085714,-0.971429,0.357166
-0.085714,-0.942857,0.364634
-0.085714,-0.914286,0.377086
-0.085714,-0.885714,0.396036
-0.085714,-0.857143,0.414302
-0.085714,-0.828571,0.433827
-0.085714,-0.800000,0.449553
-0.085714,-0.771429,0.456079
-0.085714,-0.742857,0.456328
-0.085714,-0.714286,0.450584
-0.085714,-0.685714,0.443207
-0.085714,-0.657143,0.438298
-0.085714,-0.628571,0.435111
-0.085714,-0.600000,0.434961
-0.085714,-0.571429,0.434125
-0.085714,-0.542857,0.433331
-0.085714,-0.514286,0.435690
-0.085714,-0.485714,0.435903
-0.085714,-0.457143,0.439949
-0.085714,-0.428571,0.441517
-0.085714,-0.400000,0.445465
-0.085714,-0.371429,0.450009
-0.085714,-0.342857,0.455674
-0.085714,-0.314286,0.463553
-0.085714,-0.285714,0.477950
-0.085714,-0.257143,0.497907
-0.085714,-0.228571,0.521386
-0.085714,-0.200000,0.551453
-0.085714,-0.171429,0.588889
-0.085714,-0.142857,0.628100
-0.085714,-0.114286,0.668055
-0.085714,-0.085714,0.707715
-0.085714,-0.057143,0.742471
-0.085714,-0.028571,0.772920
-0.085714,0.000000,0.795367
-0.085714,0.028571,0.810347
-0.085714,0.057143,0.820177
-0.085714,0.085714,0.821993
-0.085714,0.114286,0.820441
-0.085714,0.142857,0.816447
-0.085714,0.171429,0.810043
-0.085714,0.200000,0.802522
-0.085714,0.228571,0.795428
-0.085714,0.257143,0.787798
-0.085714,0.285714,0.781873
-0.085714,0.314286,0.775784
-0.085714,0.342857,0.769515
-0.085714,0.371429,0.765043
-0.085714,0.400000,0.760362
-0.085714,0.428571,0.755934
-0.085714,0.457143,0.752858
-0.085714,0.485714,0.748812
-0.085714,0.514286,0.747051
-0.085714,0.542857,0.745271
-0.085714,0.571429,0.744412
-0.085714,0.600000,0.743982
-0.085714,0.628571,0.743792
-0.085714,0.657143,0.744806
-0.085714,0.685714,0.745218
-0.085714,0.714286,0.745599
-0.085714,0.742857,0.745943
-0.085714,0.771429,0.744074
-0.085714,0.800000,0.741590
-0.085714,0.828571,0.738459
-0.085714,0.857143,0.734334
-0.085714,0.885714,0.730162
-0.085714,0.914286,0.724118
-0.085714,0.942857,0.719378
-0.085714,0.971429,0.714378
-0.085714,1.000000,0.709643
-0.057143,-1.000000,0.353665
-0.057143,-0.971429,0.358687
-0.057143,-0.942857,0.364667
-0.057143,-0.914286,0.374338
-0.057143,-0.885714,0.392699
-0.057143,-0.857143,0.419734
-0.057143,-0.828571,0.448549
-0.057143,-0.800000,0.468075
-0.057143,-0.771429,0.472261
-0.057143,-0.742857,0.459151
-0.057143,-0.714286,0.440621
-0.057143,-0.685714,0.424114
-0.057143,-0.657143,0.413842
-0.057143,-0.628571,0.412726
-0.057143,-0.600000,0.411847
-0.057143,-0.571429,0.412132
-0.057143,-0.542857,0.412251
-0.057143,-0.514286,0.411986
-0.057143,-0.485714,0.415096
-0.057143,-0.457143,0.414938
-0.057143,-0.428571,0.416732
-0.057143,-0.400000,0.418080
-0.057143,-0.371429,0.421005
-0.057143,-0.342857,0.428000
-0.057143,-0.314286,0.439945
-0.057143,-0.285714,0.456997
-0.057143,-0.257143,0.485525
-0.057143,-0.228571,0.522966
-0.057143,-0.200000,0.570820
-0.057143,-0.171429,0.627237
-0.057143,-0.142857,0.688990
-0.057143,-0.114286,0.750935
-0.057143,-0.085714,0.806310
-0.057143,-0.057143,0.853592
-0.057143,-0.028571,0.887826
-0.057143,0.000000,0.909390
-0.057143,0.028571,0.917753
-0.057143,0.057143,0.915209
-0.057143,0.085714,0.905195
-0.057143,0.114286,0.889721
-0.057143,0.142857,0.873017
-0.057143,0.171429,0.854856
-0.057143,0.200000,0.838408
-0.057143,0.228571,0.823835
-0.057143,0.257143,0.811344
-0.057143,0.285714,0.801657
-0.057143,0.314286,0.794315
-0.057143,0.342857,0.788411
-0.057143,0.371429,0.785485
-0.057143,0.400000,0.782676
-0.057143,0.428571,0.781861
-0.057143,0.457143,0.782847
-0.057143,0.485714,0.784343
-0.057143,0.514286,0.787021
-0.057143,0.542857,0.789037
-0.057143,0.571429,0.792649
-0.057143,0.600000,0.797175
-0.057143,0.628571,0.800735
-0.057143,0.657143,0.805163
-0.057143,0.685714,0.807694
-0.057143,0.714286,0.808669
-0.057143,0.742857,0.808036
-0.057143,0.771429,0.805093
-0.057143,0.800000,0.801115
-0.057143,0.828571,0.795076
-0.057143,0.857143,0.786704
-0.057143,0.885714,0.778310
-0.057143,0.914286,0.769690
-0.057143,0.942857,0.760215
-0.057143,0.971429,0.752133
-0.057143,1.000000,0.744762
-0.028571,-1.000000,0.364782
-0.028571,-0.971429,0.364381
-0.028571,-0.942857,0.366134
-0.028571,-0.914286,0.372271
-0.028571,-0.885714,0.391884
-0.028571,-0.857143,0.421642
-0.028571,-0.828571,0.459254
-0.028571,-0.800000,0.481229
-0.028571,-0.771429,0.477588
-0.028571,-0.742857,0.452563
-0.028571,-0.714286,0.420401
-0.028571,-0.685714,0.398199
-0.028571,-0.657143,0.389504
-0.028571,-0.628571,0.390121
-0.028571,-0.600000,0.393441
-0.028571,-0.571429,0.393410
-0.028571,-0.542857,0.392015
-0.028571,-0.514286,0.393945
-0.028571,-0.485714,0.393342
-0.028571,-0.457143,0.393751
-0.028571,-0.428571,0.395117
-0.028571,-0.400000,0.394676
-0.028571,-0.371429,0.396425
-0.028571,-0.342857,0.402549
-0.028571,-0.314286,0.415619
-0.028571,-0.285714,0.437138
-0.028571,-0.257143,0.471309
-0.028571,-0.228571,0.521322
-0.028571,-0.200000,0.581932
-0.028571,-0.171429,0.653121
-0.028571,-0.142857,0.731267
-0.028571,-0.114286,0.806225
-0.028571,-0.085714,0.872682
-0.028571,-0.057143,0.926581
-0.028571,-0.028571,0.962014
-0.028571,0.000000,0.977977
-0.028571,0.028571,0.977388
-0.028571,0.057143,0.964307
-0.028571,0.085714,0.942313
-0.028571,0.114286,0.915590
-0.028571,0.142857,0.888792
-0.028571,0.171429,0.863994
-0.028571,0.200000,0.840037
-0.028571,0.228571,0.822618
-0.028571,0.257143,0.808104
-0.028571,0.285714,0.796768
-0.028571,0.314286,0.790640
-0.028571,0.342857,0.786721
-0.028571,0.371429,0.785224
-0.028571,0.400000,0.785974
-0.028571,0.428571,0.788915
-0.028571,0.457143,0.796064
-0.028571,0.485714,0.800213
-0.028571,0.514286,0.806516
-0.028571,0.542857,0.815226
-0.028571,0.571429,0.824193
-0.028571,0.600000,0.832961
-0.028571,0.628571,0.839458
-0.028571,0.657143,0.844778
-0.028571,0.685714,0.847703
-0.028571,0.714286,0.849400
-0.028571,0.742857,0.848788
-0.028571,0.771429,0.844700
-0.028571,0.800000,0.838221
-0.028571,0.828571,0.828556
-0.028571,0.857143,0.818044
-0.028571,0.885714,0.806391
-0.028571,0.914286,0.793857
-0.028571,0.942857,0.781106
-0.028571,0.971429,0.770813
-0.028571,1.000000,0.760860
0.000000,-1.000000,0.368279
0.000000,-0.971429,0.363096
0.000000,-0.942857,0.359018
0.000000,-0.914286,0.361909
0.000000,-0.885714,0.381819
0.000000,-0.857143,0.420860
0.000000,-0.828571,0.464071
0.000000,-0.800000,0.486533
0.000000,-0.771429,0.475342
0.000000,-0.742857,0.438453
0.000000,-0.714286,0.400249
0.000000,-0.685714,0.374105
0.000000,-0.657143,0.369471
0.000000,-0.628571,0.375487
0.000000,-0.600000,0.381402
0.000000,-0.571429,0.383478
0.000000,-0.542857,0.381068
0.000000,-0.514286,0.379651
0.000000,-0.485714,0.379201
0.000000,-0.457143,0.377910
0.000000,-0.428571,0.376583
0.000000,-0.400000,0.374715
0.000000,-0.371429,0.377680
0.000000,-0.342857,0.381987
0.000000,-0.314286,0.396151
0.000000,-0.285714,0.419753
0.000000,-0.257143,0.457010
0.000000,-0.228571,0.509242
0.000000,-0.200000,0.576768
0.000000,-0.171429,0.659238
0.000000,-0.142857,0.745596
0.000000,-0.114286,0.830725
0.000000,-0.085714,0.903588
0.000000,-0.057143,0.957998
0.000000,-0.028571,0.990419
0.000000,0.000000,0.999886
0.000000,0.028571,0.990381
0.000000,0.057143,0.967405
0.000000,0.085714,0.936186
0.000000,0.114286,0.901938
0.000000,0.142857,0.869775
0.000000,0.171429,0.839592
0.000000,0.200000,0.815704
0.000000,0.228571,0.795718
0.000000,0.257143,0.782533
0.000000,0.285714,0.772410
