# u2-u3 slice at u1=0.0  metric=q_varMS  grid=71
# axis_a=u2  axis_b=u3
u2,u3,q
-0.685714,0.714286,0.370045
-0.685714,0.742857,0.370288
-0.685714,0.771429,0.368729
-0.685714,0.800000,0.369020
-0.685714,0.828571,0.370110
-0.685714,0.857143,0.369753
-0.685714,0.885714,0.369244
-0.685714,0.914286,0.371269
-0.685714,0.942857,0.370215
-0.685714,0.971429,0.370071
-0.685714,1.000000,0.369445
-0.657143,-1.000000,0.382996
-0.657143,-0.971429,0.381751
-0.657143,-0.942857,0.381918
-0.657143,-0.914286,0.381658
-0.657143,-0.885714,0.382441
-0.657143,-0.857143,0.381820
-0.657143,-0.828571,0.378321
-0.657143,-0.800000,0.379033
-0.657143,-0.771429,0.380394
-0.657143,-0.742857,0.381076
-0.657143,-0.714286,0.379650
-0.657143,-0.685714,0.378061
-0.657143,-0.657143,0.378017
-0.657143,-0.628571,0.376528
-0.657143,-0.600000,0.377270
-0.657143,-0.571429,0.376720
-0.657143,-0.542857,0.376602
-0.657143,-0.514286,0.375707
-0.657143,-0.485714,0.375653
-0.657143,-0.457143,0.375798
-0.657143,-0.428571,0.375721
-0.657143,-0.400000,0.375024
-0.657143,-0.371429,0.374124
-0.657143,-0.342857,0.373874
-0.657143,-0.314286,0.372908
-0.657143,-0.285714,0.372856
-0.657143,-0.257143,0.373199
-0.657143,-0.228571,0.372814
-0.657143,-0.200000,0.373286
-0.657143,-0.171429,0.371671
-0.657143,-0.142857,0.372321
-0.657143,-0.114286,0.372185
-0.657143,-0.085714,0.370421
-0.657143,-0.057143,0.370605
-0.657143,-0.028571,0.370464
-0.657143,0.000000,0.370316
-0.657143,0.028571,0.369210
-0.657143,0.057143,0.369009
-0.657143,0.085714,0.368280
-0.657143,0.114286,0.369612
-0.657143,0.142857,0.369808
-0.657143,0.171429,0.369220
-0.657143,0.200000,0.367887
-0.657143,0.228571,0.368820
-0.657143,0.257143,0.368281
-0.657143,0.285714,0.367634
-0.657143,0.314286,0.368353
-0.657143,0.342857,0.368348
-0.657143,0.371429,0.366708
-0.657143,0.400000,0.367552
-0.657143,0.428571,0.367645
-0.657143,0.457143,0.367515
-0.657143,0.485714,0.366321
-0.657143,0.514286,0.367250
-0.657143,0.542857,0.367364
-0.657143,0.571429,0.366702
-0.657143,0.600000,0.367068
-0.657143,0.628571,0.367692
-0.657143,0.657143,0.367624
-0.657143,0.685714,0.365664
-0.657143,0.714286,0.367013
-0.657143,0.742857,0.367174
-0.657143,0.771429,0.366496
-0.657143,0.800000,0.365129
-0.657143,0.828571,0.365532
-0.657143,0.857143,0.365586
-0.657143,0.885714,0.366383
-0.657143,0.914286,0.364841
-0.657143,0.942857,0.364869
-0.657143,0.971429,0.365648
-0.657143,1.000000,0.365378
-0.628571,-1.000000,0.386493
-0.628571,-0.971429,0.387111
-0.628571,-0.942857,0.386801
-0.628571,-0.914286,0.385864
-0.628571,-0.885714,0.385677
-0.628571,-0.857143,0.385966
-0.628571,-0.828571,0.385630
-0.628571,-0.800000,0.385462
-0.628571,-0.771429,0.384126
-0.628571,-0.742857,0.384655
-0.628571,-0.714286,0.383917
-0.628571,-0.685714,0.384279
-0.628571,-0.657143,0.383885
-0.628571,-0.628571,0.382124
-0.628571,-0.600000,0.383771
-0.628571,-0.571429,0.381220
-0.628571,-0.542857,0.381467
-0.628571,-0.514286,0.380134
-0.628571,-0.485714,0.379975
-0.628571,-0.457143,0.380495
-0.628571,-0.428571,0.380886
-0.628571,-0.400000,0.378807
-0.628571,-0.371429,0.378313
-0.628571,-0.342857,0.377858
-0.628571,-0.314286,0.378353
-0.628571,-0.285714,0.378765
-0.628571,-0.257143,0.377345
-0.628571,-0.228571,0.378968
-0.628571,-0.200000,0.378650
-0.628571,-0.171429,0.377629
-0.628571,-0.142857,0.377252
-0.628571,-0.114286,0.376753
-0.628571,-0.085714,0.376485
-0.628571,-0.057143,0.376986
-0.628571,-0.028571,0.377008
-0.628571,0.000000,0.375964
-0.628571,0.028571,0.375790
-0.628571,0.057143,0.375739
-0.628571,0.085714,0.376039
-0.628571,0.114286,0.376070
-0.628571,0.142857,0.374898
-0.628571,0.171429,0.374930
-0.628571,0.200000,0.374289
-0.628571,0.228571,0.374123
-0.628571,0.257143,0.375406
-0.628571,0.285714,0.374249
-0.628571,0.314286,0.374074
-0.628571,0.342857,0.374483
-0.628571,0.371429,0.374996
-0.628571,0.400000,0.374888
-0.628571,0.428571,0.374800
-0.628571,0.457143,0.373383
-0.628571,0.485714,0.372846
-0.628571,0.514286,0.373226
-0.628571,0.542857,0.373820
-0.628571,0.571429,0.373156
-0.628571,0.600000,0.373102
-0.628571,0.628571,0.373801
-0.628571,0.657143,0.371646
-0.628571,0.685714,0.372961
-0.628571,0.714286,0.373872
-0.628571,0.742857,0.372966
-0.628571,0.771429,0.372858
-0.628571,0.800000,0.373434
-0.628571,0.828571,0.371738
-0.628571,0.857143,0.371208
-0.628571,0.885714,0.373947
-0.628571,0.914286,0.372799
-0.628571,0.942857,0.372966
-0.628571,0.971429,0.372853
-0.628571,1.000000,0.372963
-0.600000,-1.000000,0.394440
-0.600000,-0.971429,0.392805
-0.600000,-0.942857,0.393102
-0.600000,-0.914286,0.391687
-0.600000,-0.885714,0.391874
-0.600000,-0.857143,0.391516
-0.600000,-0.828571,0.389355
-0.600000,-0.800000,0.390525
-0.600000,-0.771429,0.390411
-0.600000,-0.742857,0.389193
-0.600000,-0.714286,0.387953
-0.600000,-0.685714,0.389609
-0.600000,-0.657143,0.389749
-0.600000,-0.628571,0.387095
-0.600000,-0.600000,0.387864
-0.600000,-0.571429,0.386817
-0.600000,-0.542857,0.385819
-0.600000,-0.514286,0.386358
-0.600000,-0.485714,0.386558
-0.600000,-0.457143,0.387431
-0.600000,-0.428571,0.384180
-0.600000,-0.400000,0.385427
-0.600000,-0.371429,0.384750
-0.600000,-0.342857,0.384375
-0.600000,-0.314286,0.383252
-0.600000,-0.285714,0.385525
-0.600000,-0.257143,0.383487
-0.600000,-0.228571,0.384155
-0.600000,-0.200000,0.384313
-0.600000,-0.171429,0.381706
-0.600000,-0.142857,0.381784
-0.600000,-0.114286,0.382060
-0.600000,-0.085714,0.381507
-0.600000,-0.057143,0.381246
-0.600000,-0.028571,0.379365
-0.600000,0.000000,0.380682
-0.600000,0.028571,0.382220
-0.600000,0.057143,0.382342
-0.600000,0.085714,0.380785
-0.600000,0.114286,0.379492
-0.600000,0.142857,0.379102
-0.600000,0.171429,0.380921
-0.600000,0.200000,0.380277
-0.600000,0.228571,0.379572
-0.600000,0.257143,0.380500
-0.600000,0.285714,0.380185
-0.600000,0.314286,0.379809
-0.600000,0.342857,0.378881
-0.600000,0.371429,0.378764
-0.600000,0.400000,0.379334
-0.600000,0.428571,0.379002
-0.600000,0.457143,0.379916
-0.600000,0.485714,0.379037
-0.600000,0.514286,0.378658
-0.600000,0.542857,0.376783
-0.600000,0.571429,0.377028
-0.600000,0.600000,0.378577
-0.600000,0.628571,0.377953
-0.600000,0.657143,0.378384
-0.600000,0.685714,0.378592
-0.600000,0.714286,0.377855
-0.600000,0.742857,0.377612
-0.600000,0.771429,0.377783
-0.600000,0.800000,0.376533
-0.600000,0.828571,0.377704
-0.600000,0.857143,0.376023
-0.600000,0.885714,0.377085
-0.600000,0.914286,0.376786
-0.600000,0.942857,0.375432
-0.600000,0.971429,0.376888
-0.600000,1.000000,0.378398
-0.571429,-1.000000,0.397048
-0.571429,-0.971429,0.397728
-0.571429,-0.942857,0.397649
-0.571429,-0.914286,0.396392
-0.571429,-0.885714,0.396027
-0.571429,-0.857143,0.394246
-0.571429,-0.828571,0.395783
-0.571429,-0.800000,0.394595
-0.571429,-0.771429,0.394419
-0.571429,-0.742857,0.392628
-0.571429,-0.714286,0.392744
-0.571429,-0.685714,0.392632
-0.571429,-0.657143,0.390077
-0.571429,-0.628571,0.390911
-0.571429,-0.600000,0.389698
-0.571429,-0.571429,0.388900
-0.571429,-0.542857,0.388187
-0.571429,-0.514286,0.388430
-0.571429,-0.485714,0.387411
-0.571429,-0.457143,0.387390
-0.571429,-0.428571,0.387847
-0.571429,-0.400000,0.387814
-0.571429,-0.371429,0.386905
-0.571429,-0.342857,0.385813
-0.571429,-0.314286,0.385274
-0.571429,-0.285714,0.386235
-0.571429,-0.257143,0.386574
-0.571429,-0.228571,0.383997
-0.571429,-0.200000,0.384843
-0.571429,-0.171429,0.382760
-0.571429,-0.142857,0.383414
-0.571429,-0.114286,0.383444
-0.571429,-0.085714,0.384342
-0.571429,-0.057143,0.381560
-0.571429,-0.028571,0.383163
-0.571429,0.000000,0.382988
-0.571429,0.028571,0.383045
-0.571429,0.057143,0.382174
-0.571429,0.085714,0.380812
-0.571429,0.114286,0.381693
-0.571429,0.142857,0.380090
-0.571429,0.171429,0.380705
-0.571429,0.200000,0.379212
-0.571429,0.228571,0.380585
-0.571429,0.257143,0.380869
-0.571429,0.285714,0.378940
-0.571429,0.314286,0.381024
-0.571429,0.342857,0.379488
-0.571429,0.371429,0.377975
-0.571429,0.400000,0.378308
-0.571429,0.428571,0.379718
-0.571429,0.457143,0.378147
-0.571429,0.485714,0.377967
-0.571429,0.514286,0.379446
-0.571429,0.542857,0.378450
-0.571429,0.571429,0.377636
-0.571429,0.600000,0.378698
-0.571429,0.628571,0.377996
-0.571429,0.657143,0.379074
-0.571429,0.685714,0.378159
-0.571429,0.714286,0.377328
-0.571429,0.742857,0.375882
-0.571429,0.771429,0.376746
-0.571429,0.800000,0.376705
-0.571429,0.828571,0.375411
-0.571429,0.857143,0.376754
-0.571429,0.885714,0.374836
-0.571429,0.914286,0.374490
-0.571429,0.942857,0.376362
-0.571429,0.971429,0.375736
-0.571429,1.000000,0.374975
-0.542857,-1.000000,0.400751
-0.542857,-0.971429,0.398228
-0.542857,-0.942857,0.400279
-0.542857,-0.914286,0.398110
-0.542857,-0.885714,0.398502
-0.542857,-0.857143,0.396138
-0.542857,-0.828571,0.395536
-0.542857,-0.800000,0.394794
-0.542857,-0.771429,0.395749
-0.542857,-0.742857,0.394567
-0.542857,-0.714286,0.393854
-0.542857,-0.685714,0.392877
-0.542857,-0.657143,0.392661
-0.542857,-0.628571,0.391644
-0.542857,-0.600000,0.390170
-0.542857,-0.571429,0.390344
-0.542857,-0.542857,0.390779
-0.542857,-0.514286,0.389296
-0.542857,-0.485714,0.388816
-0.542857,-0.457143,0.388925
-0.542857,-0.428571,0.387578
-0.542857,-0.400000,0.386939
-0.542857,-0.371429,0.386517
-0.542857,-0.342857,0.385905
-0.542857,-0.314286,0.385512
-0.542857,-0.285714,0.385519
-0.542857,-0.257143,0.383375
-0.542857,-0.228571,0.384378
-0.542857,-0.200000,0.384122
-0.542857,-0.171429,0.383449
-0.542857,-0.142857,0.381599
-0.542857,-0.114286,0.382991
-0.542857,-0.085714,0.381109
-0.542857,-0.057143,0.381371
-0.542857,-0.028571,0.381176
-0.542857,0.000000,0.381394
-0.542857,0.028571,0.381487
-0.542857,0.057143,0.380227
-0.542857,0.085714,0.380154
-0.542857,0.114286,0.380003
-0.542857,0.142857,0.378314
-0.542857,0.171429,0.378661
-0.542857,0.200000,0.377136
-0.542857,0.228571,0.376714
-0.542857,0.257143,0.377072
-0.542857,0.285714,0.377404
-0.542857,0.314286,0.378172
-0.542857,0.342857,0.377110
-0.542857,0.371429,0.374993
-0.542857,0.400000,0.376855
-0.542857,0.428571,0.375804
-0.542857,0.457143,0.375319
-0.542857,0.485714,0.376917
-0.542857,0.514286,0.375564
-0.542857,0.542857,0.373359
-0.542857,0.571429,0.375827
-0.542857,0.600000,0.373884
-0.542857,0.628571,0.372762
-0.542857,0.657143,0.374854
-0.542857,0.685714,0.374481
-0.542857,0.714286,0.373864
-0.542857,0.742857,0.373840
-0.542857,0.771429,0.373972
-0.542857,0.800000,0.374413
-0.542857,0.828571,0.372778
-0.542857,0.857143,0.373478
-0.542857,0.885714,0.372256
-0.542857,0.914286,0.373918
-0.542857,0.942857,0.373131
-0.542857,0.971429,0.374126
-0.542857,1.000000,0.371509
-0.514286,-1.000000,0.403319
-0.514286,-0.971429,0.402944
-0.514286,-0.942857,0.400489
-0.514286,-0.914286,0.401658
-0.514286,-0.885714,0.399146
-0.514286,-0.857143,0.398902
-0.514286,-0.828571,0.398475
-0.514286,-0.800000,0.399203
-0.514286,-0.771429,0.395513
-0.514286,-0.742857,0.395646
-0.514286,-0.714286,0.394755
-0.514286,-0.685714,0.394953
-0.514286,-0.657143,0.393475
-0.514286,-0.628571,0.393873
-0.514286,-0.600000,0.392431
-0.514286,-0.571429,0.391556
-0.514286,-0.542857,0.390961
-0.514286,-0.514286,0.387962
-0.514286,-0.485714,0.389976
-0.514286,-0.457143,0.388160
-0.514286,-0.428571,0.387389
-0.514286,-0.400000,0.386823
-0.514286,-0.371429,0.386491
-0.514286,-0.342857,0.384314
-0.514286,-0.314286,0.385140
-0.514286,-0.285714,0.385543
-0.514286,-0.257143,0.383466
-0.514286,-0.228571,0.383782
-0.514286,-0.200000,0.381268
-0.514286,-0.171429,0.383053
-0.514286,-0.142857,0.380645
-0.514286,-0.114286,0.381020
-0.514286,-0.085714,0.381274
-0.514286,-0.057143,0.379310
-0.514286,-0.028571,0.381155
-0.514286,0.000000,0.378750
-0.514286,0.028571,0.379562
-0.514286,0.057143,0.378263
-0.514286,0.085714,0.378207
-0.514286,0.114286,0.378537
-0.514286,0.142857,0.375637
-0.514286,0.171429,0.378042
-0.514286,0.200000,0.375777
-0.514286,0.228571,0.376767
-0.514286,0.257143,0.374211
-0.514286,0.285714,0.375574
-0.514286,0.314286,0.376241
-0.514286,0.342857,0.374016
-0.514286,0.371429,0.375777
-0.514286,0.400000,0.373401
-0.514286,0.428571,0.373460
-0.514286,0.457143,0.373776
-0.514286,0.485714,0.373819
-0.514286,0.514286,0.373697
-0.514286,0.542857,0.373598
-0.514286,0.571429,0.374250
-0.514286,0.600000,0.374345
-0.514286,0.628571,0.372054
-0.514286,0.657143,0.372232
-0.514286,0.685714,0.371705
-0.514286,0.714286,0.372489
-0.514286,0.742857,0.370641
-0.514286,0.771429,0.372447
-0.514286,0.800000,0.371135
-0.514286,0.828571,0.370164
-0.514286,0.857143,0.370140
-0.514286,0.885714,0.369590
-0.514286,0.914286,0.372051
-0.514286,0.942857,0.370899
-0.514286,0.971429,0.370916
-0.514286,1.000000,0.370735
-0.485714,-1.000000,0.407117
-0.485714,-0.971429,0.408040
-0.485714,-0.942857,0.406592
-0.485714,-0.914286,0.404228
-0.485714,-0.885714,0.403713
-0.485714,-0.857143,0.402421
-0.485714,-0.828571,0.402271
-0.485714,-0.800000,0.401065
-0.485714,-0.771429,0.399118
-0.485714,-0.742857,0.399118
-0.485714,-0.714286,0.397733
-0.485714,-0.685714,0.396705
-0.485714,-0.657143,0.394906
-0.485714,-0.628571,0.394882
-0.485714,-0.600000,0.393238
-0.485714,-0.571429,0.394184
-0.485714,-0.542857,0.391498
-0.485714,-0.514286,0.391778
-0.485714,-0.485714,0.389944
-0.485714,-0.457143,0.389068
-0.485714,-0.428571,0.390100
-0.485714,-0.400000,0.386949
-0.485714,-0.371429,0.388962
-0.485714,-0.342857,0.387257
-0.485714,-0.314286,0.385649
-0.485714,-0.285714,0.384351
-0.485714,-0.257143,0.384150
-0.485714,-0.228571,0.384862
-0.485714,-0.200000,0.382040
-0.485714,-0.171429,0.382593
-0.485714,-0.142857,0.381601
-0.485714,-0.114286,0.380658
-0.485714,-0.085714,0.381082
-0.485714,-0.057143,0.379741
-0.485714,-0.028571,0.380074
-0.485714,0.000000,0.378636
-0.485714,0.028571,0.377117
-0.485714,0.057143,0.377227
-0.485714,0.085714,0.378537
-0.485714,0.114286,0.377332
-0.485714,0.142857,0.376496
-0.485714,0.171429,0.375824
-0.485714,0.200000,0.375860
-0.485714,0.228571,0.375904
-0.485714,0.257143,0.374932
-0.485714,0.285714,0.373710
-0.485714,0.314286,0.372469
-0.485714,0.342857,0.373052
-0.485714,0.371429,0.373237
-0.485714,0.400000,0.372300
-0.485714,0.428571,0.372213
-0.485714,0.457143,0.372015
-0.485714,0.485714,0.370866
-0.485714,0.514286,0.371585
-0.485714,0.542857,0.371888
-0.485714,0.571429,0.370857
-0.485714,0.600000,0.370362
-0.485714,0.628571,0.370500
-0.485714,0.657143,0.369449
-0.485714,0.685714,0.370377
-0.485714,0.714286,0.369694
-0.485714,0.742857,0.369347
-0.485714,0.771429,0.369437
-0.485714,0.800000,0.368081
-0.485714,0.828571,0.367915
-0.485714,0.857143,0.367812
-0.485714,0.885714,0.369491
-0.485714,0.914286,0.368371
-0.485714,0.942857,0.368362
-0.485714,0.971429,0.367367
-0.485714,1.000000,0.368771
-0.457143,-1.000000,0.414724
-0.457143,-0.971429,0.412620
-0.457143,-0.942857,0.410594
-0.457143,-0.914286,0.411737
-0.457143,-0.885714,0.409594
-0.457143,-0.857143,0.407355
-0.457143,-0.828571,0.406601
-0.457143,-0.800000,0.405572
-0.457143,-0.771429,0.404709
-0.457143,-0.742857,0.402993
-0.457143,-0.714286,0.402770
-0.457143,-0.685714,0.400895
-0.457143,-0.657143,0.396942
-0.457143,-0.628571,0.398606
-0.457143,-0.600000,0.397305
-0.457143,-0.571429,0.396229
-0.457143,-0.542857,0.393889
-0.457143,-0.514286,0.393841
-0.457143,-0.485714,0.392711
-0.457143,-0.457143,0.390392
-0.457143,-0.428571,0.391051
-0.457143,-0.400000,0.389694
-0.457143,-0.371429,0.387818
-0.457143,-0.342857,0.387696
-0.457143,-0.314286,0.387640
-0.457143,-0.285714,0.385422
-0.457143,-0.257143,0.385603
-0.457143,-0.228571,0.384872
-0.457143,-0.200000,0.384164
-0.457143,-0.171429,0.380843
-0.457143,-0.142857,0.382465
-0.457143,-0.114286,0.380639
-0.457143,-0.085714,0.379640
-0.457143,-0.057143,0.379428
-0.457143,-0.028571,0.378504
-0.457143,0.000000,0.378943
-0.457143,0.028571,0.377619
-0.457143,0.057143,0.376432
-0.457143,0.085714,0.376764
-0.457143,0.114286,0.375123
-0.457143,0.142857,0.373896
-0.457143,0.171429,0.373686
-0.457143,0.200000,0.375456
-0.457143,0.228571,0.371866
-0.457143,0.257143,0.373596
-0.457143,0.285714,0.373539
-0.457143,0.314286,0.370550
-0.457143,0.342857,0.371740
-0.457143,0.371429,0.371515
-0.457143,0.400000,0.371099
-0.457143,0.428571,0.370102
-0.457143,0.457143,0.368618
-0.457143,0.485714,0.369713
-0.457143,0.514286,0.370529
-0.457143,0.542857,0.368191
-0.457143,0.571429,0.368079
-0.457143,0.600000,0.367468
-0.457143,0.628571,0.366640
-0.457143,0.657143,0.366521
-0.457143,0.685714,0.368245
-0.457143,0.714286,0.366043
-0.457143,0.742857,0.367157
-0.457143,0.771429,0.366374
-0.457143,0.800000,0.364835
-0.457143,0.828571,0.365391
-0.457143,0.857143,0.365477
-0.457143,0.885714,0.364633
-0.457143,0.914286,0.365503
-0.457143,0.942857,0.364395
-0.457143,0.971429,0.364271
-0.457143,1.000000,0.365160
-0.428571,-1.000000,0.422305
-0.428571,-0.971429,0.420277
-0.428571,-0.942857,0.418782
-0.428571,-0.914286,0.417095
-0.428571,-0.885714,0.416630
-0.428571,-0.857143,0.415131
-0.428571,-0.828571,0.413608
-0.428571,-0.800000,0.412215
-0.428571,-0.771429,0.410158
-0.428571,-0.742857,0.407649
-0.428571,-0.714286,0.407052
-0.428571,-0.685714,0.403750
-0.428571,-0.657143,0.403258
-0.428571,-0.628571,0.401847
-0.428571,-0.600000,0.401478
-0.428571,-0.571429,0.400280
-0.428571,-0.542857,0.400320
-0.428571,-0.514286,0.395821
-0.428571,-0.485714,0.396033
-0.428571,-0.457143,0.393252
-0.428571,-0.428571,0.392661
-0.428571,-0.400000,0.390330
-0.428571,-0.371429,0.390877
-0.428571,-0.342857,0.388606
-0.428571,-0.314286,0.387658
-0.428571,-0.285714,0.385430
-0.428571,-0.257143,0.385986
-0.428571,-0.228571,0.385070
-0.428571,-0.200000,0.385418
-0.428571,-0.171429,0.382225
-0.428571,-0.142857,0.380480
-0.428571,-0.114286,0.381017
-0.428571,-0.085714,0.380161
-0.428571,-0.057143,0.379076
-0.428571,-0.028571,0.377768
-0.428571,0.000000,0.376303
-0.428571,0.028571,0.375832
-0.428571,0.057143,0.375126
-0.428571,0.085714,0.373064
-0.428571,0.114286,0.371966
-0.428571,0.142857,0.372476
-0.428571,0.171429,0.371986
-0.428571,0.200000,0.371213
-0.428571,0.228571,0.370406
-0.428571,0.257143,0.368069
-0.428571,0.285714,0.368767
-0.428571,0.314286,0.367536
-0.428571,0.342857,0.368093
-0.428571,0.371429,0.365471
-0.428571,0.400000,0.367607
-0.428571,0.428571,0.365874
-0.428571,0.457143,0.365280
-0.428571,0.485714,0.363321
-0.428571,0.514286,0.363479
-0.428571,0.542857,0.362187
-0.428571,0.571429,0.362711
-0.428571,0.600000,0.362014
-0.428571,0.628571,0.361815
-0.428571,0.657143,0.361808
-0.428571,0.685714,0.361907
-0.428571,0.714286,0.361662
-0.428571,0.742857,0.358183
-0.428571,0.771429,0.359533
-0.428571,0.800000,0.358911
-0.428571,0.828571,0.358719
-0.428571,0.857143,0.358215
-0.428571,0.885714,0.358593
-0.428571,0.914286,0.356778
-0.428571,0.942857,0.357839
-0.428571,0.971429,0.357558
-0.428571,1.000000,0.357050
-0.400000,-1.000000,0.435196
-0.400000,-0.971429,0.432583
-0.400000,-0.942857,0.430378
-0.400000,-0.914286,0.428672
-0.400000,-0.885714,0.426547
-0.400000,-0.857143,0.425888
-0.400000,-0.828571,0.421214
-0.400000,-0.800000,0.421608
-0.400000,-0.771429,0.419809
-0.400000,-0.742857,0.416605
-0.400000,-0.714286,0.414527
-0.400000,-0.685714,0.413452
-0.400000,-0.657143,0.410685
-0.400000,-0.628571,0.409724
-0.400000,-0.600000,0.406972
-0.400000,-0.571429,0.404809
-0.400000,-0.542857,0.403634
-0.400000,-0.514286,0.402346
-0.400000,-0.485714,0.401062
-0.400000,-0.457143,0.398077
-0.400000,-0.428571,0.397358
-0.400000,-0.400000,0.396310
-0.400000,-0.371429,0.394076
-0.400000,-0.342857,0.392449
-0.400000,-0.314286,0.390589
-0.400000,-0.285714,0.388973
-0.400000,-0.257143,0.386779
-0.400000,-0.228571,0.386153
-0.400000,-0.200000,0.384037
-0.400000,-0.171429,0.382543
-0.400000,-0.142857,0.381557
-0.400000,-0.114286,0.380131
-0.400000,-0.085714,0.381190
-0.400000,-0.057143,0.377659
-0.400000,-0.028571,0.376952
-0.400000,0.000000,0.376325
-0.400000,0.028571,0.374452
-0.400000,0.057143,0.373375
-0.400000,0.085714,0.373117
-0.400000,0.114286,0.370572
-0.400000,0.142857,0.370608
-0.400000,0.171429,0.367991
-0.400000,0.200000,0.367411
-0.400000,0.228571,0.367194
-0.400000,0.257143,0.365727
-0.400000,0.285714,0.363826
-0.400000,0.314286,0.363902
-0.400000,0.342857,0.362436
-0.400000,0.371429,0.362514
-0.400000,0.400000,0.361421
-0.400000,0.428571,0.359712
-0.400000,0.457143,0.359373
-0.400000,0.485714,0.357885
-0.400000,0.514286,0.357467
-0.400000,0.542857,0.357178
-0.400000,0.571429,0.357529
-0.400000,0.600000,0.354853
-0.400000,0.628571,0.354265
-0.400000,0.657143,0.353602
-0.400000,0.685714,0.353277
-0.400000,0.714286,0.352419
-0.400000,0.742857,0.352948
-0.400000,0.771429,0.352464
-0.400000,0.800000,0.351786
-0.400000,0.828571,0.351423
-0.400000,0.857143,0.350339
-0.400000,0.885714,0.349061
-0.400000,0.914286,0.348084
-0.400000,0.942857,0.349916
-0.400000,0.971429,0.349192
-0.400000,1.000000,0.347401
-0.371429,-1.000000,0.451074
-0.371429,-0.971429,0.448267
-0.371429,-0.942857,0.445428
-0.371429,-0.914286,0.444077
-0.371429,-0.885714,0.440156
-0.371429,-0.857143,0.438834
-0.371429,-0.828571,0.436846
-0.371429,-0.800000,0.434269
-0.371429,-0.771429,0.430756
-0.371429,-0.742857,0.428425
-0.371429,-0.714286,0.426825
-0.371429,-0.685714,0.425098
-0.371429,-0.657143,0.422845
-0.371429,-0.628571,0.419936
-0.371429,-0.600000,0.418409
-0.371429,-0.571429,0.416029
-0.371429,-0.542857,0.413549
-0.371429,-0.514286,0.409781
-0.371429,-0.485714,0.407844
-0.371429,-0.457143,0.407106
-0.371429,-0.428571,0.405725
-0.371429,-0.400000,0.403076
-0.371429,-0.371429,0.402239
-0.371429,-0.342857,0.398620
-0.371429,-0.314286,0.397825
-0.371429,-0.285714,0.394735
-0.371429,-0.257143,0.391711
-0.371429,-0.228571,0.389648
-0.371429,-0.200000,0.389913
-0.371429,-0.171429,0.385822
-0.371429,-0.142857,0.384798
-0.371429,-0.114286,0.382879
-0.371429,-0.085714,0.382052
-0.371429,-0.057143,0.380004
-0.371429,-0.028571,0.378737
-0.371429,0.000000,0.377039
-0.371429,0.028571,0.376625
-0.371429,0.057143,0.374073
-0.371429,0.085714,0.371763
-0.371429,0.114286,0.370219
-0.371429,0.142857,0.368928
-0.371429,0.171429,0.367032
-0.371429,0.200000,0.365546
-0.371429,0.228571,0.365278
-0.371429,0.257143,0.363859
-0.371429,0.285714,0.361172
-0.371429,0.314286,0.360422
-0.371429,0.342857,0.359314
-0.371429,0.371429,0.358790
-0.371429,0.400000,0.355582
-0.371429,0.428571,0.356008
-0.371429,0.457143,0.354213
-0.371429,0.485714,0.353243
-0.371429,0.514286,0.354191
-0.371429,0.542857,0.351246
-0.371429,0.571429,0.348664
-0.371429,0.600000,0.349756
-0.371429,0.628571,0.348565
-0.371429,0.657143,0.348457
-0.371429,0.685714,0.347408
-0.371429,0.714286,0.346564
-0.371429,0.742857,0.344851
-0.371429,0.771429,0.344280
-0.371429,0.800000,0.343417
-0.371429,0.828571,0.342059
-0.371429,0.857143,0.342022
-0.371429,0.885714,0.340070
-0.371429,0.914286,0.339656
-0.371429,0.942857,0.340245
-0.371429,0.971429,0.339889
-0.371429,1.000000,0.340200
-0.342857,-1.000000,0.474570
-0.342857,-0.971429,0.471126
-0.342857,-0.942857,0.467784
-0.342857,-0.914286,0.465340
-0.342857,-0.885714,0.461094
-0.342857,-0.857143,0.459166
-0.342857,-0.828571,0.454981
-0.342857,-0.800000,0.452850
-0.342857,-0.771429,0.450828
-0.342857,-0.742857,0.448789
-0.342857,-0.714286,0.445881
-0.342857,-0.685714,0.443510
-0.342857,-0.657143,0.439787
-0.342857,-0.628571,0.436454
-0.342857,-0.600000,0.433682
-0.342857,-0.571429,0.431733
-0.342857,-0.542857,0.428303
-0.342857,-0.514286,0.425220
-0.342857,-0.485714,0.422569
-0.342857,-0.457143,0.421720
-0.342857,-0.428571,0.418555
-0.342857,-0.400000,0.415355
-0.342857,-0.371429,0.412060
-0.342857,-0.342857,0.409837
-0.342857,-0.314286,0.408598
-0.342857,-0.285714,0.404859
-0.342857,-0.257143,0.402970
-0.342857,-0.228571,0.399982
-0.342857,-0.200000,0.398945
-0.342857,-0.171429,0.395842
-0.342857,-0.142857,0.395603
-0.342857,-0.114286,0.391293
-0.342857,-0.085714,0.390470
-0.342857,-0.057143,0.386709
-0.342857,-0.028571,0.385756
-0.342857,0.000000,0.384076
-0.342857,0.028571,0.381476
-0.342857,0.057143,0.377714
-0.342857,0.085714,0.377335
-0.342857,0.114286,0.374591
-0.342857,0.142857,0.371762
-0.342857,0.171429,0.370473
-0.342857,0.200000,0.370243
-0.342857,0.228571,0.367182
-0.342857,0.257143,0.365044
-0.342857,0.285714,0.362648
-0.342857,0.314286,0.361553
-0.342857,0.342857,0.358559
-0.342857,0.371429,0.359047
-0.342857,0.400000,0.357843
-0.342857,0.428571,0.355898
-0.342857,0.457143,0.353482
-0.342857,0.485714,0.352641
