# u1-u3 slice at u2=-0.0  metric=q_varMS  grid=71
# axis_a=u1  axis_b=u3
u1,u3,q
-0.342857,0.200000,0.162395
-0.342857,0.228571,0.164453
-0.342857,0.257143,0.165068
-0.342857,0.285714,0.163903
-0.342857,0.314286,0.166783
-0.342857,0.342857,0.167319
-0.342857,0.371429,0.167949
-0.342857,0.400000,0.169962
-0.342857,0.428571,0.172037
-0.342857,0.457143,0.171838
-0.342857,0.485714,0.173002
-0.342857,0.514286,0.173200
-0.342857,0.542857,0.175587
-0.342857,0.571429,0.177409
-0.342857,0.600000,0.178100
-0.342857,0.628571,0.178948
-0.342857,0.657143,0.180178
-0.342857,0.685714,0.181091
-0.342857,0.714286,0.183089
-0.342857,0.742857,0.184224
-0.342857,0.771429,0.184853
-0.342857,0.800000,0.186924
-0.342857,0.828571,0.187388
-0.342857,0.857143,0.188148
-0.342857,0.885714,0.190884
-0.342857,0.914286,0.192375
-0.342857,0.942857,0.193308
-0.342857,0.971429,0.194198
-0.342857,1.000000,0.196226
-0.314286,-1.000000,0.139417
-0.314286,-0.971429,0.139263
-0.314286,-0.942857,0.138284
-0.314286,-0.914286,0.137530
-0.314286,-0.885714,0.139169
-0.314286,-0.857143,0.138744
-0.314286,-0.828571,0.139879
-0.314286,-0.800000,0.139790
-0.314286,-0.771429,0.138295
-0.314286,-0.742857,0.138799
-0.314286,-0.714286,0.139127
-0.314286,-0.685714,0.138020
-0.314286,-0.657143,0.138843
-0.314286,-0.628571,0.140275
-0.314286,-0.600000,0.138411
-0.314286,-0.571429,0.139535
-0.314286,-0.542857,0.138860
-0.314286,-0.514286,0.137837
-0.314286,-0.485714,0.140599
-0.314286,-0.457143,0.139787
-0.314286,-0.428571,0.139702
-0.314286,-0.400000,0.139504
-0.314286,-0.371429,0.138335
-0.314286,-0.342857,0.139360
-0.314286,-0.314286,0.139904
-0.314286,-0.285714,0.139986
-0.314286,-0.257143,0.142066
-0.314286,-0.228571,0.141843
-0.314286,-0.200000,0.141260
-0.314286,-0.171429,0.140949
-0.314286,-0.142857,0.143149
-0.314286,-0.114286,0.144254
-0.314286,-0.085714,0.142661
-0.314286,-0.057143,0.147128
-0.314286,-0.028571,0.145140
-0.314286,0.000000,0.144941
-0.314286,0.028571,0.146692
-0.314286,0.057143,0.146922
-0.314286,0.085714,0.148089
-0.314286,0.114286,0.148297
-0.314286,0.142857,0.149738
-0.314286,0.171429,0.150337
-0.314286,0.200000,0.151760
-0.314286,0.228571,0.151840
-0.314286,0.257143,0.152401
-0.314286,0.285714,0.153309
-0.314286,0.314286,0.153054
-0.314286,0.342857,0.155260
-0.314286,0.371429,0.155487
-0.314286,0.400000,0.158939
-0.314286,0.428571,0.158127
-0.314286,0.457143,0.160419
-0.314286,0.485714,0.159681
-0.314286,0.514286,0.162238
-0.314286,0.542857,0.161687
-0.314286,0.571429,0.161796
-0.314286,0.600000,0.164590
-0.314286,0.628571,0.165537
-0.314286,0.657143,0.168512
-0.314286,0.685714,0.167389
-0.314286,0.714286,0.168162
-0.314286,0.742857,0.170401
-0.314286,0.771429,0.171901
-0.314286,0.800000,0.171553
-0.314286,0.828571,0.175992
-0.314286,0.857143,0.175694
-0.314286,0.885714,0.178983
-0.314286,0.914286,0.176694
-0.314286,0.942857,0.181227
-0.314286,0.971429,0.181883
-0.314286,1.000000,0.185250
-0.285714,-1.000000,0.130443
-0.285714,-0.971429,0.129973
-0.285714,-0.942857,0.129727
-0.285714,-0.914286,0.127955
-0.285714,-0.885714,0.127399
-0.285714,-0.857143,0.126598
-0.285714,-0.828571,0.126109
-0.285714,-0.800000,0.126881
-0.285714,-0.771429,0.127528
-0.285714,-0.742857,0.126235
-0.285714,-0.714286,0.125998
-0.285714,-0.685714,0.127333
-0.285714,-0.657143,0.127946
-0.285714,-0.628571,0.124446
-0.285714,-0.600000,0.126529
-0.285714,-0.571429,0.123788
-0.285714,-0.542857,0.124372
-0.285714,-0.514286,0.124633
-0.285714,-0.485714,0.124551
-0.285714,-0.457143,0.123321
-0.285714,-0.428571,0.125105
-0.285714,-0.400000,0.124339
-0.285714,-0.371429,0.125258
-0.285714,-0.342857,0.125112
-0.285714,-0.314286,0.124530
-0.285714,-0.285714,0.125052
-0.285714,-0.257143,0.124791
-0.285714,-0.228571,0.126390
-0.285714,-0.200000,0.125356
-0.285714,-0.171429,0.125644
-0.285714,-0.142857,0.126020
-0.285714,-0.114286,0.124777
-0.285714,-0.085714,0.125846
-0.285714,-0.057143,0.125056
-0.285714,-0.028571,0.127177
-0.285714,0.000000,0.125390
-0.285714,0.028571,0.128200
-0.285714,0.057143,0.127367
-0.285714,0.085714,0.127086
-0.285714,0.114286,0.128759
-0.285714,0.142857,0.130383
-0.285714,0.171429,0.129455
-0.285714,0.200000,0.130969
-0.285714,0.228571,0.130551
-0.285714,0.257143,0.132460
-0.285714,0.285714,0.131959
-0.285714,0.314286,0.133038
-0.285714,0.342857,0.133561
-0.285714,0.371429,0.134625
-0.285714,0.400000,0.133478
-0.285714,0.428571,0.136035
-0.285714,0.457143,0.138032
-0.285714,0.485714,0.136006
-0.285714,0.514286,0.140343
-0.285714,0.542857,0.140062
-0.285714,0.571429,0.140268
-0.285714,0.600000,0.141886
-0.285714,0.628571,0.142187
-0.285714,0.657143,0.142784
-0.285714,0.685714,0.145159
-0.285714,0.714286,0.145200
-0.285714,0.742857,0.146857
-0.285714,0.771429,0.147893
-0.285714,0.800000,0.149382
-0.285714,0.828571,0.149773
-0.285714,0.857143,0.149764
-0.285714,0.885714,0.149412
-0.285714,0.914286,0.153571
-0.285714,0.942857,0.154615
-0.285714,0.971429,0.156766
-0.285714,1.000000,0.156535
-0.257143,-1.000000,0.135601
-0.257143,-0.971429,0.133535
-0.257143,-0.942857,0.134217
-0.257143,-0.914286,0.132961
-0.257143,-0.885714,0.132686
-0.257143,-0.857143,0.131943
-0.257143,-0.828571,0.130302
-0.257143,-0.800000,0.129553
-0.257143,-0.771429,0.130313
-0.257143,-0.742857,0.129433
-0.257143,-0.714286,0.128034
-0.257143,-0.685714,0.127695
-0.257143,-0.657143,0.126485
-0.257143,-0.628571,0.126331
-0.257143,-0.600000,0.127262
-0.257143,-0.571429,0.124152
-0.257143,-0.542857,0.125231
-0.257143,-0.514286,0.125701
-0.257143,-0.485714,0.123854
-0.257143,-0.457143,0.124839
-0.257143,-0.428571,0.122365
-0.257143,-0.400000,0.122852
-0.257143,-0.371429,0.121807
-0.257143,-0.342857,0.121650
-0.257143,-0.314286,0.121538
-0.257143,-0.285714,0.121726
-0.257143,-0.257143,0.122101
-0.257143,-0.228571,0.121684
-0.257143,-0.200000,0.121870
-0.257143,-0.171429,0.122364
-0.257143,-0.142857,0.122284
-0.257143,-0.114286,0.121329
-0.257143,-0.085714,0.122605
-0.257143,-0.057143,0.121238
-0.257143,-0.028571,0.120073
-0.257143,0.000000,0.121652
-0.257143,0.028571,0.122984
-0.257143,0.057143,0.121022
-0.257143,0.085714,0.122823
-0.257143,0.114286,0.120383
-0.257143,0.142857,0.121479
-0.257143,0.171429,0.122528
-0.257143,0.200000,0.122897
-0.257143,0.228571,0.123217
-0.257143,0.257143,0.123798
-0.257143,0.285714,0.123936
-0.257143,0.314286,0.124749
-0.257143,0.342857,0.123657
-0.257143,0.371429,0.125625
-0.257143,0.400000,0.125903
-0.257143,0.428571,0.126432
-0.257143,0.457143,0.126722
-0.257143,0.485714,0.125579
-0.257143,0.514286,0.125853
-0.257143,0.542857,0.126667
-0.257143,0.571429,0.128337
-0.257143,0.600000,0.128478
-0.257143,0.628571,0.129993
-0.257143,0.657143,0.129933
-0.257143,0.685714,0.131324
-0.257143,0.714286,0.132518
-0.257143,0.742857,0.130919
-0.257143,0.771429,0.133414
-0.257143,0.800000,0.134870
-0.257143,0.828571,0.135609
-0.257143,0.857143,0.133980
-0.257143,0.885714,0.135894
-0.257143,0.914286,0.137109
-0.257143,0.942857,0.138620
-0.257143,0.971429,0.138370
-0.257143,1.000000,0.140137
-0.228571,-1.000000,0.173224
-0.228571,-0.971429,0.171024
-0.228571,-0.942857,0.169954
-0.228571,-0.914286,0.169280
-0.228571,-0.885714,0.167687
-0.228571,-0.857143,0.166212
-0.228571,-0.828571,0.164854
-0.228571,-0.800000,0.164841
-0.228571,-0.771429,0.162845
-0.228571,-0.742857,0.164843
-0.228571,-0.714286,0.162728
-0.228571,-0.685714,0.161289
-0.228571,-0.657143,0.159442
-0.228571,-0.628571,0.158559
-0.228571,-0.600000,0.159054
-0.228571,-0.571429,0.159072
-0.228571,-0.542857,0.157137
-0.228571,-0.514286,0.158239
-0.228571,-0.485714,0.156666
-0.228571,-0.457143,0.156719
-0.228571,-0.428571,0.154941
-0.228571,-0.400000,0.153007
-0.228571,-0.371429,0.153194
-0.228571,-0.342857,0.152975
-0.228571,-0.314286,0.153865
-0.228571,-0.285714,0.151803
-0.228571,-0.257143,0.151567
-0.228571,-0.228571,0.151978
-0.228571,-0.200000,0.150184
-0.228571,-0.171429,0.150504
-0.228571,-0.142857,0.150142
-0.228571,-0.114286,0.149861
-0.228571,-0.085714,0.147926
-0.228571,-0.057143,0.148581
-0.228571,-0.028571,0.149303
-0.228571,0.000000,0.149808
-0.228571,0.028571,0.148527
-0.228571,0.057143,0.149689
-0.228571,0.085714,0.149102
-0.228571,0.114286,0.147839
-0.228571,0.142857,0.148494
-0.228571,0.171429,0.145872
-0.228571,0.200000,0.148245
-0.228571,0.228571,0.148724
-0.228571,0.257143,0.146867
-0.228571,0.285714,0.149278
-0.228571,0.314286,0.148312
-0.228571,0.342857,0.148206
-0.228571,0.371429,0.149284
-0.228571,0.400000,0.148041
-0.228571,0.428571,0.148474
-0.228571,0.457143,0.150041
-0.228571,0.485714,0.148554
-0.228571,0.514286,0.148035
-0.228571,0.542857,0.149843
-0.228571,0.571429,0.149430
-0.228571,0.600000,0.148215
-0.228571,0.628571,0.149579
-0.228571,0.657143,0.149897
-0.228571,0.685714,0.150796
-0.228571,0.714286,0.150582
-0.228571,0.742857,0.152119
-0.228571,0.771429,0.151004
-0.228571,0.800000,0.150410
-0.228571,0.828571,0.153747
-0.228571,0.857143,0.152374
-0.228571,0.885714,0.153066
-0.228571,0.914286,0.154142
-0.228571,0.942857,0.153164
-0.228571,0.971429,0.154713
-0.228571,1.000000,0.156753
-0.200000,-1.000000,0.248648
-0.200000,-0.971429,0.246866
-0.200000,-0.942857,0.245733
-0.200000,-0.914286,0.244739
-0.200000,-0.885714,0.242799
-0.200000,-0.857143,0.243929
-0.200000,-0.828571,0.242068
-0.200000,-0.800000,0.241181
-0.200000,-0.771429,0.239289
-0.200000,-0.742857,0.238639
-0.200000,-0.714286,0.237983
-0.200000,-0.685714,0.236889
-0.200000,-0.657143,0.237265
-0.200000,-0.628571,0.235546
-0.200000,-0.600000,0.235761
-0.200000,-0.571429,0.233712
-0.200000,-0.542857,0.234673
-0.200000,-0.514286,0.231956
-0.200000,-0.485714,0.232165
-0.200000,-0.457143,0.231069
-0.200000,-0.428571,0.229781
-0.200000,-0.400000,0.229300
-0.200000,-0.371429,0.227597
-0.200000,-0.342857,0.227926
-0.200000,-0.314286,0.227638
-0.200000,-0.285714,0.226924
-0.200000,-0.257143,0.224987
-0.200000,-0.228571,0.224757
-0.200000,-0.200000,0.224560
-0.200000,-0.171429,0.224194
-0.200000,-0.142857,0.224181
-0.200000,-0.114286,0.223719
-0.200000,-0.085714,0.222083
-0.200000,-0.057143,0.222750
-0.200000,-0.028571,0.220977
-0.200000,0.000000,0.221678
-0.200000,0.028571,0.220172
-0.200000,0.057143,0.220159
-0.200000,0.085714,0.220050
-0.200000,0.114286,0.219479
-0.200000,0.142857,0.219027
-0.200000,0.171429,0.218552
-0.200000,0.200000,0.219656
-0.200000,0.228571,0.219254
-0.200000,0.257143,0.218467
-0.200000,0.285714,0.217357
-0.200000,0.314286,0.218643
-0.200000,0.342857,0.216224
-0.200000,0.371429,0.216315
-0.200000,0.400000,0.217874
-0.200000,0.428571,0.216167
-0.200000,0.457143,0.217698
-0.200000,0.485714,0.215894
-0.200000,0.514286,0.217312
-0.200000,0.542857,0.217746
-0.200000,0.571429,0.216826
-0.200000,0.600000,0.215695
-0.200000,0.628571,0.216475
-0.200000,0.657143,0.217071
-0.200000,0.685714,0.217126
-0.200000,0.714286,0.217033
-0.200000,0.742857,0.218182
-0.200000,0.771429,0.217263
-0.200000,0.800000,0.217104
-0.200000,0.828571,0.218200
-0.200000,0.857143,0.217766
-0.200000,0.885714,0.218289
-0.200000,0.914286,0.218242
-0.200000,0.942857,0.219647
-0.200000,0.971429,0.217225
-0.200000,1.000000,0.218940
-0.171429,-1.000000,0.362098
-0.171429,-0.971429,0.361056
-0.171429,-0.942857,0.360413
-0.171429,-0.914286,0.361626
-0.171429,-0.885714,0.360943
-0.171429,-0.857143,0.357483
-0.171429,-0.828571,0.358146
-0.171429,-0.800000,0.356436
-0.171429,-0.771429,0.355783
-0.171429,-0.742857,0.354235
-0.171429,-0.714286,0.353734
-0.171429,-0.685714,0.352985
-0.171429,-0.657143,0.350730
-0.171429,-0.628571,0.351932
-0.171429,-0.600000,0.349759
-0.171429,-0.571429,0.350626
-0.171429,-0.542857,0.347684
-0.171429,-0.514286,0.350097
-0.171429,-0.485714,0.350118
-0.171429,-0.457143,0.347865
-0.171429,-0.428571,0.347822
-0.171429,-0.400000,0.346454
-0.171429,-0.371429,0.347498
-0.171429,-0.342857,0.344987
-0.171429,-0.314286,0.344858
-0.171429,-0.285714,0.344492
-0.171429,-0.257143,0.342784
-0.171429,-0.228571,0.344390
-0.171429,-0.200000,0.341646
-0.171429,-0.171429,0.341877
-0.171429,-0.142857,0.341960
-0.171429,-0.114286,0.341730
-0.171429,-0.085714,0.341448
-0.171429,-0.057143,0.339123
-0.171429,-0.028571,0.339132
-0.171429,0.000000,0.337354
-0.171429,0.028571,0.338160
-0.171429,0.057143,0.338315
-0.171429,0.085714,0.338163
-0.171429,0.114286,0.336696
-0.171429,0.142857,0.337937
-0.171429,0.171429,0.337950
-0.171429,0.200000,0.338165
-0.171429,0.228571,0.335219
-0.171429,0.257143,0.336638
-0.171429,0.285714,0.334695
-0.171429,0.314286,0.334050
-0.171429,0.342857,0.334030
-0.171429,0.371429,0.334752
-0.171429,0.400000,0.334068
-0.171429,0.428571,0.332951
-0.171429,0.457143,0.332316
-0.171429,0.485714,0.332627
-0.171429,0.514286,0.332356
-0.171429,0.542857,0.330871
-0.171429,0.571429,0.330790
-0.171429,0.600000,0.332182
-0.171429,0.628571,0.331866
-0.171429,0.657143,0.332162
-0.171429,0.685714,0.331705
-0.171429,0.714286,0.329556
-0.171429,0.742857,0.330995
-0.171429,0.771429,0.330298
-0.171429,0.800000,0.330139
-0.171429,0.828571,0.331346
-0.171429,0.857143,0.330522
-0.171429,0.885714,0.329931
-0.171429,0.914286,0.329925
-0.171429,0.942857,0.330424
-0.171429,0.971429,0.330461
-0.171429,1.000000,0.328777
-0.142857,-1.000000,0.502012
-0.142857,-0.971429,0.501923
-0.142857,-0.942857,0.501790
-0.142857,-0.914286,0.500956
-0.142857,-0.885714,0.501267
-0.142857,-0.857143,0.499209
-0.142857,-0.828571,0.499374
-0.142857,-0.800000,0.500267
-0.142857,-0.771429,0.498283
-0.142857,-0.742857,0.498220
-0.142857,-0.714286,0.499078
-0.142857,-0.685714,0.497947
-0.142857,-0.657143,0.497169
-0.142857,-0.628571,0.496586
-0.142857,-0.600000,0.497311
-0.142857,-0.571429,0.497033
-0.142857,-0.542857,0.496106
-0.142857,-0.514286,0.495068
-0.142857,-0.485714,0.494302
-0.142857,-0.457143,0.495082
-0.142857,-0.428571,0.493875
-0.142857,-0.400000,0.493165
-0.142857,-0.371429,0.494130
-0.142857,-0.342857,0.493535
-0.142857,-0.314286,0.492937
-0.142857,-0.285714,0.492300
-0.142857,-0.257143,0.491221
-0.142857,-0.228571,0.492119
-0.142857,-0.200000,0.491052
-0.142857,-0.171429,0.490628
-0.142857,-0.142857,0.491201
-0.142857,-0.114286,0.490756
-0.142857,-0.085714,0.490531
-0.142857,-0.057143,0.490714
-0.142857,-0.028571,0.488556
-0.142857,0.000000,0.487491
-0.142857,0.028571,0.487749
-0.142857,0.057143,0.486508
-0.142857,0.085714,0.487120
-0.142857,0.114286,0.487879
-0.142857,0.142857,0.488110
-0.142857,0.171429,0.486249
-0.142857,0.200000,0.486608
-0.142857,0.228571,0.484936
-0.142857,0.257143,0.485237
-0.142857,0.285714,0.484662
-0.142857,0.314286,0.483895
-0.142857,0.342857,0.484588
-0.142857,0.371429,0.483258
-0.142857,0.400000,0.483236
-0.142857,0.428571,0.482652
-0.142857,0.457143,0.483870
-0.142857,0.485714,0.482111
-0.142857,0.514286,0.483861
-0.142857,0.542857,0.481214
-0.142857,0.571429,0.480614
-0.142857,0.600000,0.482168
-0.142857,0.628571,0.481130
-0.142857,0.657143,0.481587
-0.142857,0.685714,0.480589
-0.142857,0.714286,0.479991
-0.142857,0.742857,0.478199
-0.142857,0.771429,0.479263
-0.142857,0.800000,0.478812
-0.142857,0.828571,0.478638
-0.142857,0.857143,0.478333
-0.142857,0.885714,0.478556
-0.142857,0.914286,0.477252
-0.142857,0.942857,0.475813
-0.142857,0.971429,0.476967
-0.142857,1.000000,0.476861
-0.114286,-1.000000,0.648923
-0.114286,-0.971429,0.649399
-0.114286,-0.942857,0.650301
-0.114286,-0.914286,0.649866
-0.114286,-0.885714,0.650227
-0.114286,-0.857143,0.650593
-0.114286,-0.828571,0.650259
-0.114286,-0.800000,0.650641
-0.114286,-0.771429,0.652029
-0.114286,-0.742857,0.649736
-0.114286,-0.714286,0.650533
-0.114286,-0.685714,0.651387
-0.114286,-0.657143,0.651210
-0.114286,-0.628571,0.650777
-0.114286,-0.600000,0.651059
-0.114286,-0.571429,0.650776
-0.114286,-0.542857,0.650463
-0.114286,-0.514286,0.649868
-0.114286,-0.485714,0.650658
-0.114286,-0.457143,0.650732
-0.114286,-0.428571,0.650967
-0.114286,-0.400000,0.650850
-0.114286,-0.371429,0.650396
-0.114286,-0.342857,0.651368
-0.114286,-0.314286,0.651018
-0.114286,-0.285714,0.650748
-0.114286,-0.257143,0.650168
-0.114286,-0.228571,0.649800
-0.114286,-0.200000,0.650503
-0.114286,-0.171429,0.648623
-0.114286,-0.142857,0.650190
-0.114286,-0.114286,0.649461
-0.114286,-0.085714,0.649161
-0.114286,-0.057143,0.649754
-0.114286,-0.028571,0.647025
-0.114286,0.000000,0.647621
-0.114286,0.028571,0.649018
-0.114286,0.057143,0.648105
-0.114286,0.085714,0.647658
-0.114286,0.114286,0.648068
-0.114286,0.142857,0.647453
-0.114286,0.171429,0.647782
-0.114286,0.200000,0.646982
-0.114286,0.228571,0.646649
-0.114286,0.257143,0.646579
-0.114286,0.285714,0.645662
-0.114286,0.314286,0.645765
-0.114286,0.342857,0.645585
-0.114286,0.371429,0.644691
-0.114286,0.400000,0.644888
-0.114286,0.428571,0.645129
-0.114286,0.457143,0.644457
-0.114286,0.485714,0.644458
-0.114286,0.514286,0.643141
-0.114286,0.542857,0.642398
-0.114286,0.571429,0.641990
-0.114286,0.600000,0.641213
-0.114286,0.628571,0.641170
-0.114286,0.657143,0.640505
-0.114286,0.685714,0.640823
-0.114286,0.714286,0.640116
-0.114286,0.742857,0.639463
-0.114286,0.771429,0.639155
-0.114286,0.800000,0.638721
-0.114286,0.828571,0.638923
-0.114286,0.857143,0.638823
-0.114286,0.885714,0.636903
-0.114286,0.914286,0.635488
-0.114286,0.942857,0.636157
-0.114286,0.971429,0.634193
-0.114286,1.000000,0.635177
-0.085714,-1.000000,0.785050
-0.085714,-0.971429,0.784776
-0.085714,-0.942857,0.785806
-0.085714,-0.914286,0.786781
-0.085714,-0.885714,0.786861
-0.085714,-0.857143,0.788303
-0.085714,-0.828571,0.788888
-0.085714,-0.800000,0.789640
-0.085714,-0.771429,0.789789
-0.085714,-0.742857,0.790414
-0.085714,-0.714286,0.791048
-0.085714,-0.685714,0.790513
-0.085714,-0.657143,0.792006
-0.085714,-0.628571,0.791634
-0.085714,-0.600000,0.792312
-0.085714,-0.571429,0.792456
-0.085714,-0.542857,0.792660
-0.085714,-0.514286,0.793835
-0.085714,-0.485714,0.792960
-0.085714,-0.457143,0.793498
-0.085714,-0.428571,0.793360
-0.085714,-0.400000,0.794128
-0.085714,-0.371429,0.795135
-0.085714,-0.342857,0.795676
-0.085714,-0.314286,0.794863
-0.085714,-0.285714,0.795169
-0.085714,-0.257143,0.794887
-0.085714,-0.228571,0.795226
-0.085714,-0.200000,0.795192
-0.085714,-0.171429,0.795586
-0.085714,-0.142857,0.795374
-0.085714,-0.114286,0.795814
-0.085714,-0.085714,0.795109
-0.085714,-0.057143,0.795874
-0.085714,-0.028571,0.796310
-0.085714,0.000000,0.795253
-0.085714,0.028571,0.795659
-0.085714,0.057143,0.795460
-0.085714,0.085714,0.794921
-0.085714,0.114286,0.795226
-0.085714,0.142857,0.795401
-0.085714,0.171429,0.794029
-0.085714,0.200000,0.794615
-0.085714,0.228571,0.794466
-0.085714,0.257143,0.794105
-0.085714,0.285714,0.793661
-0.085714,0.314286,0.794204
-0.085714,0.342857,0.792851
-0.085714,0.371429,0.792041
-0.085714,0.400000,0.792697
-0.085714,0.428571,0.791363
-0.085714,0.457143,0.791483
-0.085714,0.485714,0.791004
-0.085714,0.514286,0.790639
-0.085714,0.542857,0.790311
-0.085714,0.571429,0.790027
-0.085714,0.600000,0.789098
-0.085714,0.628571,0.789208
-0.085714,0.657143,0.787876
-0.085714,0.685714,0.787891
-0.085714,0.714286,0.786646
-0.085714,0.742857,0.786745
-0.085714,0.771429,0.785513
-0.085714,0.800000,0.784393
-0.085714,0.828571,0.784755
-0.085714,0.857143,0.785003
-0.085714,0.885714,0.782778
-0.085714,0.914286,0.782400
-0.085714,0.942857,0.781754
-0.085714,0.971429,0.779979
-0.085714,1.000000,0.779637
-0.057143,-1.000000,0.888923
-0.057143,-0.971429,0.890626
-0.057143,-0.942857,0.891587
-0.057143,-0.914286,0.892602
-0.057143,-0.885714,0.893471
-0.057143,-0.857143,0.895027
-0.057143,-0.828571,0.895066
-0.057143,-0.800000,0.896449
-0.057143,-0.771429,0.897464
-0.057143,-0.742857,0.897921
-0.057143,-0.714286,0.899167
-0.057143,-0.685714,0.899796
-0.057143,-0.657143,0.900610
-0.057143,-0.628571,0.900850
-0.057143,-0.600000,0.901821
-0.057143,-0.571429,0.902076
-0.057143,-0.542857,0.903384
-0.057143,-0.514286,0.903075
-0.057143,-0.485714,0.904759
-0.057143,-0.457143,0.904922
-0.057143,-0.428571,0.905415
-0.057143,-0.400000,0.905680
-0.057143,-0.371429,0.906328
-0.057143,-0.342857,0.906495
-0.057143,-0.314286,0.907135
-0.057143,-0.285714,0.906931
-0.057143,-0.257143,0.907454
-0.057143,-0.228571,0.908235
-0.057143,-0.200000,0.907853
-0.057143,-0.171429,0.908601
-0.057143,-0.142857,0.908628
-0.057143,-0.114286,0.908750
-0.057143,-0.085714,0.909459
-0.057143,-0.057143,0.908826
-0.057143,-0.028571,0.909267
-0.057143,0.000000,0.909691
-0.057143,0.028571,0.909331
-0.057143,0.057143,0.908808
-0.057143,0.085714,0.909061
-0.057143,0.114286,0.908496
-0.057143,0.142857,0.908627
-0.057143,0.171429,0.908514
-0.057143,0.200000,0.908338
-0.057143,0.228571,0.908390
-0.057143,0.257143,0.907608
-0.057143,0.285714,0.907962
-0.057143,0.314286,0.907780
-0.057143,0.342857,0.907114
-0.057143,0.371429,0.906816
-0.057143,0.400000,0.906981
-0.057143,0.428571,0.906086
-0.057143,0.457143,0.905696
-0.057143,0.485714,0.905118
-0.057143,0.514286,0.904300
-0.057143,0.542857,0.903576
-0.057143,0.571429,0.903340
-0.057143,0.600000,0.902358
-0.057143,0.628571,0.902382
-0.057143,0.657143,0.900896
-0.057143,0.685714,0.901174
-0.057143,0.714286,0.900273
-0.057143,0.742857,0.899534
-0.057143,0.771429,0.897701
-0.057143,0.800000,0.897787
-0.057143,0.828571,0.896175
-0.057143,0.857143,0.895773
-0.057143,0.885714,0.895420
-0.057143,0.914286,0.893652
-0.057143,0.942857,0.891998
-0.057143,0.971429,0.891334
-0.057143,1.000000,0.891057
-0.028571,-1.000000,0.953763
-0.028571,-0.971429,0.954817
-0.028571,-0.942857,0.956063
-0.028571,-0.914286,0.957364
-0.028571,-0.885714,0.958458
-0.028571,-0.857143,0.959806
-0.028571,-0.828571,0.960451
-0.028571,-0.800000,0.962576
-0.028571,-0.771429,0.962717
-0.028571,-0.742857,0.964098
-0.028571,-0.714286,0.965612
-0.028571,-0.685714,0.966295
-0.028571,-0.657143,0.966999
-0.028571,-0.628571,0.967812
-0.028571,-0.600000,0.968748
-0.028571,-0.571429,0.969534
-0.028571,-0.542857,0.969941
-0.028571,-0.514286,0.971062
-0.028571,-0.485714,0.972053
-0.028571,-0.457143,0.972370
-0.028571,-0.428571,0.973600
-0.028571,-0.400000,0.974106
-0.028571,-0.371429,0.974239
-0.028571,-0.342857,0.974307
-0.028571,-0.314286,0.975213
-0.028571,-0.285714,0.975727
-0.028571,-0.257143,0.975871
-0.028571,-0.228571,0.976448
-0.028571,-0.200000,0.976837
-0.028571,-0.171429,0.976819
-0.028571,-0.142857,0.977377
-0.028571,-0.114286,0.977238
-0.028571,-0.085714,0.977956
-0.028571,-0.057143,0.978245
-0.028571,-0.028571,0.978100
-0.028571,0.000000,0.978204
-0.028571,0.028571,0.977890
-0.028571,0.057143,0.978206
-0.028571,0.085714,0.978072
-0.028571,0.114286,0.977910
-0.028571,0.142857,0.978243
-0.028571,0.171429,0.977990
-0.028571,0.200000,0.977413
-0.028571,0.228571,0.977148
-0.028571,0.257143,0.977047
-0.028571,0.285714,0.976535
-0.028571,0.314286,0.975777
-0.028571,0.342857,0.976140
-0.028571,0.371429,0.975387
-0.028571,0.400000,0.974821
-0.028571,0.428571,0.974249
-0.028571,0.457143,0.974142
-0.028571,0.485714,0.973243
-0.028571,0.514286,0.972792
-0.028571,0.542857,0.972107
-0.028571,0.571429,0.971487
-0.028571,0.600000,0.970745
-0.028571,0.628571,0.970137
-0.028571,0.657143,0.969324
-0.028571,0.685714,0.968308
-0.028571,0.714286,0.967356
-0.028571,0.742857,0.967078
-0.028571,0.771429,0.965941
-0.028571,0.800000,0.965351
-0.028571,0.828571,0.963580
-0.028571,0.857143,0.962349
-0.028571,0.885714,0.961680
-0.028571,0.914286,0.960526
-0.028571,0.942857,0.959612
-0.028571,0.971429,0.957833
-0.028571,1.000000,0.956944
0.000000,-1.000000,0.974814
0.000000,-0.971429,0.976065
0.000000,-0.942857,0.977514
0.000000,-0.914286,0.978460
0.000000,-0.885714,0.979766
0.000000,-0.857143,0.980896
0.000000,-0.828571,0.982212
0.000000,-0.800000,0.983143
0.000000,-0.771429,0.984408
0.000000,-0.742857,0.985846
0.000000,-0.714286,0.986368
0.000000,-0.685714,0.987693
0.000000,-0.657143,0.988518
0.000000,-0.628571,0.989705
0.000000,-0.600000,0.990261
0.000000,-0.571429,0.991243
0.000000,-0.542857,0.992192
0.000000,-0.514286,0.992522
0.000000,-0.485714,0.993650
0.000000,-0.457143,0.994003
0.000000,-0.428571,0.994888
0.000000,-0.400000,0.996009
0.000000,-0.371429,0.996071
0.000000,-0.342857,0.996586
0.000000,-0.314286,0.996876
0.000000,-0.285714,0.997560
0.000000,-0.257143,0.997849
0.000000,-0.228571,0.997800
0.000000,-0.200000,0.998658
0.000000,-0.171429,0.999103
0.000000,-0.142857,0.999489
0.000000,-0.114286,0.999608
0.000000,-0.085714,0.999528
0.000000,-0.057143,0.999467
0.000000,-0.028571,1.000000
0.000000,0.000000,0.999920
0.000000,0.028571,1.000000
